,nav
2019-04-01,105394.11969666723
2019-04-02,105831.85645083201
2019-04-03,106005.29737847121
2019-04-04,105693.53069769213
2019-04-05,106394.45854485115
2019-04-08,106003.28100083646
2019-04-09,105588.80802022762
2019-04-10,106220.88613867557
2019-04-11,106356.85678702821
2019-04-12,106960.88361719293
2019-04-15,106800.56916247003
2019-04-16,105805.3209346368
2019-04-17,105803.48766009451
2019-04-18,105976.25905114236
2019-04-22,105908.36301557519
2019-04-23,106596.20993135286
2019-04-24,106845.22239793302
2019-04-25,106631.36788608752
2019-04-26,106716.77951487203
2019-04-29,106649.6488879303
2019-04-30,107106.13510956932
2019-05-01,106285.6939511122
2019-05-02,105930.0907276869
2019-05-03,106822.63354777313
2019-05-06,106323.39348652711
2019-05-07,104820.65128894728
2019-05-08,104334.25473093645
2019-05-09,103934.0909156156
2019-05-10,104579.18799160726
2019-05-13,102691.4215046932
2019-05-14,102670.6345390153
2019-05-15,103164.67550411503
2019-05-16,103959.21506171876
2019-05-17,103766.0762112621
2019-05-20,103326.18066716607
2019-05-21,103407.10081184612
2019-05-22,103760.89082454721
2019-05-23,103649.89849908196
2019-05-24,103456.09223278797
2019-05-28,102105.0755589445
2019-05-29,100965.83022271632
2019-05-30,101194.61174938703
2019-05-31,100241.83816955886
2019-06-03,100859.48630476386
2019-06-04,101141.254093248
2019-06-05,102504.88255017184
2019-06-06,103127.88585902115
2019-06-07,103638.0936472188
2019-06-10,103581.63027587961
2019-06-11,103960.88780632493
2019-06-12,104046.8475285308
2019-06-13,104376.55135798911
2019-06-14,104577.24054119368
2019-06-17,104473.33808801293
2019-06-18,104181.81490716645
2019-06-19,104445.31702791946
2019-06-20,105012.18082924833
2019-06-21,104420.79584121601
2019-06-24,104238.67534860875
2019-06-25,103478.53878645464
2019-06-26,102099.84193686809
2019-06-27,102397.35589585335
2019-06-28,102889.16285193221
2019-07-01,103349.80609574396
2019-07-02,103955.42773575129
2019-07-03,104991.20532406917
2019-07-05,104917.62371118237
2019-07-08,104751.75529965879
2019-07-09,104683.63129664882
2019-07-10,104867.50452973218
2019-07-11,104934.33304054996
2019-07-12,105009.58566725455
2019-07-15,105201.93454924072
2019-07-16,104693.7425860375
2019-07-17,104827.9644018482
2019-07-18,105583.4596530395
2019-07-19,104407.9624791019
2019-07-22,104056.10587511692
2019-07-23,104450.85545604533
2019-07-24,104220.38048465706
2019-07-25,103885.24293711415
2019-07-26,104641.52794788878
2019-07-29,104877.02816817493
2019-07-30,104715.79681981936
2019-07-31,103075.81429127589
2019-08-01,103131.91135901601
2019-08-02,102737.82995545426
2019-08-05,100540.85001346841
2019-08-06,101597.79123142725
2019-08-07,102062.51368654032
2019-08-08,103827.33998288533
2019-08-09,103329.94591889401
2019-08-12,102647.64047509881
2019-08-13,102905.3812556225
2019-08-14,100964.42757676066
2019-08-15,101854.61157161335
2019-08-16,102706.09254108778
2019-08-19,103541.48814583819
2019-08-20,102905.05771418478
2019-08-21,103722.4639505719
2019-08-22,103853.97257876994
2019-08-23,102178.92924627151
2019-08-26,103335.13870841858
2019-08-27,103122.07753862214
2019-08-28,103266.48703938125
2019-08-29,103836.58880208194
2019-08-30,103812.19988793772
2019-09-03,104680.47056480889
2019-09-04,104995.57047394081
2019-09-05,103965.06618283136
2019-09-06,103667.73189308545
2019-09-09,103108.35660110007
2019-09-10,102724.10980093673
2019-09-11,103739.60329818883
2019-09-12,103891.09809889182
2019-09-13,103415.2868188643
2019-09-16,103096.2504011945
2019-09-17,103711.90159920264
2019-09-18,103964.57299885564
2019-09-19,104115.99188799711
2019-09-20,104154.91405345629
2019-09-23,104340.42022723169
2019-09-24,105066.75024289051
2019-09-25,105116.08374448631
2019-09-26,105621.29904111261
2019-09-27,105243.1677822314
2019-09-30,105294.47240497817
2019-10-01,104890.2467326627
2019-10-02,103549.44733611248
2019-10-03,103769.24939509334
2019-10-04,105315.17231187999
2019-10-07,104859.23009225803
2019-10-08,103884.18113004007
2019-10-09,104346.45319616268
2019-10-10,104304.75651218604
2019-10-11,104126.84804232974
2019-10-14,103802.73569382637
2019-10-15,103781.04314979631
2019-10-16,103872.81812091856
2019-10-17,104345.05419940587
2019-10-18,104925.81763101066
2019-10-21,105549.09659366417
2019-10-22,105494.78377204169
2019-10-23,105816.49935795559
2019-10-24,105931.08123182219
2019-10-25,104859.31603186888
2019-10-28,103828.56289419408
2019-10-29,104151.97739301294
2019-10-30,104718.22185474058
2019-10-31,104756.01563995083
2019-11-01,104843.0477895452
2019-11-04,104100.65908318937
2019-11-05,103582.16756083682
2019-11-06,103793.66160006043
2019-11-07,103645.88112463547
2019-11-08,103606.65317769421
2019-11-11,103339.34580807712
2019-11-12,103453.79313579353
2019-11-13,102933.33951927962
2019-11-14,103081.20694917643
2019-11-15,103475.36606463617
2019-11-18,103379.84614846534
2019-11-19,103588.20552348839
2019-11-20,103247.88244810591
2019-11-21,102957.0276332438
2019-11-22,103499.78779770657
2019-11-25,104369.61290608037
2019-11-26,104332.41844709511
2019-11-27,104801.80905009044
2019-11-29,104561.39095673728
2019-12-02,103853.05509349647
2019-12-03,103194.7418648673
2019-12-04,104105.39300896661
2019-12-05,104001.84088324325
2019-12-06,104804.90212688455
2019-12-09,104161.88249347618
2019-12-10,104238.45031071824
2019-12-11,104335.33442042144
2019-12-12,105085.25787986635
2019-12-13,105246.90718929513
2019-12-16,106227.09360570487
2019-12-17,106103.10203051541
2019-12-18,106168.22602831974
2019-12-19,106631.13510223766
2019-12-20,107317.34244361975
2019-12-23,107822.90363894419
2019-12-24,107890.50356209236
2019-12-26,107836.35155623437
2019-12-27,107796.26691496334
2019-12-30,107139.47786556414
2019-12-31,107382.38486904906
