,value
cumulative_return,0.2742996648288236
annual_return,0.2507593435729807
annual_volatility,0.10033302243174243
sharpe_ratio,2.281096799403673
sortino_ratio,3.2146784032474156
max_drawdown,-0.06267105663389139
calmar_ratio,4.001198592164386
