Date,SPY,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,^VIX
2010-01-28,81.23481750488281,47.43130874633789,38.32378387451172,43.7246208190918,51.72464370727539,20.891752243041992,44.59206771850586,43.55290222167969,40.09869384765625,22.47362518310547,37.63438415527344,36.74489212036133,23.729999542236328
2010-01-29,80.35193634033203,46.67451858520508,38.05666732788086,43.617332458496094,50.801570892333984,20.7762393951416,43.58844757080078,43.409324645996094,39.68198776245117,22.34673500061035,37.383399963378906,36.48698043823242,24.6200008392334
2010-02-01,81.6014404296875,48.23307418823242,38.474037170410156,43.96595001220703,52.33578109741211,21.04334259033203,44.28925323486328,43.56088638305664,40.21664810180664,22.75381088256836,37.71327209472656,36.692134857177734,22.59000015258789
2010-02-02,82.589111328125,48.660194396972656,39.100120544433594,44.522403717041016,53.1824836730957,21.20937728881836,44.66994094848633,44.40641784667969,40.971439361572266,23.065719604492188,38.107688903808594,36.97935104370117,21.479999542236328
2010-02-03,82.17758178710938,48.17313003540039,39.108463287353516,44.301170349121094,52.67320251464844,20.96393585205078,44.799713134765625,43.975677490234375,40.806339263916016,22.69036865234375,37.81367492675781,36.74489212036133,21.600000381469727
2010-02-04,79.64112091064453,46.224937438964844,37.906394958496094,43.26201629638672,50.45777893066406,20.198719024658203,43.484622955322266,42.739295959472656,39.501155853271484,21.84979820251465,36.651947021484375,35.76017761230469,26.079999923706055
2010-02-05,79.80574035644531,46.951759338378906,37.72276306152344,43.22849655151367,50.36865234375,20.400850296020508,43.89126205444336,42.63558578491211,39.32032012939453,22.251577377319336,36.60890197753906,35.6663932800293,26.110000610351562
2010-02-08,79.22958374023438,46.14250946044922,37.6142578125,43.10781478881836,49.97398376464844,20.00381088256836,43.66631317138672,42.46009063720703,38.93505096435547,21.765195846557617,36.57305145263672,35.29713439941406,26.510000228881836
2010-02-09,80.22471618652344,47.29644775390625,38.12345886230469,43.67768478393555,51.00528335571289,20.198719024658203,44.14217758178711,42.75523376464844,39.55619430541992,21.696475982666016,37.02483367919922,35.642948150634766,26.0
2010-02-10,80.06758117675781,47.124107360839844,37.98154067993164,43.637454986572266,50.833404541015625,20.357542037963867,44.04701614379883,42.61164855957031,39.53260803222656,21.73876953125,36.85990905761719,35.502281188964844,25.399999618530273
2010-02-11,80.9056396484375,47.843448638916016,38.440650939941406,44.01958465576172,51.71824645996094,20.444164276123047,44.626686096191406,42.91477584838867,40.17732238769531,21.9449462890625,37.268653869628906,35.76604461669922,23.959999084472656
2010-02-12,80.83824920654297,47.963321685791016,38.52412414550781,43.89891815185547,51.60368728637695,20.494699478149414,44.73051071166992,42.946678161621094,39.96503448486328,22.203998565673828,37.33320236206055,35.62537384033203,22.729999542236328
2010-02-16,82.11027526855469,49.169715881347656,39.13350296020508,44.46206283569336,52.85144805908203,20.906185150146484,45.370750427246094,43.32159423828125,40.81417465209961,22.833112716674805,37.81367492675781,36.26425552368164,22.25
2010-02-17,82.49932861328125,49.27461624145508,39.48411178588867,44.78386688232422,52.76868438720703,21.00002670288086,45.578399658203125,43.64065933227539,41.13654327392578,23.039295196533203,38.0861701965332,36.217369079589844,21.719999313354492
2010-02-18,82.98565673828125,49.81411361694336,39.701133728027344,45.11237335205078,53.08062744140625,21.12275505065918,45.976383209228516,43.784244537353516,41.537540435791016,23.382923126220703,38.27981185913086,36.43423080444336,20.6299991607666
2010-02-19,83.15775299072266,50.07638931274414,39.859745025634766,45.17940902709961,53.27162551879883,21.20937728881836,45.924476623535156,43.77626037597656,41.71050262451172,23.39878273010254,38.38020706176758,36.92660140991211,20.020000457763672
2010-02-22,83.1727523803711,49.971473693847656,39.85140609741211,45.119075775146484,52.52676773071289,21.469266891479492,45.82930374145508,43.784244537353516,41.718387603759766,23.456932067871094,38.35151290893555,36.750755310058594,19.940000534057617
2010-02-23,82.16264343261719,49.01985549926758,39.550880432128906,44.864322662353516,51.610050201416016,21.144418716430664,45.21500778198242,43.28171157836914,41.1837272644043,23.277185440063477,37.871036529541016,36.428375244140625,21.3700008392334
2010-02-24,82.9183120727539,49.094783782958984,40.11017990112305,45.172706604003906,51.93471908569336,21.490922927856445,45.63895797729492,43.568870544433594,41.513938903808594,23.51509666442871,37.82801055908203,36.504581451416016,20.270000457763672
2010-02-25,82.80608367919922,49.13975143432617,40.13521957397461,45.17940902709961,51.947444915771484,21.43316650390625,45.500526428222656,43.568870544433594,41.451053619384766,23.60496711730957,37.763465881347656,36.38734817504883,20.100000381469727
2010-02-26,82.85843658447266,49.04982376098633,40.31051254272461,44.94475555419922,52.036563873291016,21.505359649658203,45.55243682861328,43.64065933227539,41.63975143432617,23.59440040588379,37.82801055908203,36.13529586791992,19.5
