,nav
2014-11-25,100000.0
2014-11-26,100290.6583081413
2014-11-28,99793.44513289884
2014-12-01,99136.95984114408
2014-12-02,99615.95946881628
2014-12-03,99993.2461921764
2014-12-04,99850.82322628486
2014-12-05,99853.2817863991
2014-12-08,99180.70110007311
2014-12-09,99335.32421852763
2014-12-10,97852.96251691441
2014-12-11,98272.87540782083
2014-12-12,96903.68559045042
2014-12-15,96245.67461585935
2014-12-16,95838.23161214734
2014-12-17,97790.97774794367
2014-12-18,98635.65038834653
2014-12-19,99113.45329414327
2014-12-22,99553.03461704205
2014-12-23,99789.45315018423
2014-12-24,99863.01940734418
2014-12-26,100238.49025602938
2014-12-29,100503.06729619403
2014-12-30,99977.16325624648
2014-12-31,99017.88283165163
2015-01-02,99147.9173253302
2015-01-05,97679.04574017138
2015-01-06,97055.42944280272
2015-01-07,98053.8361980513
2015-01-08,99462.14881108631
2015-01-09,98855.65451311368
2015-01-12,98409.83096623469
2015-01-13,98236.25121682139
2015-01-14,97983.76217319345
2015-01-15,97396.89830416144
2015-01-16,98620.66119096303
2015-01-20,98621.55188870436
2015-01-21,99105.04697955807
2015-01-22,100290.99324203146
2015-01-23,99768.66476171305
2015-01-26,100195.0837429312
2015-01-27,99472.86950184668
2015-01-28,98245.39185764868
2015-01-29,98941.9434488874
2015-01-30,97767.73315112357
2015-02-02,98776.1616350489
2015-02-03,100166.67640535532
2015-02-04,99735.43210697535
2015-02-05,100795.83864655333
2015-02-06,100090.26779364566
2015-02-09,99663.51509679203
2015-02-10,100510.4568418318
2015-02-11,100335.70516019549
2015-02-12,101151.55728152406
2015-02-13,101420.23195143601
2015-02-17,101491.85173218358
2015-02-18,101716.85636121091
2015-02-19,101370.8697859214
2015-02-20,101865.67150287761
2015-02-23,101879.85048123525
2015-02-24,101931.59755110584
2015-02-25,101886.33469859751
2015-02-26,101519.35942677871
2015-02-27,101403.81003121538
2015-03-02,101690.51024474925
2015-03-03,101447.17784808138
2015-03-04,100991.41010160289
2015-03-05,101115.43122527839
2015-03-06,99483.41812603343
2015-03-09,99773.43139927306
2015-03-10,98609.12241560765
2015-03-11,98552.48007533068
2015-03-12,99711.95812903249
2015-03-13,99151.8794656181
2015-03-16,100194.01005316513
2015-03-17,99969.80929659407
2015-03-18,101328.53669498935
2015-03-19,100875.76958330898
2015-03-20,101854.29589028469
2015-03-23,101790.49380345234
2015-03-24,101199.21380726338
2015-03-25,99989.83819585986
2015-03-26,99752.06194386128
2015-03-27,99986.57011367824
2015-03-30,101150.68589475907
2015-03-31,100516.52977271503
2015-04-01,100346.28015934564
2015-04-02,100800.56921147762
2015-04-06,101514.10738511897
2015-04-07,101042.21031498718
2015-04-08,101236.66863289014
2015-04-09,101321.17361104532
2015-04-10,101706.51643229672
2015-04-13,101296.84486342435
2015-04-14,101538.67919161398
2015-04-15,101981.19918104562
2015-04-16,101870.31474969843
2015-04-17,100951.47096831205
2015-04-20,101699.4159219961
2015-04-21,101509.54513599475
2015-04-22,101868.4363692069
2015-04-23,102248.88628155971
2015-04-24,102377.44067666616
2015-04-27,101937.45680263473
2015-04-28,102259.0612906738
2015-04-29,101793.97354378292
2015-04-30,100732.33617311015
2015-05-01,101549.08793294014
2015-05-04,101760.16462652666
2015-05-05,100484.51673380201
2015-05-06,100190.6076710185
2015-05-07,100524.55118325257
2015-05-08,101589.49937544746
2015-05-11,101066.8258581104
2015-05-12,100930.69489869232
2015-05-13,100727.00202906756
2015-05-14,101680.37093093654
2015-05-15,102015.24065534747
2015-05-18,102271.93828067399
2015-05-19,102027.30200325609
2015-05-20,102053.39819970034
2015-05-21,102215.78516514892
2015-05-22,101994.07709989643
2015-05-26,101117.94506905043
2015-05-27,101849.53153784254
2015-05-28,101735.2216316048
2015-05-29,101221.87332540267
2015-06-01,101367.06869744146
2015-06-02,101271.13745830739
2015-06-03,101287.60511047301
2015-06-04,100535.51266863315
2015-06-05,100283.47950264384
2015-06-08,99824.01738818857
2015-06-09,99723.40056527857
2015-06-10,100675.6836795478
2015-06-11,100963.6633367078
2015-06-12,100442.833440491
2015-06-15,100002.67220599887
2015-06-16,100543.3897067561
2015-06-17,100800.46900722323
2015-06-18,101731.18717315486
2015-06-19,101289.76938975646
2015-06-22,101602.64466669754
2015-06-23,101564.79969449602
2015-06-24,100845.89702531898
2015-06-25,100509.1295176801
2015-06-26,100556.83851456598
2015-06-29,98801.57645805363
2015-06-30,98976.70872880488
2015-07-01,99462.51454501088
2015-07-02,99519.75788642894
2015-07-06,99231.06139937848
2015-07-07,99940.48887439005
2015-07-08,98605.71228138795
2015-07-09,98642.55450836162
2015-07-10,99655.28668017634
2015-07-13,100409.1594551657
2015-07-14,100821.53993395854
2015-07-15,100532.59205732332
2015-07-16,101200.22856012684
2015-07-17,100887.2754299538
2015-07-20,100741.45236576884
2015-07-21,100271.69665643749
2015-07-22,100155.88924361579
2015-07-23,99496.15336735942
2015-07-24,98614.20139339135
2015-07-27,98182.76207324683
2015-07-28,99232.32652282048
2015-07-29,99917.07250882681
2015-07-30,100040.9509048978
2015-07-31,100085.10467063427
2015-08-03,99842.0255061381
2015-08-04,99555.90011642194
2015-08-05,99723.01999837886
2015-08-06,99294.12891426447
2015-08-07,98964.06152863959
2015-08-10,100098.05943624015
2015-08-11,99623.05635579998
2015-08-12,99844.08145339618
2015-08-13,99685.94467751935
2015-08-14,100129.26348588557
2015-08-17,100704.62409815345
2015-08-18,100466.12867030474
2015-08-19,99694.08912650013
2015-08-20,98014.6674325047
2015-08-21,95773.40357719407
2015-08-24,92291.24085552152
2015-08-25,90989.7443893169
2015-08-26,93584.57616431543
2015-08-27,95691.59844565083
2015-08-28,95870.54966218115
2015-08-31,95186.95060392767
2015-09-01,92825.8043551941
2015-09-02,94019.39017957966
2015-09-03,94330.68098559434
2015-09-04,93025.34258884807
2015-09-08,94893.63676630813
2015-09-09,93808.28899352776
2015-09-10,94052.97804448273
2015-09-11,94483.75137693777
2015-09-14,94159.0255582787
2015-09-15,95151.48877781365
2015-09-16,96064.93689622932
2015-09-17,96126.90485236575
2015-09-18,94844.01812295555
2015-09-21,95207.68839460287
2015-09-22,94093.53120031682
2015-09-23,93816.83064334746
2015-09-24,93611.23659676973
2015-09-25,93576.14827716153
2015-09-28,91490.41401357058
2015-09-29,91557.3886326987
2015-09-30,92984.42667000197
2015-10-01,93051.12939426026
2015-10-02,94389.01208978574
2015-10-05,96168.42836540026
2015-10-06,95984.04045277102
2015-10-07,96820.67030676286
2015-10-08,97787.39422983662
2015-10-09,97761.83431070385
2015-10-12,97816.2340913082
2015-10-13,97188.37207165714
2015-10-14,96838.48876451708
2015-10-15,98149.53086259364
2015-10-16,98446.41305504246
2015-10-19,98478.43477972927
2015-10-20,98563.95696133091
2015-10-21,97904.9134279782
2015-10-22,99308.534004363
2015-10-23,99769.66819393859
2015-10-26,99448.31126479903
2015-10-27,99013.00837627595
2015-10-28,100047.35132306538
2015-10-29,99893.15505776685
2015-10-30,99739.10378809604
2015-11-02,100869.30357995225
2015-11-03,101050.61653434465
2015-11-04,100724.11743520938
2015-11-05,100592.83274968492
2015-11-06,100005.62197317187
2015-11-09,99150.41035475493
2015-11-10,99376.02186448773
2015-11-11,99131.94894989749
2015-11-12,97821.7625040333
2015-11-13,97125.16335882421
2015-11-16,98452.56204946374
2015-11-17,98207.38012076814
2015-11-18,99529.38971201485
2015-11-19,99489.03274537221
2015-11-20,99717.65347366873
2015-11-23,99750.45484247837
2015-11-24,100027.2356857175
2015-11-25,100029.24039226788
2015-11-27,100177.3481546422
2015-11-30,99862.47088251589
2015-12-01,100667.5591634768
2015-12-02,99429.6274629452
2015-12-03,98217.19811802873
2015-12-04,99634.08070881196
2015-12-07,98899.81767661904
2015-12-08,98368.86569212345
2015-12-09,98005.42292922239
2015-12-10,97990.8135072648
2015-12-11,96386.1757058251
2015-12-14,96561.2184779213
2015-12-15,97518.57779201506
2015-12-16,98911.06801963276
2015-12-17,97742.61602182784
2015-12-18,96368.79356004657
2015-12-21,96938.50858010679
2015-12-22,97798.712786186
2015-12-23,99198.31285374933
2015-12-24,99065.77324101592
2015-12-28,98814.26384555003
2015-12-29,99680.81516640408
2015-12-30,99014.25903367827
2015-12-31,98253.9689306303
