Date,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2013-11-26,0.0,5.769858601557538e-17,0.0,0.6551123910797486,0.0,0.033775393328544207,0.0,0.3111122155917073,6.836216304743983e-17,0.0,0.0,0.0
2013-11-27,1.3451267509601764e-16,0.0,0.0,0.6927142038615716,0.0,0.11300727053792392,0.0,0.194278525600505,0.0,1.1582730768408081e-17,0.0,0.0
2013-11-29,1.1665453133225786e-16,1.712364105065638e-17,0.0,0.7472793021433441,6.390881246709146e-17,0.13454003228297198,0.0,0.11818066557368409,0.0,0.0,5.659381224100844e-17,0.0
2013-12-02,0.0,0.0,0.0,0.6664056825884153,0.030807103783169112,0.16184975422657605,0.0,0.1409374594018399,3.485709984540897e-17,0.0,1.5178830414797062e-17,0.0
2013-12-03,2.928223681800323e-16,5.4809579326645944e-17,0.0,0.6785576612019684,2.0994604925184798e-16,0.06748111266677487,1.8299459544273288e-17,0.25396122613125643,2.7755575615628914e-17,0.0,0.0,0.0
2013-12-04,0.0,0.0,0.0,0.48224228069861214,0.06564590570054572,0.29774383619438766,0.0,0.15436797740645453,3.4623954367739046e-17,2.738776855076704e-16,0.0,0.0
2013-12-05,0.0,7.859340924074291e-17,2.3929622969649405e-16,0.2055864410985194,0.23804915712669558,0.39539190885807285,8.918824266191823e-17,0.1609724929167126,0.0,0.0,0.0,0.0
2013-12-06,0.0,0.0,2.5945058938104728e-17,0.28647299963919903,0.40948728995513495,0.12839654204754467,7.023910370269717e-17,0.17564316835812194,0.0,0.0,0.0,0.0
2013-12-09,5.72589241134692e-17,7.093132910500531e-17,6.189667449313376e-17,0.4360254928073387,0.2785662397339078,0.1392815037720639,0.0,0.14612676368668967,0.0,9.562094608206669e-17,0.0,0.0
2013-12-10,2.750528743713179e-17,0.0,3.7096537231146746e-18,0.4647657187383776,0.3433507226069648,0.024824670574613995,7.246893845330214e-17,0.16705888808004382,0.0,0.0,0.0,0.0
2013-12-11,1.1351252261046447e-16,0.0,0.0,0.23404345664304735,0.6547201814530029,0.0,1.6811040691523552e-16,0.11123636190394953,2.2660000525195377e-16,0.0,0.0,0.0
2013-12-12,0.0,2.2560138752535316e-17,7.808103923171892e-17,0.02055162589904086,0.8335614547182314,0.1458869193827277,0.0,0.0,4.9757435821480365e-17,1.0558432304417406e-16,0.0,0.0
2013-12-13,0.0,0.0,9.295509805948734e-17,0.26217734907407475,0.737822650925925,2.6444684722230446e-16,0.0,3.440090527461594e-16,1.8207816711384147e-16,0.0,0.0,0.0
2013-12-16,0.0,4.2271336636063055e-17,0.0,0.42221794073389657,0.5777820592661057,0.0,9.68207655514931e-17,0.0,0.0,2.8821197132267706e-17,0.0,0.0
2013-12-17,0.0,0.0,0.0,0.6371185472373059,0.36288145276269435,0.0,8.502810640928299e-18,0.0,0.0,0.0,1.0178340190838755e-16,0.0
2013-12-18,1.4693900833028676e-16,0.0,6.092204477292415e-17,0.6373059823909738,0.3626940176090262,0.0,2.1325257248475777e-17,0.0,2.7969576640808833e-18,5.796459985353118e-17,0.0,0.0
2013-12-19,0.0,0.0,0.0,0.6379131666190747,0.3298201659026799,1.6073702239606913e-17,0.0,0.03226666747824574,6.743802234483138e-17,0.0,0.0,0.0
2013-12-20,1.0951673378178944e-16,6.04017074259347e-17,0.0,0.5897623298869963,0.29092286431303177,0.01730539408774898,1.540507007396545e-16,0.1020094117122231,0.0,3.761287631653852e-17,0.0,0.0
2013-12-23,0.0,0.0,4.749500871100098e-17,0.6751508743216409,0.3200531910944874,0.0,3.1677351807097824e-17,0.004795934583871784,0.0,6.416544650220179e-17,0.0,0.0
2013-12-24,0.0,2.5043783305271054e-17,0.0,0.5335386420605401,0.4664613579394601,2.1839282740322167e-17,0.0,0.0,3.434415998260903e-17,4.0504038058578977e-17,0.0,0.0
2013-12-26,0.0,1.0641198184062748e-18,1.2947208209183906e-16,0.49481680933017247,0.4205481753951364,0.08463501527469093,0.0,1.0908480442474455e-16,2.413528771933376e-17,0.0,7.612894395126623e-17,0.0
2013-12-27,0.0,2.0798036879768617e-18,5.368056635982422e-17,0.557263440389286,0.3527478026779507,0.08998875693276315,2.4839396997231687e-17,3.645784206378542e-17,6.054285229645336e-17,2.414988200709699e-17,2.1052792136148125e-16,0.0
2013-12-30,0.0,0.0,4.2755585050403205e-17,0.5932165401684049,0.2438677192642825,0.16291574056731295,4.9827242550115505e-17,1.6353811858366856e-16,0.0,0.0,1.1195116757057284e-16,0.0
2013-12-31,1.882758360594347e-17,0.0,2.2685981032181044e-17,0.5536149754240837,0.2752588023374639,0.1711262222384527,0.0,0.0,0.0,0.0,3.521613205467651e-17,0.0
2014-01-02,3.5189311168698244e-17,0.0,4.075084503198148e-17,0.5741259176568467,0.28319105908877146,0.14268302325438198,0.0,2.3078062022216854e-18,0.0,0.0,1.7571781892397962e-16,0.0
2014-01-03,0.0,3.22475157422957e-17,4.223882065712832e-18,0.5215859042943473,0.3840923028912798,0.09432179281437295,3.7620842905838415e-17,1.7277464127745765e-17,0.0,0.0,1.2365061369688613e-16,0.0
2014-01-06,9.217386204424944e-17,2.2188913391883019e-16,0.0,0.4806639393211928,0.45361072996117746,0.0,0.0,0.06206195429356354,0.003663376424065953,1.9661264083627684e-16,0.0,0.0
2014-01-07,2.450097338595339e-19,0.0,7.354784267377763e-17,0.415119404208969,0.46552562178797563,0.0,0.0,0.11935497400305561,0.0,0.0,6.483969756177728e-18,0.0
2014-01-08,0.0,0.0,0.0,0.32984682866196685,0.5026659364394386,2.961020579501138e-17,0.0,0.16748723489859488,1.6006001687493948e-16,2.429741444154602e-19,1.0488282151991685e-18,0.0
2014-01-09,0.0,8.106978003453517e-17,8.034119425532937e-17,0.2168969821474152,0.49334459214673626,0.0,0.0,0.28975842570584875,0.0,1.8252605462759957e-16,8.345285302593042e-18,0.0
2014-01-10,2.4581048809467496e-17,6.522148855562409e-17,5.337814199988275e-17,0.3224263555172464,0.35384295589957915,2.198947116019933e-17,1.0641423859211466e-16,0.32373068858317444,0.0,0.0,0.0,0.0
2014-01-13,2.0523402569794254e-16,7.630819614044045e-17,1.4030374115268795e-17,0.37150363641905393,0.32514354602472023,1.0061649506224623e-17,8.249324851277252e-17,0.30335281755622534,2.3976742742484155e-17,0.0,0.0,0.0
2014-01-14,5.728419029795449e-17,1.1240015634711216e-16,1.7925340194541888e-16,0.4637465417359983,0.25767470844382867,0.0,4.4204763855830844e-17,0.27857874982017256,2.531395037165047e-17,1.5132883865515695e-16,0.0,0.0
2014-01-15,0.0,8.964301815877392e-17,0.0,0.32997296634420165,0.4041432949302858,0.0,0.0,0.26588373872551374,0.0,7.137391184520587e-18,0.0,0.0
2014-01-16,0.0,3.3174712549962253e-17,1.527226664108864e-17,0.28168834518906427,0.40155207094093376,1.2510522280912431e-16,1.9017644833195932e-17,0.316759583870002,0.0,1.2792291709043336e-16,0.0,0.0
2014-01-17,1.3602687538893198e-16,8.174271012563495e-17,0.0,0.07366717902355716,0.3846643738798027,3.089950101875909e-17,4.209121217782276e-18,0.5416684470966402,2.2954642890983486e-17,2.829542767384884e-17,0.0,0.0
2014-01-21,4.3481332327872005e-17,0.0,6.661956983578474e-17,0.0,0.4346437382936886,0.0,1.4213220366155058e-16,0.5653562617063115,1.6503167919923288e-16,0.0,0.0,0.0
2014-01-22,0.0,0.0,0.0,1.0269562977782698e-15,0.5026300112774843,3.816973825147851e-17,1.206663051750952e-16,0.49736998872251514,2.5705141561267358e-17,1.0916754836921404e-17,2.456093198077199e-17,0.0
2014-01-23,0.0,0.0,0.0,5.551115123125783e-16,0.48396403804735083,0.0,9.819163856259065e-17,0.5160359619526488,1.0031729742837565e-16,0.0,4.7701683411620256e-17,0.0
2014-01-24,0.0,0.0,1.917794195773806e-17,4.163336342344337e-17,0.4740701783840878,2.013740772935007e-17,7.086515023652851e-17,0.5259298216159124,5.618634234054494e-17,0.0,0.0,0.0
2014-01-27,2.325944931169676e-16,0.0,0.0,7.17399945971649e-16,0.5114737406417565,1.8719515570243488e-17,0.0,0.48852625935824273,0.0,0.0,0.0,0.0
2014-01-28,0.0,3.4335788717659674e-17,2.0228967840806705e-16,0.0,0.4794413343725421,2.178112621175176e-17,0.0,0.5205586656274582,1.7708043771672872e-16,5.046964888406199e-17,0.0,0.0
2014-01-29,8.960110004496563e-18,1.4146558094108573e-17,8.072126340282086e-17,1.0020391585257214e-16,0.1853779081084135,0.0,7.522607158044359e-17,0.8146220918915866,0.0,0.0,0.0,0.0
2014-01-30,0.0,0.0,0.0,8.96910269446203e-18,0.06668185606633177,0.0,8.413659294577589e-17,0.9333181439336686,0.0,0.0,0.0,0.0
2014-01-31,4.896947238936174e-17,0.0,6.670614539581755e-17,1.6856129890503202e-17,0.19547241928338768,0.0,1.676611014643012e-16,0.8045275807166125,0.0,0.0,0.0,0.0
2014-02-03,0.0,0.0,0.0,0.0,0.3010177059798194,0.0,9.804943374787264e-17,0.6989822940201809,0.0,8.35082603911406e-17,6.20006476485665e-17,0.0
2014-02-04,0.0,5.77277227092873e-17,1.06053313671355e-16,5.177437661664894e-17,0.0,2.4841131105994872e-17,8.775337456644436e-17,1.0,6.58222529163521e-17,0.0,0.0,0.0
2014-02-05,6.51192764723507e-17,0.0,5.3697444384133956e-17,3.100419981660179e-17,1.942890293094024e-16,0.0,1.2935781024010929e-16,1.0,1.2166276015656198e-16,0.0,0.0,0.0
2014-02-06,0.0,1.2578076192785888e-17,0.0,0.0,0.03861100061716249,1.1038138834033366e-16,0.0,0.9613889993828378,8.294886464703913e-17,8.480800291327548e-17,0.0,0.0
2014-02-07,8.31344142680381e-17,0.0,1.4164294341612257e-16,1.2661125913606448e-16,0.31816619854112144,0.0,5.105855745423349e-16,0.6818338014588784,0.0,0.0,3.351048194598818e-17,0.0
2014-02-10,4.3633753694915835e-17,0.0,1.3743434239580509e-16,0.0,0.3514437963126349,0.0,0.0,0.6485562036873652,0.0,1.9895892454849564e-16,0.0,0.0
2014-02-11,2.2756930545065295e-17,0.0,1.3893558520399677e-16,4.087171651163075e-18,0.1699185518562754,1.9196013975752584e-16,0.0,0.8226994128442856,0.0,0.007382035299439046,1.276890884942237e-16,0.0
2014-02-12,1.3251097114611814e-16,0.0,0.0,0.0,0.05003523056377956,1.013468905838583e-16,5.2255454023769484e-17,0.9499647694362202,0.0,2.2731412871849328e-17,8.076289938564839e-17,0.0
2014-02-13,0.0,0.0,4.0471339224459776e-18,1.0968832798502587e-16,0.31685955180860714,0.0,0.0,0.6831404481913927,9.555941347275651e-17,0.0,1.5593474231357113e-16,0.0
