,nav
2014-05-22,108023.24380488176
2014-05-23,108189.50349953714
2014-05-27,108589.60405356127
2014-05-28,108632.2218850753
2014-05-29,109256.53177609766
2014-05-30,109671.63222443766
2014-06-02,109350.09540721356
2014-06-03,109356.71857868167
2014-06-04,109480.45610432017
2014-06-05,110569.52169371804
2014-06-06,110776.37543901852
2014-06-09,110442.85208942067
2014-06-10,110185.03414328962
2014-06-11,110287.15193163179
2014-06-12,110366.89439152103
2014-06-13,111218.86484399003
2014-06-16,111436.3677698083
2014-06-17,111424.06031313883
2014-06-18,112374.08954760403
2014-06-19,113148.12286334566
2014-06-20,113729.330913685
2014-06-23,113729.64879567052
2014-06-24,112259.63382303236
2014-06-25,112612.40481620315
2014-06-26,112653.34439515302
2014-06-27,113003.25705592326
2014-06-30,113130.66009610207
2014-07-01,113180.38270473461
2014-07-02,112754.73026563184
2014-07-03,112939.85952179319
2014-07-07,112327.87627481032
2014-07-08,112279.68010497568
2014-07-09,112771.1304217658
2014-07-10,112380.05465950634
2014-07-11,112156.84123600468
2014-07-14,112808.48369738208
2014-07-15,112299.39491816645
2014-07-16,112929.43270740708
2014-07-17,111761.75640378523
2014-07-18,112801.02375905034
2014-07-21,112597.41973996587
2014-07-22,113262.26009875859
2014-07-23,113453.3028853435
2014-07-24,113457.70671323323
2014-07-25,112848.09739172013
2014-07-28,113132.05809285058
2014-07-29,112675.77971151269
2014-07-30,112767.96485693689
2014-07-31,110594.46123385396
2014-08-01,110153.94980291856
2014-08-04,110889.49572701685
2014-08-05,110053.28716932412
2014-08-06,109880.25735554154
2014-08-07,109366.58172053656
2014-08-08,110093.38135974128
2014-08-11,110831.62415334197
2014-08-12,110581.77712069497
2014-08-13,111785.57764980929
2014-08-14,111943.17652241625
2014-08-15,112045.85120824899
2014-08-18,113141.289954891
2014-08-19,113859.4815609352
2014-08-20,113928.28812570393
2014-08-21,114212.61241252856
2014-08-22,114079.62318343183
2014-08-25,114234.69349954202
2014-08-26,114588.14787042452
2014-08-27,114422.64497900596
2014-08-28,114188.19974495491
2014-08-29,114828.8651382638
2014-09-02,115008.68096346909
2014-09-03,114648.32810453631
2014-09-04,114139.48595843819
2014-09-05,114951.31857497648
2014-09-08,115008.48543250379
2014-09-09,114295.11478050664
2014-09-10,114263.29405326144
2014-09-11,114226.03855558616
2014-09-12,113207.97860459812
2014-09-15,112445.41538793681
2014-09-16,113581.85563856097
2014-09-17,113744.44734844421
2014-09-18,114568.07063681312
2014-09-19,114275.62241242225
2014-09-22,113365.44775382425
2014-09-23,112849.17549387053
2014-09-24,114374.62623580173
2014-09-25,112512.79992947327
2014-09-26,112838.04347830318
2014-09-29,112761.51710166731
2014-09-30,111910.17513253608
2014-10-01,110762.27948299803
2014-10-02,110628.33897950289
2014-10-03,112713.69778846108
2014-10-06,112197.14259679314
2014-10-07,110437.03593416812
2014-10-08,113125.04533257334
2014-10-09,110867.49572805698
2014-10-10,109939.61018728332
2014-10-13,107716.22696216269
2014-10-14,107491.77754208996
2014-10-15,106069.73842354155
2014-10-16,106276.15963093803
2014-10-17,106952.79022107145
2014-10-20,108466.60400368007
2014-10-21,109010.27505358006
2014-10-22,108945.09295590187
2014-10-23,109061.8930965175
2014-10-24,109927.21343004517
2014-10-27,109990.13395571658
2014-10-28,110691.69707463757
2014-10-29,110376.8641552728
2014-10-30,111964.85871533095
2014-10-31,112179.59898063802
2014-11-03,112684.25347634134
2014-11-04,112497.27336432975
2014-11-05,113809.14229483836
2014-11-06,113028.09506745738
2014-11-07,113410.43342248272
2014-11-10,113955.87265652072
2014-11-11,113643.49163376202
2014-11-12,112879.74077836584
2014-11-13,112965.43750975851
2014-11-14,112354.05952457496
2014-11-17,113043.62436273762
2014-11-18,113525.5432376203
2014-11-19,113842.94992876575
2014-11-20,113431.08044440653
2014-11-21,113965.65695248208
2014-11-24,113759.93377198989
2014-11-25,113967.6611770128
2014-11-26,114437.85857204985
2014-11-28,115633.64677569176
2014-12-01,115043.44643728097
2014-12-02,115418.15810266486
2014-12-03,114876.40960486975
2014-12-04,114790.86655172362
2014-12-05,114693.38319569638
2014-12-08,114703.16190436644
2014-12-09,114926.3876823581
2014-12-10,114285.41803345886
2014-12-11,114687.00319043305
2014-12-12,113559.80299774263
2014-12-15,112179.22102396884
2014-12-16,111990.18151841822
2014-12-17,114522.13883541165
2014-12-18,115501.44813169267
2014-12-19,115448.05864735538
2014-12-22,117108.5990200659
2014-12-23,117071.85251676399
2014-12-24,116762.77118398815
2014-12-26,117295.08370941415
2014-12-29,117886.55029148987
2014-12-30,117185.10498759754
2014-12-31,115300.16488757498
