,value
cumulative_return,0.14864141614222381
annual_return,0.13488286565012397
annual_volatility,0.10340890154221669
sharpe_ratio,1.2754877620965086
sortino_ratio,1.708320485766456
max_drawdown,-0.0715973219078796
calmar_ratio,1.8839093705721348
