,nav
2013-11-25,100000.0
2013-11-26,100012.57278928078
2013-11-27,100246.17115657564
2013-11-29,100116.6653214553
2013-12-02,99678.64420409204
2013-12-03,99440.39081682405
2013-12-04,99445.86102638724
2013-12-05,99122.4277106243
2013-12-06,100128.3546579415
2013-12-09,100239.09444436926
2013-12-10,99850.44370043384
2013-12-11,98556.86559718927
2013-12-12,98336.85153691976
2013-12-13,98473.81962559973
2013-12-16,99046.86656273426
2013-12-17,98905.84896207764
2013-12-18,100416.33854131117
2013-12-19,100206.9975594975
2013-12-20,100921.5971453457
2013-12-23,101325.13899759368
2013-12-24,101720.53826964463
2013-12-26,102062.09252418859
2013-12-27,102222.18664900116
2013-12-30,102195.987167192
2013-12-31,102448.10551709654
2014-01-02,101571.39344841686
2014-01-03,101592.01921903277
2014-01-06,101400.44710069157
2014-01-07,102033.69649715381
2014-01-08,101956.15823273208
2014-01-09,101919.01340761638
2014-01-10,102404.9205508165
2014-01-13,101192.44643822496
2014-01-14,102178.7376641135
2014-01-15,102667.14469579318
2014-01-16,102672.37749089772
2014-01-17,102314.7246569973
2014-01-21,102727.41833723473
2014-01-22,102887.15481569435
2014-01-23,102125.43806705186
2014-01-24,100093.54185209458
2014-01-27,99613.10569006283
2014-01-28,100275.20193538538
2014-01-29,99451.06860367343
2014-01-30,100518.41180741499
2014-01-31,100089.93927868298
2014-02-03,97807.97978859612
2014-02-04,98529.8578219245
2014-02-05,98308.58266187174
2014-02-06,99379.47160826522
2014-02-07,100531.3356236617
2014-02-10,100803.24270017844
2014-02-11,101824.01323363426
2014-02-12,101929.87237913163
2014-02-13,102689.37175643211
2014-02-14,103134.47590719121
2014-02-18,103373.32824555012
2014-02-19,102823.3638910606
2014-02-20,103567.09775510561
2014-02-21,103425.06088667948
2014-02-24,103830.13694424735
2014-02-25,103764.29970133175
2014-02-26,103828.47526163083
2014-02-27,104269.73708856227
2014-02-28,104531.79145026093
2014-03-03,103950.53431400252
2014-03-04,105556.62581620843
2014-03-05,105439.76156693776
2014-03-06,105452.10923841462
2014-03-07,105322.01996292161
2014-03-10,105166.71176672183
2014-03-11,104691.77303026454
2014-03-12,104876.12149484472
2014-03-13,103984.40936092446
2014-03-14,104013.11723902258
2014-03-17,104855.24360013987
2014-03-18,105559.88749636788
2014-03-19,104696.40115289818
2014-03-20,105212.85625986697
2014-03-21,105164.92525095886
2014-03-24,104634.82536970817
2014-03-25,105088.61150190812
2014-03-26,104255.02940917315
2014-03-27,104320.99774711484
2014-03-28,104779.571851728
2014-03-31,105786.76679304475
2014-04-01,106441.57363203133
2014-04-02,106786.39278024023
2014-04-03,106589.96285930884
2014-04-04,105546.51132708161
2014-04-07,104510.2925121436
2014-04-08,105136.68456875512
2014-04-09,105999.41017697299
2014-04-10,104119.18123862284
2014-04-11,103149.2627151713
2014-04-14,103857.26290292156
2014-04-15,104576.56235786833
2014-04-16,105653.13907055922
2014-04-17,105804.59658061608
2014-04-21,106142.01277054948
2014-04-22,106627.29757422315
2014-04-23,106292.82028277848
2014-04-24,106295.47908291302
2014-04-25,105571.02841417716
2014-04-28,105807.13841742124
2014-04-29,106233.67755438371
2014-04-30,106689.50717272588
2014-05-01,106784.58369206447
2014-05-02,106680.39497158001
2014-05-05,106930.52245797895
2014-05-06,106093.26159744548
2014-05-07,106803.1429980356
2014-05-08,106521.48554374243
2014-05-09,106687.51995660194
2014-05-12,107632.45454323715
2014-05-13,107487.48201132857
2014-05-14,107123.03691177879
2014-05-15,106334.38267770763
2014-05-16,106799.84243246101
2014-05-19,107031.37177509307
2014-05-20,106279.83511949396
2014-05-21,106824.63182905623
2014-05-22,107150.47794162911
2014-05-23,107664.89585817378
2014-05-27,108255.58408639533
2014-05-28,108211.11133298634
2014-05-29,108742.76257932275
2014-05-30,108964.7530101941
2014-06-02,108988.72170779025
2014-06-03,108897.45965643345
2014-06-04,109116.69622655232
2014-06-05,110009.90871038183
2014-06-06,110368.03980916648
2014-06-09,110316.53590719202
2014-06-10,110136.99280619665
2014-06-11,109732.61090215847
2014-06-12,109096.19499171394
2014-06-13,109492.77845039577
2014-06-16,109622.60441731397
2014-06-17,109942.40715733374
2014-06-18,110886.55880976256
2014-06-19,111159.75797825964
2014-06-20,111396.95141492474
2014-06-23,111298.66717108332
2014-06-24,110660.84465119545
2014-06-25,111157.34209677932
2014-06-26,111061.83743456747
2014-06-27,111390.58866474406
2014-06-30,111516.0150980886
2014-07-01,112099.89355120852
2014-07-02,111890.37251404353
2014-07-03,112265.24551517128
2014-07-07,111784.52563442006
2014-07-08,111256.77676269982
2014-07-09,111646.24527946652
2014-07-10,111334.43289288584
2014-07-11,111377.47118947902
2014-07-14,111762.76580560597
2014-07-15,111513.90906794001
2014-07-16,111878.26111864265
2014-07-17,110723.0871597664
2014-07-18,111820.69900142832
2014-07-21,111453.7258264147
2014-07-22,111957.62650972165
2014-07-23,112133.26696425937
2014-07-24,112180.62579595263
2014-07-25,111599.03701982288
2014-07-28,111728.93843505811
2014-07-29,111486.65491335781
2014-07-30,111279.76604574734
2014-07-31,109146.93459848176
2014-08-01,108917.30117321071
2014-08-04,109572.82934963533
2014-08-05,108646.74351280049
2014-08-06,108485.48594407344
2014-08-07,108053.96383329981
2014-08-08,109239.18039130238
2014-08-11,109573.51149909823
2014-08-12,109403.23651962065
2014-08-13,110143.77557394275
2014-08-14,110557.82760110738
2014-08-15,110596.27408675551
2014-08-18,111456.90207720353
2014-08-19,111971.95297153915
2014-08-20,112229.57215473944
2014-08-21,112389.11302642827
2014-08-22,112144.40152219296
2014-08-25,112645.75908069918
2014-08-26,112760.86645820805
2014-08-27,112884.71062000068
2014-08-28,112802.06280083788
2014-08-29,113253.59834643608
2014-09-02,113121.32843031819
2014-09-03,113165.7736782613
2014-09-04,112921.33931077615
2014-09-05,113579.29116339529
2014-09-08,113233.59337917974
2014-09-09,112395.98369332498
2014-09-10,112463.0086083793
2014-09-11,112750.31984673359
2014-09-12,111695.05085696548
2014-09-15,111442.42537465734
2014-09-16,112302.61519691627
2014-09-17,112394.92880797648
2014-09-18,112654.51965718674
2014-09-19,112635.73372470019
2014-09-22,111651.99099323693
2014-09-23,110965.05594057718
2014-09-24,111578.37881266685
2014-09-25,110063.5768092825
2014-09-26,110929.295798459
2014-09-29,110746.43900814209
2014-09-30,110293.4526345613
2014-10-01,108972.27431011305
2014-10-02,109014.972806807
2014-10-03,109993.46845404431
2014-10-06,109835.08811437365
2014-10-07,108413.07224892332
2014-10-08,110196.31258791903
2014-10-09,108034.43776431566
2014-10-10,106978.72764400342
2014-10-13,105447.31809190089
2014-10-14,105964.76667080623
2014-10-15,105586.95743859808
2014-10-16,105914.25958994174
2014-10-17,106981.41037318028
2014-10-20,108121.1888211761
2014-10-21,110023.82110518309
2014-10-22,109297.21997287552
2014-10-23,110372.4333074782
2014-10-24,110972.79219805487
2014-10-27,110740.63046704739
2014-10-28,112154.61598110503
2014-10-29,111839.83911087787
2014-10-30,112634.12461778033
2014-10-31,113927.82308895426
2014-11-03,113974.53638663449
2014-11-04,113464.70662289967
2014-11-05,114111.68998376769
2014-11-06,114327.06388808551
2014-11-07,114607.5192521558
2014-11-10,115018.86467564071
2014-11-11,115023.59485211747
2014-11-12,114926.96371035266
2014-11-13,114812.87066308806
2014-11-14,114818.26971608453
2014-11-17,114889.61444390017
2014-11-18,115478.12173771558
2014-11-19,115116.19069019501
2014-11-20,115445.16712215771
2014-11-21,116109.31876822095
2014-11-24,116283.64631983217
2014-11-25,116158.33115729473
2014-11-26,116521.01428516583
2014-11-28,115901.91012963395
2014-12-01,115077.63893264742
2014-12-02,115675.40175240107
2014-12-03,116140.25041836927
2014-12-04,115957.57652817664
2014-12-05,115968.79120378241
2014-12-08,115128.06693629212
2014-12-09,115305.78707733563
2014-12-10,113422.61928141359
2014-12-11,113951.73305783574
2014-12-12,112209.33336322162
2014-12-15,111385.49861483868
2014-12-16,110872.18944659558
2014-12-17,113334.55717822703
2014-12-18,114396.96870704283
2014-12-19,114992.28020650956
2014-12-22,115535.75305368518
2014-12-23,115835.84708644771
2014-12-24,115942.11138495378
2014-12-26,116415.31975365471
2014-12-29,116744.25209747917
2014-12-30,116080.81260129258
2014-12-31,114864.14161422238
