,value
cumulative_return,0.12152241779231354
annual_return,0.11081619387422803
annual_volatility,0.12134151390568515
sharpe_ratio,0.9268027291972999
sortino_ratio,1.302218616835088
max_drawdown,-0.10367270447555732
calmar_ratio,1.0689042447074864
