,nav
2010-11-29,100000.0
2010-11-30,99400.81862596214
2010-12-01,101650.09635144338
2010-12-02,102955.93847275118
2010-12-03,103401.95281990856
2010-12-06,103623.78540240187
2010-12-07,103526.7207865337
2010-12-08,103303.428188489
2010-12-09,103437.42996856764
2010-12-10,103923.48181669974
2010-12-13,103983.67099720423
2010-12-14,103626.90649969234
2010-12-15,102998.3994551949
2010-12-16,103733.36438381135
2010-12-17,103787.3959954655
2010-12-20,104499.58389227871
2010-12-21,105428.09117788335
2010-12-22,105725.07790759423
2010-12-23,105773.93044743052
2010-12-27,105455.03874263042
2010-12-28,105534.69638074531
2010-12-29,106231.79731239528
2010-12-30,106382.90528368443
2010-12-31,106227.37239796639
2011-01-03,107316.70986264927
2011-01-04,106535.47180084792
2011-01-05,107104.58887896339
2011-01-06,106246.36703448085
2011-01-07,106542.41660624571
2011-01-10,106493.4773835332
2011-01-11,107416.43776029632
2011-01-12,108646.51416786398
2011-01-13,108503.51743277351
2011-01-14,109493.85983246197
2011-01-18,110195.27147960674
2011-01-19,108794.22886135546
2011-01-20,107896.87827492195
2011-01-21,108405.38856983815
2011-01-24,108754.94708650764
2011-01-25,108348.1097673306
2011-01-26,110500.24472433927
2011-01-27,110221.47924462633
2011-01-28,109153.0966432107
2011-01-31,112127.56114045068
2011-02-01,114166.66335501403
2011-02-02,114114.07410326992
2011-02-03,114187.67169138957
2011-02-04,113767.20644400125
2011-02-07,114699.57443681247
2011-02-08,114790.42931472603
2011-02-09,114220.97221231878
2011-02-10,114849.08284777377
2011-02-11,115506.74634081595
2011-02-14,116299.1892318509
2011-02-15,115567.25944954758
2011-02-16,116444.31388872165
2011-02-17,117056.66925801116
2011-02-18,117371.17930474177
2011-02-22,114886.91944977437
2011-02-23,115834.11361226877
2011-02-24,114663.09129643293
2011-02-25,116266.883580399
2011-02-28,117017.33110827772
2011-03-01,115232.59127853315
2011-03-02,115627.35472485177
2011-03-03,117467.37613114667
2011-03-04,117069.2207304741
2011-03-07,116207.40352628363
2011-03-08,116200.32210780572
2011-03-09,116274.00205049658
2011-03-10,113485.76902742204
2011-03-11,114389.17954200678
2011-03-14,113938.80161245135
2011-03-15,112651.95264724192
2011-03-16,110889.46152873803
2011-03-17,113879.45469743735
2011-03-18,113632.54940010291
2011-03-21,116713.00866687906
2011-03-22,116466.30507744491
2011-03-23,116610.20131366451
2011-03-24,116949.40962638271
2011-03-25,118080.0229109653
2011-03-28,117895.04995541234
2011-03-29,119207.72106698733
2011-03-30,120242.83548643297
2011-03-31,120014.64302516136
2011-04-01,120555.48721077484
2011-04-04,120674.55217086952
2011-04-05,120942.93976002977
2011-04-06,120313.71629227938
2011-04-07,120420.59481507057
2011-04-08,120421.72898279798
2011-04-11,119276.55134001035
2011-04-12,117971.45200803969
2011-04-13,118095.9606184241
2011-04-14,118761.65152630996
2011-04-15,119500.50338024824
2011-04-18,118127.94196226259
2011-04-19,118607.89917011013
2011-04-20,119817.98263004271
2011-04-21,120182.60160423741
2011-04-25,119937.44424912689
2011-04-26,120972.5740694717
2011-04-27,122015.32053831106
2011-04-28,122837.92660675518
2011-04-29,122983.03564973337
2011-05-02,123332.92971791675
2011-05-03,123320.43124690876
2011-05-04,123199.74686865657
2011-05-05,122327.83767471493
2011-05-06,122849.93914713201
2011-05-09,123542.52156170372
2011-05-10,124356.28397053572
2011-05-11,124102.58893197206
2011-05-12,125555.61806265933
2011-05-13,125382.71540155642
