,value
cumulative_return,0.13811083608856167
annual_return,0.12586284271152537
annual_volatility,0.2067809600226506
sharpe_ratio,0.6775668203486985
sortino_ratio,0.8066503833194494
max_drawdown,-0.23130082764930138
calmar_ratio,0.5441521502134821
