,value
cumulative_return,0.07382234165688795
annual_return,0.06769893450032782
annual_volatility,0.11423487787505898
sharpe_ratio,0.6307637767747419
sortino_ratio,0.7264445797461245
max_drawdown,-0.08880756462656803
calmar_ratio,0.7623104493969508
