,nav
2019-07-19,104407.76090903889
2019-07-22,104055.86928672784
2019-07-23,104450.66517188237
2019-07-24,104220.14661991782
2019-07-25,103885.02770141052
2019-07-26,104641.28967492114
2019-07-29,104876.79038732706
2019-07-30,104715.57482989352
2019-07-31,103075.60081021367
2019-08-01,103131.69257609715
2019-08-02,102737.60787268038
2019-08-05,100540.60613514484
2019-08-06,101597.56950858886
2019-08-07,102062.3034557156
2019-08-08,103827.116893463
2019-08-09,103329.73082958137
2019-08-12,102647.42209995296
2019-08-13,102905.15224064671
2019-08-14,100964.21734835146
2019-08-15,101854.41633103699
2019-08-16,102705.86810395532
2019-08-19,103541.26669140594
2019-08-20,102904.86047741494
2019-08-21,103722.24453316313
2019-08-22,103853.74124068912
2019-08-23,102178.68264378578
2019-08-26,103334.92166045557
2019-08-27,103121.87549533903
2019-08-28,103266.29663069404
2019-08-29,103836.42665270348
2019-08-30,103812.03325758247
2019-09-03,104680.25929375325
2019-09-04,104995.39615008468
2019-09-05,103964.90778224154
2019-09-06,103667.55236627227
2019-09-09,103108.1661532568
2019-09-10,102723.92354770057
2019-09-11,103739.40909933619
2019-09-12,103890.89299999863
2019-09-13,103415.11292253324
2019-09-16,103096.03226583023
2019-09-17,103711.67274832091
2019-09-18,103964.33892851743
2019-09-19,104115.76884012831
2019-09-20,104154.68398939974
2019-09-23,104340.18971248988
2019-09-24,105066.5050748767
2019-09-25,105115.86256887749
2019-09-26,105621.07630097069
2019-09-27,105242.94330677752
2019-09-30,105294.24098040572
2019-10-01,104890.01313046519
2019-10-02,103549.2234693826
2019-10-03,103769.0455634233
2019-10-04,105314.9583012795
2019-10-07,104859.01021823828
2019-10-08,103883.95052438731
2019-10-09,104346.21827685782
2019-10-10,104304.5074231256
2019-10-11,104126.61706995395
2019-10-14,103802.47913462797
2019-10-15,103780.79436723032
2019-10-16,103872.58069978366
2019-10-17,104344.79444952014
2019-10-18,104925.5621823167
2019-10-21,105548.8370639027
2019-10-22,105494.54395404196
2019-10-23,105816.25278827836
2019-10-24,105930.86850247165
2019-10-25,104859.04742906684
2019-10-28,103828.33402502413
2019-10-29,104151.75130784877
2019-10-30,104717.9699400869
2019-10-31,104755.76296036912
2019-11-01,104842.81776893747
2019-11-04,104100.40848467841
2019-11-05,103581.90884906356
2019-11-06,103793.41832412891
2019-11-07,103645.67246688495
2019-11-08,103606.4724167897
2019-11-11,103339.12730149763
2019-11-12,103453.54818268865
2019-11-13,102933.15330585791
2019-11-14,103081.05360989852
2019-11-15,103475.19708256655
2019-11-18,103379.6992225697
2019-11-19,103588.02896718742
2019-11-20,103247.69991471246
2019-11-21,102956.8567676787
2019-11-22,103499.63166763065
2019-11-25,104369.47001902471
2019-11-26,104332.29171824675
2019-11-27,104801.65815143057
2019-11-29,104561.2591235901
2019-12-02,103852.91923520957
2019-12-03,103194.5937967823
2019-12-04,104105.22480438201
2019-12-05,104001.66002142125
2019-12-06,104804.76990081044
2019-12-09,104161.721933328
2019-12-10,104238.28041883712
2019-12-11,104335.21329672128
2019-12-12,105085.13003363757
2019-12-13,105246.75261694643
2019-12-16,106226.9635792313
2019-12-17,106102.93650119375
2019-12-18,106168.07105085792
2019-12-19,106630.98746095547
2019-12-20,107317.19946586726
2019-12-23,107822.73837220667
2019-12-24,107890.35325451587
2019-12-26,107836.2000895803
2019-12-27,107796.11010599072
2019-12-30,107139.3319568748
2019-12-31,107382.23416568879
