,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2019-11-26,0.08171984202210016,0.07522179528317577,0.09301880020394387,0.0873724266958118,0.0778176237210189,0.08577601374081922,0.08167612172379525,0.0898150958259087,0.08602644625620429,0.07698365834698616,0.07811840710827517,0.08645376907196078
2019-11-27,0.08268476755218018,0.07892061463860862,0.08302044860139822,0.08695243766696234,0.08538695112079464,0.08095136657122816,0.08401752947211275,0.0834662705011009,0.0887219585448319,0.07970512787012844,0.0808342920980121,0.08533823536264178
2019-11-29,0.08231095593323909,0.08111733984973447,0.08531985928067747,0.08318516298846892,0.0844776373087443,0.08108861554360192,0.08461683612034702,0.0857669560101762,0.0861561765898795,0.08036249689607716,0.07980440376280708,0.08579355971624694
2019-12-02,0.08219316401950112,0.07688434894449411,0.08245279282800314,0.08884197068737798,0.08402549812139398,0.08235919583830267,0.08448275175601418,0.08405128109978147,0.08665526557218697,0.08029917997111352,0.08087701917129195,0.08687753199053891
2019-12-03,0.08217926152334759,0.0754876968290471,0.08371712881146755,0.09119896766168743,0.08249261705461891,0.08373653642958565,0.08352441591243505,0.08396621161428604,0.08607702699476558,0.07913993235278553,0.08115149794408714,0.08732870687188653
2019-12-04,0.08182472815168473,0.07741940176612562,0.08491638521162467,0.08812786907621376,0.08201404580354729,0.08354104667600333,0.08362339902157719,0.0850278914899681,0.08615603452477061,0.07941379240400748,0.08134597096776222,0.08658943490671504
2019-12-05,0.08138455790320656,0.07815394913278413,0.08597404765970307,0.08630106715309079,0.08137399378856225,0.08424647536255639,0.08329910690570193,0.08606830306163692,0.08543996873470251,0.08051529381394776,0.08044840406616867,0.08679483241793898
2019-12-06,0.08167652400444578,0.0791852161168977,0.08357525563844002,0.08536135543142638,0.08368098379088168,0.08284370834149207,0.083671975730077,0.08416744597624466,0.08758534367176375,0.08089877732504937,0.08161343064584262,0.08573998332743901
2019-12-09,0.08073122220143136,0.07937931021587605,0.08594668898990068,0.08445941964301718,0.08141638066036944,0.08416222155440388,0.08384000979627006,0.08632214988509627,0.08481084817194948,0.08101212665042411,0.08100764483631953,0.08691197739494207
2019-12-10,0.08106235531031532,0.07981855375348874,0.08473778489113559,0.08447557433791986,0.08261495845462198,0.08358766472055287,0.08390805371053399,0.08521962836744915,0.0852438177709038,0.08161972854024237,0.08120105735995992,0.08651082278287642
2019-12-11,0.08137944161708341,0.07657153269138188,0.08362369757026374,0.08909162650691885,0.083099281345411,0.08382057043639402,0.08365705181362434,0.0838550246561143,0.0861650815862792,0.08028074475907189,0.08124870564288343,0.08720724137457397
2019-12-12,0.080921199820461,0.07917270879721977,0.08686935973734924,0.08522438148896909,0.08057656667469493,0.08482078759515375,0.08289239272639143,0.08661137437969069,0.0851728946985965,0.08010398270378503,0.08152359353635119,0.08611075784133734
2019-12-13,0.0812609006127526,0.08024740028437355,0.08433241560146874,0.08424166648660743,0.08316331836089154,0.08335952644975907,0.08305055532837137,0.08447822827425243,0.08789186834368781,0.08097905753470618,0.08177115741663944,0.08522390530648995
2019-12-16,0.08104156653311763,0.08114672983288164,0.0837727246111671,0.08276585190728697,0.08393222071654355,0.08266435432328319,0.08363328852137929,0.0840713574963792,0.08867165532027564,0.08161148179658628,0.08150898957006747,0.08517977937103213
2019-12-17,0.08097705500441067,0.08078567465558004,0.08492582170898601,0.08212289589272541,0.08295257521689058,0.08295678064548362,0.08303459184272918,0.08543837683485503,0.0893441613554097,0.08081400685076072,0.08157311908746485,0.08507494090470404
