,nav
2017-11-28,100000.0
2017-11-29,100340.20343971624
2017-11-30,101015.89191120944
2017-12-01,100927.8442988409
2017-12-04,101042.62175547531
2017-12-05,100398.79010870383
2017-12-06,100042.46109472391
2017-12-07,100279.69191441582
2017-12-08,100817.17675428123
2017-12-11,101101.49923449391
2017-12-12,101157.04925233642
2017-12-13,101251.44058222842
2017-12-14,100759.52697024897
2017-12-15,101382.7973260879
2017-12-18,102006.68373946649
2017-12-19,101442.75273525438
2017-12-20,101431.38127974627
2017-12-21,101671.64838283503
2017-12-22,101745.2390822108
2017-12-26,101820.15373893965
2017-12-27,101861.60811902309
2017-12-28,102145.64172080938
2017-12-29,101787.68174914597
2018-01-02,102357.71885048276
2018-01-03,102586.55412805038
2018-01-04,102772.09176253721
2018-01-05,103144.27787640416
2018-01-08,103442.58602536791
2018-01-09,103309.53882420664
2018-01-10,102934.93863463213
2018-01-11,103691.3361973073
2018-01-12,104052.14342303068
2018-01-16,103582.98388061495
2018-01-17,104306.60252060577
2018-01-18,103930.0725823773
2018-01-19,104428.10914473933
2018-01-22,105229.44316214028
2018-01-23,105420.26046837686
2018-01-24,105383.12947726609
2018-01-25,105532.56439850864
2018-01-26,106204.93915173289
2018-01-29,105421.34863282224
2018-01-30,104547.35137105771
2018-01-31,104686.76231756946
2018-02-01,104415.85177203725
2018-02-02,102473.97981629321
2018-02-05,98995.90032623975
2018-02-06,100049.87148699671
2018-02-07,99706.60291152715
2018-02-08,96692.75482160806
2018-02-09,97762.30846381199
2018-02-12,98888.61694809365
2018-02-13,99122.12173916743
2018-02-14,99992.92829119456
2018-02-15,101106.33684204276
2018-02-16,101289.61706769314
2018-02-20,100475.48809511788
2018-02-21,99740.30219541855
2018-02-22,99927.66922104683
2018-02-23,101420.92112662843
2018-02-26,102179.41755524438
2018-02-27,100852.4347177407
2018-02-28,99783.03464056193
2018-03-01,99106.14135029895
2018-03-02,99499.5359670171
2018-03-05,100583.2381752734
2018-03-06,100849.52146003857
2018-03-07,100798.02413358931
2018-03-08,101107.16877017597
2018-03-09,102331.66547277437
2018-03-12,102286.69846908424
2018-03-13,101868.9323510837
2018-03-14,101398.338211233
2018-03-15,101132.55147815212
2018-03-16,101533.65172477903
2018-03-19,100456.51699344044
2018-03-20,100416.91479417162
2018-03-21,100518.90260863287
2018-03-22,98639.8042116698
2018-03-23,97028.63336328244
2018-03-26,98825.8437385039
2018-03-27,97906.76518938683
2018-03-28,97916.66086306299
2018-03-29,98926.52876502172
2018-04-02,97008.46611875118
2018-04-03,98099.87672922359
2018-04-04,99026.225837907
2018-04-05,99815.67376685744
2018-04-06,98143.11438227276
2018-04-09,98325.83639069117
2018-04-10,99725.21860444809
2018-04-11,99471.14419320243
2018-04-12,99759.75525107193
2018-04-13,99733.03657272836
2018-04-16,100627.20704643628
2018-04-17,101481.93472110228
2018-04-18,101688.9198379164
2018-04-19,101080.81382156095
2018-04-20,100413.94861978316
2018-04-23,100426.36020957062
2018-04-24,99609.82958019043
2018-04-25,99856.00417892578
2018-04-26,100477.8147462692
2018-04-27,100703.13206657101
2018-04-30,99842.46173331438
2018-05-01,99739.5142512519
2018-05-02,99312.11297737586
2018-05-03,99110.97955581633
2018-05-04,100130.11375104393
2018-05-07,100326.60461082634
2018-05-08,100055.96147605397
2018-05-09,100698.08055771289
2018-05-10,101545.62354840542
2018-05-11,101735.71418765202
2018-05-14,101669.10826948527
2018-05-15,101120.66844083041
2018-05-16,101507.16568483016
2018-05-17,101553.40304010859
2018-05-18,101443.31752254372
2018-05-21,102121.26701216723
2018-05-22,101797.01286812476
2018-05-23,102008.52705027828
2018-05-24,101845.31050909909
2018-05-25,101543.19035689025
2018-05-29,100850.27887088299
2018-05-30,102188.49761130117
2018-05-31,101472.100590011
2018-06-01,102080.64993084596
2018-06-04,102392.21757243529
2018-06-05,102440.93408263128
2018-06-06,102955.09141887468
2018-06-07,103118.22128716047
2018-06-08,103415.42027867194
2018-06-11,103557.2942850541
2018-06-12,103802.26794659361
2018-06-13,103211.46610324882
2018-06-14,103624.29115187866
2018-06-15,103580.11789690237
2018-06-18,103504.55866765184
2018-06-19,103288.00720852961
2018-06-20,103524.4150073804
2018-06-21,102933.36330572187
2018-06-22,103423.20317838834
2018-06-25,102455.13137066035
2018-06-26,102726.04066041084
2018-06-27,102170.60349092941
2018-06-28,102635.01035038302
2018-06-29,102747.1599968
2018-07-02,102766.08517394158
2018-07-03,102702.21071992275
2018-07-05,103532.71718842696
2018-07-06,104239.11259686625
2018-07-09,104695.51415843384
2018-07-10,105071.71509034917
2018-07-11,104350.24093040872
2018-07-12,104875.5445951433
2018-07-13,104949.71994228911
2018-07-16,104645.85674339831
2018-07-17,104963.03431462643
2018-07-18,105012.8875409963
2018-07-19,104929.85940777835
2018-07-20,104658.51613604525
2018-07-23,104589.40440784686
2018-07-24,104866.7797629936
2018-07-25,105540.6388554426
2018-07-26,105692.7951117866
2018-07-27,105092.43770884661
2018-07-30,104744.59456995319
2018-07-31,105383.25263806756
2018-08-01,105054.12694779907
2018-08-02,105413.0773844076
2018-08-03,105880.81496366438
2018-08-06,106223.91519477619
2018-08-07,106413.3124316537
2018-08-08,106191.79394198631
2018-08-09,106187.39469087502
2018-08-10,105625.9030003255
2018-08-13,105183.31153619676
2018-08-14,105821.30597738942
2018-08-15,105088.0322793706
2018-08-16,105903.13981599714
2018-08-17,106330.22259043917
2018-08-20,106614.50476309772
2018-08-21,106808.234458412
2018-08-22,106706.15187139067
2018-08-23,106425.64340395642
2018-08-24,107022.36072889007
2018-08-27,107529.06218152789
2018-08-28,107552.5236371285
2018-08-29,108024.12756661716
2018-08-30,107554.50622378718
2018-08-31,107503.9939204959
2018-09-04,107256.80797571978
2018-09-05,107288.10261310743
2018-09-06,107018.7856509959
2018-09-07,106695.20984824095
2018-09-10,106935.15147490716
2018-09-11,107208.18990308075
2018-09-12,107338.18121730583
2018-09-13,107711.89641020482
2018-09-14,107736.97351970719
2018-09-17,107440.4237901602
2018-09-18,107805.19813783086
2018-09-19,107662.89232679129
2018-09-20,108365.14509860531
2018-09-21,108329.25846210167
2018-09-24,107838.00730696834
2018-09-25,107669.80991527117
2018-09-26,107162.51135781748
2018-09-27,107379.55728355785
2018-09-28,107535.88459893993
2018-10-01,107637.10403543252
2018-10-02,107655.3477063498
2018-10-03,107569.01413194013
2018-10-04,106891.02397677985
2018-10-05,106511.91869756384
2018-10-08,106718.74947847925
2018-10-09,106408.83513448505
2018-10-10,103746.77113458554
2018-10-11,101683.99160661113
2018-10-12,102495.43930847861
2018-10-15,102340.30897812477
2018-10-16,104152.26917604431
2018-10-17,104007.53011542156
2018-10-18,102911.4443576279
2018-10-19,102922.9559699055
2018-10-22,102370.71984302423
2018-10-23,101744.7998838418
2018-10-24,99440.45931886982
2018-10-25,100769.51306544388
2018-10-26,99253.63173901015
2018-10-29,98948.05393192782
2018-10-30,100442.2108535731
2018-10-31,101036.55861391839
2018-11-01,102120.7286532356
2018-11-02,101740.68754161545
2018-11-05,102389.67987488669
2018-11-06,102982.93746474419
2018-11-07,104637.00018419155
2018-11-08,104268.74822082541
2018-11-09,103514.49104724267
2018-11-12,102096.95277658524
2018-11-13,101841.2831282953
2018-11-14,101332.67886909026
2018-11-15,102086.8563480705
2018-11-16,102475.13226927262
2018-11-19,101350.02113496156
2018-11-20,99718.90522622174
2018-11-21,100101.62639144366
2018-11-23,99541.95904578792
2018-11-26,100704.67576449591
2018-11-27,100760.68147026743
2018-11-28,102499.29839552924
2018-11-29,102454.44340749735
2018-11-30,103083.25092078616
2018-12-03,104125.71621724762
2018-12-04,101352.94842815239
2018-12-06,101224.69420294286
2018-12-07,99490.65217037927
2018-12-10,99378.48810431204
2018-12-11,99354.09304026689
2018-12-12,99696.95369438305
2018-12-13,99539.67614407912
2018-12-14,98192.93661659135
2018-12-17,96122.66287726404
2018-12-18,96044.0086989926
2018-12-19,94781.41514588216
2018-12-20,93457.20213087242
2018-12-21,91884.87432777995
2018-12-24,89541.8917632865
2018-12-26,93295.01311023445
2018-12-27,93967.09013857947
2018-12-28,93887.61595619732
2018-12-31,94542.45321899952
