,value
cumulative_return,0.20353238999240597
annual_return,0.18724888191258482
annual_volatility,0.12343619780109805
sharpe_ratio,1.45228033571407
sortino_ratio,2.3455268357857015
max_drawdown,-0.07777483258961604
calmar_ratio,2.4075767915903556
