,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2011-11-30,0.08571500425637664,0.08901419096216238,0.08285564815597718,0.08174518969951396,0.08080011335828936,0.08338192589761209,0.08426422755675086,0.08400579344208166,0.08189063196333164,0.08451427405811877,0.08179512733295685,0.0800178733168286
2011-12-01,0.0835259622570789,0.08629539266966549,0.08377860315342878,0.08000068369921357,0.08292081818477935,0.08234314643581467,0.08802305358952925,0.0824495120480727,0.08341649499617765,0.08317980233282427,0.08255893709454336,0.08150759353887202
2011-12-02,0.08491041612435317,0.08910876388357176,0.08719553194710186,0.07989864053477622,0.08333319587633657,0.08122963735997123,0.08656526217041863,0.08142926317470023,0.0797863139920306,0.08261552981968262,0.08499306230871026,0.07893438280834694
2011-12-05,0.08594291356976222,0.0871408183701228,0.08556143881512435,0.0802598423359687,0.08335693804700281,0.08110203362784638,0.08854328211787274,0.07996470851583912,0.07984966244754636,0.08537120417856181,0.08210129671215909,0.08080586126219372
2011-12-06,0.08338323134273087,0.08666284164203926,0.08570535751489831,0.08186459194701474,0.082457018173278,0.08152990300693977,0.08481080563012654,0.08358628525372384,0.08314009664909644,0.0838438015505993,0.08275338125803405,0.08026268603151894
2011-12-07,0.08282352105535602,0.08694077531788445,0.08311735021712073,0.08141719145764519,0.08218419428483578,0.08260290412952523,0.08501206663061106,0.08331449047070379,0.08325332979450875,0.08376518210554085,0.08403425175169778,0.08153474278457037
2011-12-08,0.08533018255313682,0.08831123709980902,0.08491302497615152,0.08280648442127576,0.08085149599179363,0.08304388003083404,0.08293145252538404,0.08339962630246966,0.08124666507782341,0.08485031965327361,0.08165996422551589,0.08065566714253244
2011-12-09,0.08398771484082419,0.08883284641592494,0.08594520397332564,0.08098754154144483,0.08163208093106711,0.08335492911680205,0.08449818505560754,0.08305798817538981,0.08177247352802006,0.08317342825914485,0.08302886571652951,0.07972874244591953
2011-12-12,0.08192622114060143,0.08732873127154131,0.08808166945715322,0.08037860406202635,0.08152568416567677,0.08238424895776159,0.08625577098733023,0.08412233430002887,0.08386464790152007,0.0815451580478027,0.08165487458186386,0.08093205512669337
2011-12-13,0.08428047756478572,0.08686188549636434,0.08632135706660646,0.08030649343909617,0.08297386199889993,0.08243874695854396,0.08599723217993392,0.08314668160621932,0.08224163950139637,0.0830995067344235,0.08291570604462098,0.07941641140910936
2011-12-14,0.08487150137448703,0.08962487108575538,0.08678561901104298,0.08163547812544865,0.08167954591066759,0.08278218403200718,0.08389101890215209,0.08243577135743994,0.08017282890115632,0.08341104695900337,0.08225339307087538,0.08045674126996426
2011-12-15,0.08612734370071655,0.08736589673895957,0.08476540599653819,0.08310828884674018,0.08187866352223029,0.08200280639333707,0.08385277190565167,0.08219190010797944,0.07995039379860494,0.08623471591443814,0.0815918844321867,0.08092992864261724
2011-12-16,0.08600917337611418,0.09110203159421403,0.0895094868244636,0.07996638140083916,0.08197317791359683,0.08212189950104787,0.08478134719489754,0.08170023818663141,0.07876184127665455,0.08273867301087855,0.08375247474134696,0.07758327497931558
2011-12-19,0.0849305268699492,0.08581325318044063,0.08469057216650183,0.0810064748365836,0.08297273390021645,0.08178359210399849,0.08724516145367432,0.08189768997406774,0.08164832381629537,0.08513297269763208,0.08119561099852395,0.08168308800211636
2011-12-20,0.0871617789363808,0.08851768482512865,0.08805431599043592,0.08105052371439177,0.0825919618395696,0.07955879436711269,0.08549589832979093,0.0813471393219272,0.07827727764855669,0.08470686625201758,0.08507463021992413,0.07816312855476394
2011-12-21,0.08486317156648371,0.0864091230022002,0.08654376744290204,0.0804821247065988,0.0838406976575241,0.07985169728652057,0.08707470846967644,0.08173260045289084,0.08045901525668066,0.08369732673611534,0.08465934744524088,0.08038641997716647
