,nav
2011-11-29,100000.0
2011-11-30,104046.90139218298
2011-12-01,103724.33108507964
2011-12-02,103745.07575345102
2011-12-05,104652.41314935064
2011-12-06,104795.27930436964
2011-12-07,104888.09257743548
2011-12-08,102656.64895663722
2011-12-09,104420.73726307401
2011-12-12,103038.4109027441
2011-12-13,102083.67367976884
2011-12-14,101116.18962213378
2011-12-15,101716.32348957892
2011-12-16,102251.425917785
2011-12-19,101068.57853013386
2011-12-20,103892.88522293301
2011-12-21,104267.50634237469
2011-12-22,105073.45839879155
2011-12-23,105761.61125868378
2011-12-27,105979.19289659725
2011-12-28,104616.63709896668
2011-12-29,105626.63597970095
2011-12-30,105375.32932126851
2012-01-03,106556.09277297264
2012-01-04,106345.28978442267
2012-01-05,106628.52317014108
2012-01-06,106387.02111491613
2012-01-09,106597.75308950146
2012-01-10,107558.9820208069
2012-01-11,107738.90735085215
2012-01-12,108009.78374747593
2012-01-13,107557.91474021661
2012-01-17,107871.0057190094
2012-01-18,108903.01192008825
2012-01-19,109275.39639039329
2012-01-20,109302.70274439381
2012-01-23,109375.69950355522
2012-01-24,109295.1020067345
2012-01-25,110344.66365532952
2012-01-26,109909.85794211757
2012-01-27,109942.21183165374
2012-01-30,109506.33400133104
2012-01-31,109553.14147891125
2012-02-01,110579.310960957
2012-02-02,110790.81034056202
2012-02-03,112209.84788451421
2012-02-06,112129.47394770569
2012-02-07,112273.94841593556
2012-02-08,112458.37354612058
2012-02-09,112478.50048131848
2012-02-10,111630.22020905449
2012-02-13,112406.60752625535
2012-02-14,112108.65366684513
2012-02-15,111681.92436334047
2012-02-16,112933.36582799074
2012-02-17,113121.92541503845
2012-02-21,112908.35460319523
2012-02-22,112507.69911939501
2012-02-23,113175.41638465799
2012-02-24,113255.61978954752
2012-02-27,113340.77457458446
2012-02-28,113383.0556431089
2012-02-29,112792.89353814126
2012-03-01,113391.4470049503
2012-03-02,112966.32081247577
2012-03-05,112716.00769909013
2012-03-06,111127.17793916374
2012-03-07,111851.32380504019
2012-03-08,112767.61146497414
2012-03-09,113278.66910614955
2012-03-12,113301.67085688392
2012-03-13,115009.51768022579
2012-03-14,114592.97692188746
2012-03-15,115143.35647345657
2012-03-16,115316.86596527477
2012-03-19,115709.36801901645
2012-03-20,115307.26461676898
2012-03-21,115251.49141924545
2012-03-22,114313.9399543436
2012-03-23,114789.57051314042
2012-03-26,116077.27340025124
2012-03-27,115752.38782593279
2012-03-28,115070.95805031733
2012-03-29,115038.75536379876
2012-03-30,115413.69203928791
2012-04-02,116211.77990086855
2012-04-03,115824.3818269022
2012-04-04,114796.3473183721
2012-04-05,114515.51805133259
2012-04-09,113308.39938313831
2012-04-10,111386.72257744713
2012-04-11,112292.16892816545
2012-04-12,113729.72453998472
2012-04-13,112687.92484288363
2012-04-16,112840.46050358968
2012-04-17,114214.47286081764
2012-04-18,113767.14114800814
2012-04-19,113301.28552552268
2012-04-20,113743.13542153077
2012-04-23,112765.30280455442
2012-04-24,113341.98922350454
2012-04-25,114655.69418029627
2012-04-26,115259.24639477258
2012-04-27,115665.34839319614
2012-04-30,115281.00400097283
2012-05-01,115882.18314106239
2012-05-02,115638.66954403222
2012-05-03,114850.47416960215
2012-05-04,113437.46454130673
2012-05-07,113516.53800143821
2012-05-08,113204.1819765292
2012-05-09,112621.54759203354
2012-05-10,112898.44503170338
2012-05-11,112761.39770440049
2012-05-14,111577.22390510053
2012-05-15,110989.7967533611
2012-05-16,110505.27190974553
2012-05-17,108805.59451203822
2012-05-18,108084.83794931989
2012-05-21,109735.24023886716
2012-05-22,109737.31164681466
2012-05-23,109914.90009847503
2012-05-24,110202.48696758007
2012-05-25,110069.3805870003
2012-05-29,111257.51382866543
2012-05-30,109712.12756350364
2012-05-31,109619.30937921087
2012-06-01,107227.39350714548
2012-06-04,107173.4281741372
2012-06-05,107985.46886013151
2012-06-06,110097.67754452943
2012-06-07,110115.63982777078
2012-06-08,110907.6189295913
2012-06-11,109542.1424420959
2012-06-12,110663.1795122192
2012-06-13,109964.37440819938
2012-06-14,111104.55119321005
2012-06-15,112073.30620147163
2012-06-18,112347.56071985504
2012-06-19,113353.56647558179
2012-06-20,113031.95383259194
2012-06-21,110817.90775777567
2012-06-22,111476.44332775906
2012-06-25,110127.33487589743
2012-06-26,110575.17638001998
2012-06-27,111493.21126928263
2012-06-28,111569.79060646247
2012-06-29,113918.12706325637
2012-07-02,114561.08235744675
2012-07-03,115304.54990019312
2012-07-05,114897.07907738966
2012-07-06,114141.45436366457
2012-07-09,113935.68078527518
2012-07-10,113066.50767546582
2012-07-11,113114.2205474462
2012-07-12,112741.0921694746
2012-07-13,114283.88120900781
2012-07-16,114093.37992149752
2012-07-17,114885.84855302404
2012-07-18,115379.18442876566
2012-07-19,115402.25399607715
2012-07-20,114544.24701650227
2012-07-23,113477.3976559148
2012-07-24,112427.08491409275
2012-07-25,112364.13964551341
2012-07-26,114025.69536330433
2012-07-27,115947.71303513019
2012-07-30,116017.79053026439
2012-07-31,115509.13364056539
2012-08-01,115048.13972340644
2012-08-02,114367.99991924712
2012-08-03,116113.96843980688
2012-08-06,116426.81518892395
2012-08-07,116689.79787951038
2012-08-08,116815.82813231985
2012-08-09,116887.6104490992
2012-08-10,117182.76078962065
2012-08-13,116987.37375796433
2012-08-14,116985.01768487525
2012-08-15,117282.78242611258
2012-08-16,117930.71319683055
2012-08-17,118138.31081964872
2012-08-20,117959.6905835419
2012-08-21,117714.96121672275
2012-08-22,117627.99978269056
2012-08-23,116809.28844407135
2012-08-24,117385.42576069073
2012-08-27,117305.35750552546
2012-08-28,117336.24009431858
2012-08-29,117487.75166377019
2012-08-30,116762.00264249483
2012-08-31,117274.87786458373
2012-09-04,117358.00438638803
2012-09-05,117308.94796646138
2012-09-06,119255.56082708118
2012-09-07,119753.81666117781
2012-09-10,119326.33925360469
2012-09-11,119603.03354617444
2012-09-12,119844.24725729252
2012-09-13,121524.19373171135
2012-09-14,121932.77981421046
2012-09-17,121441.26611392274
2012-09-18,121232.7991719847
2012-09-19,121400.80328520053
2012-09-20,121207.74512408137
2012-09-21,121320.5764880151
2012-09-24,121140.71347058791
2012-09-25,119964.93667220158
2012-09-26,119488.02687913242
2012-09-27,120386.72951718222
2012-09-28,119961.13288126298
