,nav
2018-05-07,95849.21114624215
2018-05-08,95129.9741420688
2018-05-09,96496.84547187336
2018-05-10,97223.84079279273
2018-05-11,97105.2365163787
2018-05-14,97171.36987008793
2018-05-15,96803.15631143475
2018-05-16,97276.44312347153
2018-05-17,98689.13629908109
2018-05-18,98173.21230941977
2018-05-21,99187.95297194221
2018-05-22,98077.38228658689
2018-05-23,98207.68484743133
2018-05-24,97281.99499123987
2018-05-25,96127.54937389943
2018-05-29,96236.46288142011
2018-05-30,98114.68632782808
2018-05-31,97633.36303366521
2018-06-01,97376.24937728039
2018-06-04,97004.89060143396
2018-06-05,96750.15367703694
2018-06-06,97030.70535202182
2018-06-07,97776.53045609845
2018-06-08,97788.92448366419
2018-06-11,97916.36577135598
2018-06-12,97822.00298315535
2018-06-13,96704.88156516507
2018-06-14,96866.3612513434
2018-06-15,95729.60867513888
2018-06-18,96125.04593158673
2018-06-19,95963.02162512304
2018-06-20,96677.25751803405
2018-06-21,96259.37834272391
2018-06-22,97013.23086847835
2018-06-25,95601.43733276067
2018-06-26,96216.85200752037
2018-06-27,96120.87496565354
2018-06-28,96424.70449498916
2018-06-29,96749.48221538497
2018-07-02,96045.05552348033
2018-07-03,96234.70261467824
2018-07-05,96794.55178667691
2018-07-06,97464.77809013051
2018-07-09,96893.89731606739
2018-07-10,97285.79567606414
2018-07-11,96843.98039243267
2018-07-12,97173.3206874359
2018-07-13,97246.00124365339
2018-07-16,96946.19892018453
2018-07-17,96881.35513638752
2018-07-18,96659.70261680441
2018-07-19,97079.06491748657
2018-07-20,96538.18965250636
2018-07-23,96394.2705136898
2018-07-24,96192.94967737603
2018-07-25,97142.19044200973
2018-07-26,97167.6397677787
2018-07-27,96219.93519633594
2018-07-30,95671.47154425779
2018-07-31,96306.93468727863
2018-08-01,95959.1524780759
2018-08-02,96563.59441941956
2018-08-03,97252.71421707948
2018-08-06,97409.86905034169
2018-08-07,97336.57824061745
2018-08-08,97150.97464929668
2018-08-09,97252.01998037669
2018-08-10,96752.92813180562
2018-08-13,96647.4619370564
2018-08-14,97204.76756160062
2018-08-15,97179.43213603545
2018-08-16,98127.50832320533
2018-08-17,98591.87940283226
2018-08-20,98749.76358842576
2018-08-21,98519.46722881754
2018-08-22,98313.85647026471
2018-08-23,98175.54488518149
2018-08-24,98492.14099772267
2018-08-27,98714.16432612971
2018-08-28,98683.89062043739
2018-08-29,99241.69834166815
2018-08-30,99067.34894872269
2018-08-31,98958.0793361769
2018-09-04,98834.74099734552
2018-09-05,99252.21672390903
2018-09-06,99349.97239255378
2018-09-07,98888.32833888449
2018-09-10,98929.73132151972
2018-09-11,98890.9767169331
2018-09-12,98864.0434289918
2018-09-13,99523.17544377448
2018-09-14,99287.70568122854
2018-09-17,99063.56703555133
2018-09-18,99371.50375465144
2018-09-19,98787.64439624843
2018-09-20,99504.651773293
2018-09-21,99483.90836417643
2018-09-24,99146.0368046218
2018-09-25,98870.5420194426
2018-09-26,98767.05755187289
2018-09-27,99078.3762754517
2018-09-28,99279.89861509205
2018-10-01,99529.67732275682
2018-10-02,99305.93723529995
2018-10-03,99144.9486831913
2018-10-04,98016.2285080176
2018-10-05,97694.9725181927
2018-10-08,97676.25033484353
2018-10-09,97528.83316204998
2018-10-10,95329.10966443685
2018-10-11,93087.69167975144
2018-10-12,93710.79066550807
2018-10-15,93064.9750658296
2018-10-16,95304.59889959796
2018-10-17,95502.70637780239
2018-10-18,94787.4036009451
2018-10-19,95037.94062530738
2018-10-22,94413.44728767451
2018-10-23,93827.33504139929
2018-10-24,94298.02670215482
2018-10-25,93079.15951547293
2018-10-26,91543.04140376455
2018-10-29,92706.7031226063
2018-10-30,92999.54750066882
2018-10-31,92070.50463688002
2018-11-01,92486.519357078
2018-11-02,92253.99069403985
2018-11-05,93326.16334154295
2018-11-06,93842.92073501361
2018-11-07,94301.51629437436
2018-11-08,94293.12752886425
2018-11-09,94639.1086835617
2018-11-12,94142.79704340901
2018-11-13,93710.88339744174
2018-11-14,93097.9720404649
2018-11-15,92837.95180208686
2018-11-16,93192.58849095729
2018-11-19,93220.31512297998
2018-11-20,92140.00082975437
2018-11-21,90883.5582453949
2018-11-23,90996.43373131617
2018-11-26,91302.96788736129
2018-11-27,91972.74641740517
2018-11-28,92254.45580628575
2018-11-29,92280.77132510045
2018-11-30,93017.12514720079
2018-12-03,93155.90311349428
2018-12-04,92498.48067973221
2018-12-06,92513.27023035714
2018-12-07,92971.84589266352
2018-12-10,93215.9126037702
2018-12-11,93504.37642187552
2018-12-12,93097.57485742786
2018-12-13,93871.56845391358
2018-12-14,93632.94378524463
2018-12-17,90590.621535335
2018-12-18,89941.9158491938
2018-12-19,89830.0729848719
2018-12-20,89979.20628900902
2018-12-21,89367.7483599973
2018-12-24,85535.04947604096
2018-12-26,86743.03350782028
2018-12-27,87458.87194492227
2018-12-28,87578.16293791385
2018-12-31,87861.52617506773
