,value
cumulative_return,0.0031220316660403036
annual_return,0.0028398601557186876
annual_volatility,0.3489825949359796
sharpe_ratio,0.1839466771558473
sortino_ratio,0.2054681895046051
max_drawdown,-0.3538500669104523
calmar_ratio,0.008025602992007804
