,nav
2019-11-25,100000.0
2019-11-26,99964.36275085286
2019-11-27,100414.10151094361
2019-11-29,100183.74893354207
2019-12-02,99505.06876647254
2019-12-03,98874.31695059528
2019-12-04,99746.84212218788
2019-12-05,99647.62538386717
2019-12-06,100417.0650907711
2019-12-09,99800.96657751224
2019-12-10,99874.32875172186
2019-12-11,99967.15664195307
2019-12-12,100685.68326916183
2019-12-13,100840.56485291768
2019-12-16,101779.71408334722
2019-12-17,101660.91362817926
2019-12-18,101723.3110980855
2019-12-19,102166.8396894337
2019-12-20,102824.31778317694
2019-12-23,103308.71279169286
2019-12-24,103373.4825280806
2019-12-26,103321.59768885377
2019-12-27,103283.19125986079
2019-12-30,102653.89981083508
2019-12-31,102886.6370958756
2020-01-02,103294.4998523686
2020-01-03,102451.02937905001
2020-01-06,102800.7556211928
2020-01-07,102397.38943616349
2020-01-08,103007.90924108935
2020-01-09,103655.73336279216
2020-01-10,103497.58323972052
2020-01-13,103873.58682961098
2020-01-14,103974.40789465919
2020-01-15,104508.33773597633
2020-01-16,105298.44725589256
2020-01-17,105525.9321805484
2020-01-21,105528.94021656743
2020-01-22,105732.32951127463
2020-01-23,105714.70090361475
2020-01-24,104756.1617402856
2020-01-27,103298.48647449251
2020-01-28,104446.26264558914
2020-01-29,104511.28624588237
2020-01-30,105081.36811189054
2020-01-31,103234.03648814972
2020-02-03,104026.10375491364
2020-02-04,104561.94828940817
2020-02-05,105212.79250592092
2020-02-06,105373.9915002326
2020-02-07,104805.16620156536
2020-02-10,105459.29505080295
2020-02-11,105871.2129243435
2020-02-12,106337.66047939312
2020-02-13,106901.09759487867
2020-02-14,107318.25705165973
2020-02-18,107766.75541055079
2020-02-19,107489.52662162506
2020-02-20,107595.3565051716
2020-02-21,106691.58017677598
2020-02-24,104274.30531914633
2020-02-25,101840.61630316231
2020-02-26,100801.3088500244
2020-02-27,96155.92845813147
2020-02-28,92888.5915778888
2020-03-02,97764.60827361031
2020-03-03,94917.6574173895
2020-03-04,99486.15147054533
2020-03-05,97601.05870914723
2020-03-06,96797.11830124643
2020-03-09,91413.25937318754
2020-03-10,92477.65542583418
2020-03-11,87689.63120958832
2020-03-12,78564.53949433762
2020-03-13,87217.58725875725
2020-03-16,75455.14952889518
2020-03-17,80002.10217423267
2020-03-18,76838.08004245827
2020-03-19,73203.5638505408
2020-03-20,70256.65565062258
2020-03-23,69633.48179780504
2020-03-24,76871.24475302908
2020-03-25,76908.7956386665
2020-03-26,81661.40800739928
2020-03-27,78050.01161723614
2020-03-30,80945.46419807133
2020-03-31,77763.00828966539
2020-04-01,73113.68823063035
2020-04-02,74931.16084671776
2020-04-03,72273.84411322989
2020-04-06,75062.77123408837
2020-04-07,74274.81469126584
2020-04-08,75937.32479636693
2020-04-09,79583.42994655347
2020-04-13,77061.47877538127
2020-04-14,79202.75156370638
2020-04-15,76371.52623901058
2020-04-16,78108.11202842972
2020-04-17,79988.3512328473
2020-04-20,79595.40737583036
2020-04-21,77089.82848179882
2020-04-22,78327.84042074018
2020-04-23,78839.07467794526
2020-04-24,80060.19200746506
2020-04-27,81179.87837842181
2020-04-28,79443.2925890026
2020-04-29,80233.40747217152
2020-04-30,79612.3090188112
2020-05-01,78006.70920410383
2020-05-04,78247.55937497091
2020-05-05,79895.40978035078
2020-05-06,79358.80547477616
2020-05-07,79477.08884140501
2020-05-08,79967.22242073137
2020-05-11,81572.82223543874
2020-05-12,80279.91336621622
2020-05-13,79236.24570409722
2020-05-14,79916.53155890737
2020-05-15,80829.18511207735
2020-05-18,81703.80117659128
2020-05-19,80668.63005409812
2020-05-20,80930.60200352184
2020-05-21,80171.8241567849
2020-05-22,80428.64663720189
2020-05-26,80369.31233043686
2020-05-27,81036.42381549455
2020-05-28,81563.58757605038
2020-05-29,82533.23182878511
2020-06-01,82118.14138587026
2020-06-02,82902.96338403525
2020-06-03,84298.92821479368
2020-06-04,83888.26843310756
2020-06-05,86377.99443230737
2020-06-08,88915.66131829841
2020-06-09,87318.73364867037
2020-06-10,85966.7912074768
2020-06-11,81035.15784781268
2020-06-12,82001.17000240948
2020-06-15,83058.96457572593
2020-06-16,84685.86614415991
2020-06-17,84563.71788766267
2020-06-18,84260.22445205846
2020-06-19,83825.11708756252
2020-06-22,84475.76482983264
2020-06-23,85294.43317134044
2020-06-24,83035.97924167843
2020-06-25,83247.37321493642
2020-06-26,81467.30009369818
2020-06-29,82982.43123525176
2020-06-30,84384.33154852007
2020-07-01,85297.55724621231
2020-07-02,85858.2753633627
2020-07-06,88196.34422341849
2020-07-07,86938.08516845209
2020-07-08,88061.85288862271
2020-07-09,88084.57372463508
2020-07-10,88974.76114634358
2020-07-13,87288.51600664866
2020-07-14,88236.51570914559
2020-07-15,89511.80917337678
2020-07-16,88982.11958459021
2020-07-17,88843.66637754881
2020-07-20,90851.25022834542
2020-07-21,90461.33326888969
2020-07-22,91180.01797169259
2020-07-23,89358.1069388773
2020-07-24,88649.04257284982
2020-07-27,89938.01907438524
2020-07-28,88795.61643193457
2020-07-29,90194.48240959883
2020-07-30,90189.04530225937
2020-07-31,90585.01826418852
2020-08-03,91319.29158300711
2020-08-04,91918.70186377947
2020-08-05,92800.10326801168
2020-08-06,93330.61545839028
2020-08-07,92801.0599132647
2020-08-10,93173.3882861364
2020-08-11,92530.73272548363
2020-08-12,94096.9359627593
