,value
cumulative_return,0.13672028266536618
annual_return,0.12460223879431398
annual_volatility,0.14440031238645876
sharpe_ratio,0.8853347233397814
sortino_ratio,1.3101962097684656
max_drawdown,-0.14789287987216704
calmar_ratio,0.8425168196198181
