,nav
2015-11-27,100000.0
2015-11-30,99725.09766860223
2015-12-01,100809.43817750763
2015-12-02,99545.3420308579
2015-12-03,98091.3258331359
2015-12-04,100134.09228424498
2015-12-07,99634.38347573897
2015-12-08,99455.88565911945
2015-12-09,98281.38912711543
2015-12-10,98196.44228303563
2015-12-11,96479.86765064296
2015-12-14,96964.96342440596
2015-12-15,97484.6021141273
2015-12-16,99034.96785432086
2015-12-17,97727.57193880144
2015-12-18,95919.86778523248
2015-12-21,96620.14564128903
2015-12-22,97215.67175463297
2015-12-23,98445.22075666516
2015-12-24,98388.09533191464
2015-12-28,98064.32895290344
2015-12-29,99042.5472887256
2015-12-30,98172.38163166631
2015-12-31,97056.29577838056
2016-01-04,95318.78808456323
2016-01-05,95799.14144323082
2016-01-06,94925.88802126133
2016-01-07,92957.15244810689
2016-01-08,91606.87532567205
2016-01-11,90278.59836651754
2016-01-12,90772.80341818124
2016-01-13,89182.76800363902
2016-01-14,89469.26899494434
2016-01-15,88609.45907269004
2016-01-19,88231.46128205552
2016-01-20,86346.46913149254
2016-01-21,85900.44004714084
2016-01-22,87591.99915585652
2016-01-25,86658.36989823842
2016-01-26,87397.85766597257
2016-01-27,87573.49886497064
2016-01-28,89024.7288147369
2016-01-29,90901.16471601298
2016-02-01,91853.26516075575
2016-02-02,92167.55667823381
2016-02-03,93359.986281926
2016-02-04,92860.82767314128
2016-02-05,92999.45858911378
2016-02-08,92722.13854964629
2016-02-09,93082.64683995102
2016-02-10,93008.71358518359
2016-02-11,91520.49275489926
2016-02-12,91169.26856442558
2016-02-16,91807.04838792907
2016-02-17,91649.92688232439
2016-02-18,93045.66566068669
2016-02-19,92463.34790482595
2016-02-22,93406.15454848393
2016-02-23,93433.9195366934
2016-02-24,93951.57843636403
2016-02-25,94820.46152650833
2016-02-26,92259.98052263338
2016-02-29,92518.78086870747
2016-03-01,92158.30168216396
2016-03-02,92805.39470925972
2016-03-03,93292.56334380654
2016-03-04,94299.8263904944
2016-03-07,94798.7834343511
2016-03-08,95574.97008530778
2016-03-09,96138.66188139957
2016-03-10,96203.33844509334
2016-03-11,96425.12407039136
2016-03-14,96424.01427923603
2016-03-15,96655.0077102303
2016-03-16,97551.23817380381
