,nav
2017-04-19,107757.32779163143
2017-04-20,108150.35302793009
2017-04-21,108098.7524523811
2017-04-24,109070.89212343079
2017-04-25,109507.49649477367
2017-04-26,109362.5524642695
2017-04-27,109769.99481737171
2017-04-28,109656.76152962002
2017-05-01,109806.41176830052
2017-05-02,109951.02830046184
2017-05-03,109576.91347944377
2017-05-04,109771.69533036674
2017-05-05,110272.188010291
2017-05-08,110245.27847010842
2017-05-09,110161.13502568424
2017-05-10,110404.69921197066
2017-05-11,110267.2068000069
2017-05-12,110596.3284744356
2017-05-15,111248.91324786922
2017-05-16,111328.98991325396
2017-05-17,109201.78669184238
2017-05-18,109630.9939402401
2017-05-19,110162.46379267769
2017-05-22,111241.92527458128
2017-05-23,111408.89500808521
2017-05-24,112023.44513369343
2017-05-25,112941.05010431117
2017-05-26,112904.7216039941
2017-05-30,113179.83825256646
2017-05-31,113207.3006340643
2017-06-01,113988.47983075144
2017-06-02,114559.24971791204
2017-06-05,114345.17815848597
2017-06-06,114052.5631866876
2017-06-07,114312.39359886732
2017-06-08,114135.91562061205
2017-06-09,112454.4705226429
2017-06-12,112173.3550859645
2017-06-13,112583.92520992161
2017-06-14,112822.65996740626
2017-06-15,113024.95945013217
2017-06-16,113154.74940380684
2017-06-19,113625.14145808374
2017-06-20,113414.08628920322
2017-06-21,113826.89986988236
2017-06-22,114217.5515051932
2017-06-23,114266.42539960246
2017-06-26,114366.8732365888
2017-06-27,113069.76046716525
2017-06-28,113259.31853959906
2017-06-29,112190.2259609608
2017-06-30,112059.72366655871
2017-07-03,112363.78144892644
2017-07-05,112887.75436724207
2017-07-06,111517.88928014156
2017-07-07,112174.19075364985
2017-07-10,111862.10085200632
2017-07-11,111793.57089988016
2017-07-12,112538.05640274071
2017-07-13,112648.63923648003
2017-07-14,113113.48107462599
2017-07-17,112932.40628707132
2017-07-18,112995.23113463151
2017-07-19,113653.30046713015
2017-07-20,114239.61440305767
2017-07-21,114323.13365829694
2017-07-24,114224.99299151871
2017-07-25,113827.32286262685
2017-07-26,113657.5131182359
2017-07-27,113210.2882099834
2017-07-28,113246.05632695339
2017-07-31,113400.88349582872
2017-08-01,113752.58254967218
2017-08-02,113830.0882381745
2017-08-03,113911.63454819948
2017-08-04,113897.30307727304
2017-08-07,114093.21288424755
2017-08-08,114106.15786741071
2017-08-09,113766.9183529278
2017-08-10,112865.64047955572
2017-08-11,112396.10904446499
2017-08-14,113436.09674267237
2017-08-15,113739.5142582949
2017-08-16,113938.76585401068
2017-08-17,112495.57596197604
2017-08-18,112694.09621808358
2017-08-21,112886.08065492341
2017-08-22,113702.42492364439
2017-08-23,113531.89985416601
2017-08-24,113652.83201790493
2017-08-25,113872.13563401322
2017-08-28,113843.34830945118
2017-08-29,113606.03237604644
2017-08-30,113698.85733535793
2017-08-31,114349.44468609524
2017-09-01,114430.47211944629
2017-09-05,113812.79374521786
2017-09-06,113805.18908281068
2017-09-07,114706.01026530226
2017-09-08,115183.86527128432
2017-09-11,116138.06358360396
2017-09-12,115564.68720954676
2017-09-13,115156.89567428647
2017-09-14,115403.64315213723
2017-09-15,115391.65959231339
2017-09-18,115409.73598434204
2017-09-19,115615.8841991449
2017-09-20,115735.346265618
2017-09-21,115588.14270698892
2017-09-22,115429.57452676368
2017-09-25,116010.43313982784
2017-09-26,115905.31685413739
2017-09-27,115894.77887483087
2017-09-28,116116.16518881351
2017-09-29,116262.61261945369
2017-10-02,116527.6115059501
2017-10-03,116529.33093754831
2017-10-04,116855.97991677879
2017-10-05,117101.02145178379
2017-10-06,116747.88707873048
2017-10-09,116683.40385615853
2017-10-10,117190.39828872638
2017-10-11,117452.10994479545
2017-10-12,117443.11781505376
2017-10-13,117156.07626257061
2017-10-16,117180.90347352556
2017-10-17,117148.89672192918
2017-10-18,116958.89779011076
2017-10-19,117259.0684848565
2017-10-20,117913.84403341093
2017-10-23,117437.41014845225
2017-10-24,117915.82097386113
2017-10-25,117201.22477189974
2017-10-26,117908.68421186865
2017-10-27,118257.95608733248
2017-10-30,118093.44595094182
2017-10-31,118439.58406084076
2017-11-01,118751.77823556306
2017-11-02,118457.78776045224
2017-11-03,118792.03612483747
2017-11-06,119475.51277073755
2017-11-07,119602.63014993102
2017-11-08,119623.890196079
2017-11-09,119148.88997298166
2017-11-10,118795.10849100801
2017-11-13,118800.9542000912
2017-11-14,118211.83132553038
2017-11-15,117259.72647054725
2017-11-16,117807.09738614326
2017-11-17,117640.17963496923
2017-11-20,117770.10534411052
2017-11-21,118530.17308627938
2017-11-22,118532.60586940381
2017-11-24,118880.39880033294
2017-11-27,118531.8203682514
2017-11-28,119542.85013742938
2017-11-29,119221.24252593474
2017-11-30,120099.71800333269
2017-12-01,119858.75947390604
2017-12-04,120198.19139351585
2017-12-05,119457.25152511627
2017-12-06,119098.4897353143
2017-12-07,119412.78179617127
2017-12-08,119947.57900675885
2017-12-11,120228.81231243625
2017-12-12,120150.51874901642
2017-12-13,119819.8894616435
2017-12-14,119534.81792644967
2017-12-15,120499.01438240362
2017-12-18,121277.45233312229
2017-12-19,120604.29927037616
2017-12-20,120420.00130650261
2017-12-21,120792.3175299029
2017-12-22,120667.24064725533
2017-12-26,120534.77483160971
2017-12-27,120418.226470194
2017-12-28,120621.52887614365
2017-12-29,120074.22493384252
