,nav
2018-11-27,100000.0
2018-11-28,101709.12505976266
2018-11-29,101670.46366111054
2018-11-30,102293.90658371164
2018-12-03,103329.27600455155
2018-12-04,100620.11389769486
2018-12-06,100471.58546022432
2018-12-07,98783.80503816217
2018-12-10,98656.27499735814
2018-12-11,98641.30919540924
2018-12-12,98977.93895029118
2018-12-13,98826.06517002625
2018-12-14,97490.62276719432
2018-12-17,95427.66096495836
2018-12-18,95305.63951559794
2018-12-19,94080.62473013722
2018-12-20,92778.95306088003
2018-12-21,91271.10861362444
2018-12-24,88892.8010554121
2018-12-26,92589.08024054201
2018-12-27,93255.11264619092
2018-12-28,93167.77463534403
2018-12-31,93805.2678454688
2019-01-02,93842.96793063081
2019-01-03,92414.84341691846
2019-01-04,95099.82697873053
2019-01-07,95790.4976593236
2019-01-08,96805.20727475088
2019-01-09,97096.7666145682
2019-01-10,97655.68802530567
2019-01-11,97608.36875021401
2019-01-14,97067.18105078019
2019-01-15,97816.76190910958
2019-01-16,98060.66012548044
2019-01-17,98797.61298534939
2019-01-18,99889.70396481063
2019-01-22,98706.44625104063
2019-01-23,98763.17684246297
2019-01-24,98898.52877625127
2019-01-25,99628.45581248876
2019-01-28,99180.26016365812
2019-01-29,99256.12722987865
2019-01-30,100423.44524687414
2019-01-31,101308.53464822222
2019-02-01,101386.45004121836
2019-02-04,101934.46393066472
2019-02-05,102288.87450948567
2019-02-06,101989.10408238547
2019-02-07,101342.03590865941
2019-02-08,101411.78001010006
2019-02-11,101595.15563002235
2019-02-12,102635.71162962577
2019-02-13,102950.21430307376
2019-02-14,102763.06957716001
2019-02-15,103785.33924187227
2019-02-19,104048.25482066374
2019-02-20,104330.9682281455
2019-02-21,103989.80779213113
2019-02-22,104501.7693119516
2019-02-25,104466.37145907598
2019-02-26,104224.08999547426
2019-02-27,104277.41568839177
2019-02-28,104031.38974939656
2019-03-01,104584.14296550301
2019-03-04,104368.96003845753
2019-03-05,104246.22757011543
2019-03-06,103611.43795725793
2019-03-07,102972.74893734777
2019-03-08,102741.23726728899
2019-03-11,104056.5630155986
2019-03-12,104348.03999701393
2019-03-13,104908.86230077992
2019-03-14,104764.50669480096
2019-03-15,105049.07193628541
2019-03-18,105386.63406073059
2019-03-19,105179.98890049636
2019-03-20,105003.50723606352
2019-03-21,106062.69988019751
2019-03-22,104304.8085597253
2019-03-25,104339.82178875209
2019-03-26,105077.73739423094
2019-03-27,104665.66373743421
2019-03-28,105042.12693255232
2019-03-29,105553.23331240835
2019-04-01,106458.74754344809
2019-04-02,106422.32379011206
2019-04-03,106574.22766264924
2019-04-04,106886.22478260576
2019-04-05,107476.17772914837
2019-04-08,107463.30033917127
2019-04-09,106861.04474544228
2019-04-10,107278.61389965081
2019-04-11,107337.5607184991
2019-04-12,107963.97673225855
2019-04-15,107835.8341928119
2019-04-16,107712.84286666183
2019-04-17,107345.89092060465
2019-04-18,107491.60351777947
2019-04-22,107490.18718492921
2019-04-23,108301.72868346453
2019-04-24,108137.58031932882
2019-04-25,107852.06423558883
2019-04-26,108363.91705910124
2019-04-29,108355.15916003559
2019-04-30,108556.42182621302
2019-05-01,107652.0841810629
2019-05-02,107430.52411526853
2019-05-03,108446.65727486859
2019-05-06,108086.33753642513
2019-05-07,106618.08181899479
2019-05-08,106369.19278765348
2019-05-09,106145.200537829
2019-05-10,106744.46161283775
2019-05-13,104819.12940003784
2019-05-14,105509.03246085928
2019-05-15,105989.8725765597
2019-05-16,106780.69551047268
2019-05-17,106231.50485488828
2019-05-20,105624.45055320435
2019-05-21,106476.79228751385
2019-05-22,106108.19263154636
2019-05-23,104987.55056906937
2019-05-24,105193.60814108192
2019-05-28,104256.97003984226
2019-05-29,103548.54050332574
2019-05-30,103615.54178444883
2019-05-31,102596.33491106692
2019-06-03,102907.37105440389
2019-06-04,104710.01027499656
2019-06-05,105413.60041018872
2019-06-06,106004.36409304575
2019-06-07,106714.96042291763
2019-06-10,106973.75674507463
2019-06-11,106962.78761511015
2019-06-12,106896.59125938182
2019-06-13,107429.47624137193
2019-06-14,107287.37707567259
2019-06-17,107410.74025101394
2019-06-18,108194.07370313352
2019-06-19,108461.6822253868
2019-06-20,109360.17639532189
2019-06-21,109174.78839362471
2019-06-24,108853.07745775084
2019-06-25,108088.56986046642
2019-06-26,107707.84572937233
2019-06-27,108186.54333366796
2019-06-28,108906.51478085265
2019-07-01,109435.53920960601
2019-07-02,109688.22645743613
2019-07-03,110503.09703365584
2019-07-05,110386.41704804244
2019-07-08,109959.28743224754
2019-07-09,109993.46264467732
2019-07-10,110424.13220753724
2019-07-11,110440.63226473225
2019-07-12,110922.81259478834
2019-07-15,110851.27387691382
2019-07-16,110617.76118964961
2019-07-17,109959.90749445526
2019-07-18,110291.17721301607
2019-07-19,109719.09204324541
2019-07-22,109764.0315976216
2019-07-23,110519.10734970562
2019-07-24,110982.03839441734
2019-07-25,110388.54998188093
2019-07-26,111052.5879930595
2019-07-29,110854.91164323877
2019-07-30,110935.9956222711
2019-07-31,109958.67889765523
2019-08-01,109050.42446127818
2019-08-02,108393.64430849804
2019-08-05,105728.13553143166
2019-08-06,106790.80893741532
2019-08-07,106998.28826204382
2019-08-08,108846.20130920617
2019-08-09,108127.38058533499
2019-08-12,107023.4111200873
2019-08-13,108151.11552865298
2019-08-14,105415.03044157548
2019-08-15,105709.14576054279
2019-08-16,107093.76463387527
2019-08-19,108223.81314269704
2019-08-20,107495.11184049574
2019-08-21,108203.10519338789
2019-08-22,108145.12125994355
2019-08-23,105763.16162945914
2019-08-26,106674.23571253316
2019-08-27,106243.61208688907
2019-08-28,106994.46234945823
2019-08-29,108196.64616563944
2019-08-30,108250.02057005127
2019-09-03,107860.29831376461
2019-09-04,108858.8446383219
2019-09-05,109771.3225709068
2019-09-06,109891.60378926246
2019-09-09,110081.98531377276
2019-09-10,110263.71194169577
2019-09-11,111077.2988351934
2019-09-12,111308.55996146223
2019-09-13,111290.54087110197
2019-09-16,111336.87525072465
2019-09-17,111517.03897660418
2019-09-18,111433.50945091639
2019-09-19,111366.51726444138
2019-09-20,111075.95611601074
2019-09-23,111120.65335937233
2019-09-24,110324.69228758808
2019-09-25,110864.47038296802
2019-09-26,110616.17462181632
2019-09-27,110126.63782956613
2019-09-30,110519.18693639398
2019-10-01,109197.89022486976
2019-10-02,107567.46811214474
2019-10-03,108239.85841231317
2019-10-04,109380.79577844412
2019-10-07,108929.1042616071
2019-10-08,107480.06508843284
2019-10-09,108273.98680623484
2019-10-10,108853.96845345179
2019-10-11,109861.4354043731
2019-10-14,109636.0588867465
2019-10-15,110350.68620001823
2019-10-16,110237.91429169464
2019-10-17,110628.94620279831
2019-10-18,110387.07738517366
2019-10-21,111032.034463981
2019-10-22,110951.0725875356
2019-10-23,111305.41774823624
2019-10-24,111357.18414919842
2019-10-25,111655.7637394364
2019-10-28,111903.48551079395
2019-10-29,112012.56821937136
2019-10-30,112139.4221793352
2019-10-31,111775.40864951455
2019-11-01,112746.19496086294
2019-11-04,113138.21248073343
2019-11-05,112967.59165369213
2019-11-06,112852.28873282165
2019-11-07,113040.30442344272
2019-11-08,113171.71020510561
2019-11-11,112971.07909297603
2019-11-12,113011.81424668398
2019-11-13,113068.85549644362
2019-11-14,113285.37043503896
2019-11-15,113903.4210928557
2019-11-18,113866.3598494364
2019-11-19,113729.2176236164
2019-11-20,113511.38316364671
2019-11-21,113314.96179577103
2019-11-22,113493.2576042733
2019-11-25,114177.27754414044
2019-11-26,114474.60777363769
2019-11-27,114904.51914934153
2019-11-29,114442.61445479175
2019-12-02,113619.7563718001
2019-12-03,113086.50068195674
2019-12-04,113734.79520879503
2019-12-05,113865.1598984082
2019-12-06,114724.5779430066
2019-12-09,114507.14132748115
2019-12-10,114327.22341397914
2019-12-11,114486.26184762371
2019-12-12,115157.43785772135
2019-12-13,115098.02342415601
2019-12-16,115850.72793266135
2019-12-17,115919.5178226179
2019-12-18,116093.91756625866
2019-12-19,116545.65878941331
2019-12-20,117071.14369429853
2019-12-23,117145.93980048437
2019-12-24,117188.13442002473
2019-12-26,117600.48373938458
2019-12-27,117537.02740648796
2019-12-30,117102.84460077282
2019-12-31,117431.63329744512
