,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2018-11-28,0.08827449755801017,0.0899760388649438,0.08154500603050893,0.07807328772319708,0.08091796026223744,0.08485545862221258,0.08560538943389552,0.07855740539995565,0.0850107001073589,0.08170485161276107,0.08133158526323178,0.08414781912168715
2018-11-29,0.08599494444883182,0.0897618205058186,0.08347405268921745,0.07923698067079663,0.07992563091490364,0.08458532540328295,0.08347390466997125,0.08128981568961367,0.08406889138612374,0.08223851290185918,0.08144855344461088,0.08450156727497024
2018-11-30,0.08456034750965506,0.08477354492492664,0.08500095533289828,0.08542905979572911,0.08300856825651308,0.08234767073482696,0.07811147505651607,0.0836977318313599,0.08412534062988668,0.08399940991137402,0.08145135232192711,0.083494543694387
2018-12-03,0.08532811555552987,0.08792843646108729,0.08540986209670239,0.08194097619653905,0.08103280559423819,0.08369225079909182,0.07994653913504607,0.08307777075871198,0.08401408705685216,0.08325623096692303,0.0813277935516985,0.08304513182757972
2018-12-04,0.0839905360588706,0.09083968523621949,0.08373912120579455,0.07709086727023853,0.07846356011212849,0.08692606408183391,0.08599865698390577,0.08434550112764534,0.08252601106280104,0.08373285400193396,0.08072599199244863,0.08162115086617984
2018-12-06,0.08602573293878507,0.09333452142386452,0.08456223888801015,0.07637398196924176,0.07683607761204005,0.08556694086947547,0.0849062667574089,0.08153597661219772,0.0837691930097727,0.08240196904731521,0.08069158805532638,0.0839955128165623
2018-12-07,0.0857040973474706,0.0913573567655131,0.08403931333430573,0.07783248600428416,0.07835039820270147,0.08511618388536417,0.08451494496443464,0.08193968391279124,0.08418677180945712,0.0825978071832178,0.08085784990772027,0.08350310668273986
2018-12-10,0.08610498260643633,0.09070214959987673,0.0829456795775583,0.07852785839763901,0.0786920236471137,0.08522681476358061,0.08470730100502119,0.081676975104486,0.08315608385315779,0.08277773798767007,0.08091285163569119,0.08456954182176904
2018-12-11,0.08541154993302921,0.09262329408204785,0.08477743884501214,0.07741494542575769,0.0773486552247615,0.08467070094694563,0.08327449114387489,0.08128497534663355,0.08427353973453984,0.08214624068682289,0.08149187547332272,0.08528229315725207
2018-12-12,0.08691665098333118,0.09329445071508867,0.08583185812453784,0.07799319014362405,0.07711894621809491,0.08429890102705394,0.08203988370803168,0.08086943359302684,0.08420376139482107,0.08193742762637839,0.08112797411490377,0.08436752235110748
2018-12-13,0.08656472706552884,0.09275940087959557,0.08303396626212987,0.0770862561698771,0.07773421824206257,0.08648821927672544,0.0846010070719093,0.08067065566830418,0.08403356944914457,0.08145768009875286,0.08152730204098345,0.08404299777498617
2018-12-14,0.08607704616080579,0.09552486775518076,0.08347956142062267,0.07355858443825515,0.07592545414493226,0.08575532204395088,0.08787827870762929,0.07968425114114508,0.08478217905341441,0.0815314469847329,0.0812375986957147,0.08456540945361611
2018-12-17,0.08586270903027272,0.09458619273407609,0.08391663898180995,0.0749339826257786,0.07626891685130416,0.08672405841424682,0.08689914172732868,0.0813546849068152,0.08358469923336864,0.08206433432946675,0.08024756805044717,0.08355707311508526
2018-12-18,0.08569686985785382,0.09563504995559328,0.08456461613270629,0.0743738644679403,0.07581495853492547,0.08590628937145063,0.08601568556333551,0.08053713866545827,0.08472247436735855,0.08186819667898486,0.08076486066476507,0.08409999573962787
2018-12-19,0.08647586178374024,0.09677976116969127,0.08412531638242188,0.0727661552874086,0.07479809696890181,0.08633457511066438,0.08858366120298293,0.0809200427289728,0.0834922495244952,0.08151231542466018,0.08034565494776333,0.08386630946829736
2018-12-20,0.08676127727138667,0.09913638192215353,0.08390999593864243,0.07084853193292028,0.07355948922770587,0.08762197899490741,0.09024161072222615,0.07925228894578937,0.0835493548518262,0.0805043201689771,0.08069329346503097,0.08392147655843402
2018-12-21,0.08737108140609803,0.09998859502961326,0.08398862198046049,0.07050171022979927,0.07250042836851053,0.08680553058852417,0.09052162008510158,0.07889949263173077,0.08400016624222695,0.08037821836952808,0.08049119778346435,0.08455333728494244
2018-12-24,0.0896483657257934,0.10583323446821502,0.08286742648236571,0.06597803164464425,0.06992004524618999,0.0874845187645755,0.09640017633967844,0.07663003654293839,0.08305761975024083,0.07827827937520898,0.07924529780239684,0.0846569678577526
2018-12-26,0.08825263810180033,0.10215034141408438,0.08465882063890542,0.07168059737288571,0.07216499374905909,0.0876920202544235,0.08695573886516934,0.07976323438108485,0.0851580636073736,0.08112548270152121,0.07882513821919708,0.08157293069449559
2018-12-27,0.08713180369136475,0.09870674272367595,0.08318108480750386,0.07298675244224258,0.07401325554700985,0.08860444215378595,0.08645888794848407,0.08082564579726217,0.08433364664047271,0.08172220030408403,0.07992336580981385,0.08211217213430012
2018-12-28,0.08600166886899357,0.09888479834389788,0.08405889418740256,0.07175550006260589,0.07280061971894475,0.08956604221197893,0.08868569572219759,0.0815157781643881,0.08303489060687946,0.08193503867064396,0.07954010744506242,0.08222096599700487
2018-12-31,0.08680005986764938,0.10119431796598205,0.08411562908898314,0.06981413760497207,0.07272336865497665,0.09046471668424881,0.08824326305639921,0.0795817894214184,0.08442017271971206,0.08072414334402268,0.08092439520175852,0.08099400638987686
2019-01-02,0.08462172144624976,0.0950065360288208,0.08856858438719942,0.07767837575424219,0.07472782204793905,0.08745780163586778,0.08002629738660971,0.08535239767529618,0.08328404592441391,0.08398078673789547,0.07795523988013375,0.0813403910953321
2019-01-03,0.0837470443251872,0.09210144310614746,0.08257338853840605,0.07707769152670423,0.07750302813873108,0.0872668933671905,0.08521501633794842,0.08287677225019628,0.0846910617991606,0.0835197157186369,0.08073980959304751,0.08268813529864381
2019-01-04,0.08397892469128491,0.0971797054039614,0.09094004067894122,0.07693007133366415,0.07307405839525632,0.08636103022807115,0.07766841231900976,0.0839664524525684,0.0835621108635263,0.08353655013743316,0.07976480457179805,0.08303783892448535
2019-01-07,0.082139545308327,0.09222948445849317,0.08960854536317808,0.07982808139724762,0.0758193296178082,0.0873732176396774,0.07593437695303368,0.08502168358410755,0.08350592280999505,0.08492423337117391,0.08114018788416705,0.0824753916127914
2019-01-08,0.08523362265496016,0.09761519929828505,0.08807431915902679,0.07556843941614083,0.07297140519197512,0.08692009572797217,0.07970170192852166,0.08200546100259351,0.0841278251679326,0.08247486710485079,0.08132116087477084,0.08398590247297036
2019-01-09,0.08547467470904492,0.09769786160399728,0.08911678982061391,0.07610924774331349,0.07324039519316224,0.08744746155539844,0.07828555150090151,0.08199334532058744,0.08492118163119115,0.08257003813781752,0.08063411757777092,0.0825093352062012
2019-01-10,0.08476417502461385,0.09207352361771469,0.08682806838837927,0.08335044250472572,0.07712620463600538,0.08581677527699612,0.07460311068786463,0.08422369705060878,0.08510545192867569,0.08380907576551776,0.0798430349095957,0.08245644020930241
2019-01-11,0.08409124738287412,0.09302951109942967,0.08530309449529701,0.07737559136248676,0.0768784039979148,0.0866334452788962,0.08196513349062738,0.08273836936069108,0.083980072950447,0.08371307896950148,0.08090251835146862,0.08338953326036577
2019-01-14,0.08293569369555318,0.09057471998192532,0.08745431172428743,0.08175825571163355,0.07766096955749627,0.08736542919840547,0.07645595122991919,0.08683041786475033,0.0830743360917736,0.08557862714234085,0.07974064045981938,0.08057064734209543
2019-01-15,0.08479302177498442,0.09850687952807587,0.08762807765681976,0.07480647634874885,0.07372185883889541,0.08767400609022968,0.07996654304479218,0.08119277356011116,0.08468575854303617,0.08244470723632735,0.08119790915256717,0.08338198822541201
2019-01-16,0.08349162033636953,0.09066661899410908,0.08508945345536846,0.07753372881513622,0.07768560852112137,0.08832422606641616,0.08336688927458223,0.08602749078382736,0.08191741552921061,0.08477183176444582,0.08008583817527573,0.08103927828413743
2019-01-17,0.0836565729791186,0.09463199634113255,0.08682803402043864,0.07581521017840245,0.07457942851743708,0.08946643003851887,0.0829798577036276,0.08560656167374725,0.0818520690950459,0.08381477533173745,0.07909487024165833,0.08167419387913515
2019-01-18,0.08375804710190331,0.0883572437645418,0.08672703648524177,0.08295368728235065,0.07948003993547809,0.08561766417364015,0.07567953950414062,0.08481681161386506,0.08443776863508193,0.084039192610095,0.08197030936710258,0.08216265952655906
2019-01-22,0.08594537401914995,0.09174153737635948,0.08721015785845353,0.0813743371116692,0.0775274512232284,0.08578132252659104,0.07710283106192405,0.08371817386603665,0.08452190250752661,0.08360020414228753,0.07932719930856125,0.08214950899821225
2019-01-23,0.0833526904588153,0.09090705887584623,0.08459630025438247,0.07953027020859753,0.07742861512221318,0.0874788086079289,0.08068120588361914,0.08318558423357772,0.08365938183111607,0.08340891567659052,0.08241316844759945,0.08335800039971357
