,value
cumulative_return,0.13671827356565003
annual_return,0.12412204326012755
annual_volatility,0.09492474590404731
sharpe_ratio,1.2802230068520606
sortino_ratio,1.7140732369178977
max_drawdown,-0.0655055471002246
calmar_ratio,1.8948325562447208
