,nav
2013-11-25,100000.0
2013-11-26,100015.8101691797
2013-11-27,100232.51829938462
2013-11-29,100114.01929105609
2013-12-02,99709.66443526509
2013-12-03,99488.70476976069
2013-12-04,99495.24688111554
2013-12-05,99197.0942358545
2013-12-06,100121.97464511113
2013-12-09,100226.45869340819
2013-12-10,99867.81642899117
2013-12-11,98680.05462251233
2013-12-12,98474.61631612446
2013-12-13,98601.49282146209
2013-12-16,99127.61678407599
2013-12-17,98998.08738669065
2013-12-18,100385.38188215962
2013-12-19,100194.79647070507
2013-12-20,100852.72001717276
2013-12-23,101223.62263341343
2013-12-24,101588.69900282769
2013-12-26,101901.87169529377
2013-12-27,102048.20331391004
2013-12-30,102026.2361470081
2013-12-31,102258.24787958451
2014-01-02,101456.40145882218
2014-01-03,101475.26173088407
2014-01-06,101300.20520857039
2014-01-07,101876.22606792094
2014-01-08,101805.47658981924
2014-01-09,101767.86830979933
2014-01-10,102211.85660487093
2014-01-13,101096.5553589888
2014-01-14,101998.4289519563
2014-01-15,102451.4889114055
2014-01-16,102452.89458008611
2014-01-17,102122.04891697661
2014-01-21,102497.29037929348
2014-01-22,102642.28692316684
2014-01-23,101943.26060985414
2014-01-24,100089.5592716372
2014-01-27,99649.75879322011
2014-01-28,100256.13178048834
2014-01-29,99500.05457117145
2014-01-30,100486.78300021341
2014-01-31,100097.80873352727
2014-02-03,98000.98181063635
2014-02-04,98663.75593708722
2014-02-05,98463.49522208158
2014-02-06,99454.86947480304
2014-02-07,100509.62464322791
2014-02-10,100760.59134801835
2014-02-11,101693.28113687198
2014-02-12,101789.40921102065
2014-02-13,102485.47322713754
2014-02-14,102891.24674508392
2014-02-18,103110.18259336922
2014-02-19,102597.53998868198
2014-02-20,103274.88076846804
2014-02-21,103151.88448737164
2014-02-24,103516.1566601728
2014-02-25,103455.56327140954
2014-02-26,103519.89878886405
2014-02-27,103925.70324710851
2014-02-28,104167.63475296894
2014-03-03,103635.11132295761
2014-03-04,105106.87514119987
2014-03-05,105004.26409898847
2014-03-06,105020.06154514126
2014-03-07,104900.7739468356
2014-03-10,104758.11989518814
2014-03-11,104322.30402424348
2014-03-12,104489.12387609243
2014-03-13,103671.33666463864
2014-03-14,103699.50925010735
2014-03-17,104472.98276144706
2014-03-18,105117.81310049958
2014-03-19,104327.00085727077
2014-03-20,104806.20682088261
2014-03-21,104763.6200977718
2014-03-24,104281.44049979054
2014-03-25,104694.61393276848
2014-03-26,103927.39875036504
2014-03-27,103984.48477930608
2014-03-28,104407.89720421529
2014-03-31,105331.45961379583
2014-04-01,105935.3677432848
2014-04-02,106251.45408223323
2014-04-03,106071.3966714535
2014-04-04,105110.13953789172
2014-04-07,104156.65956417324
2014-04-08,104733.14504365975
2014-04-09,105521.44997207356
2014-04-10,103803.57018587693
2014-04-11,102911.99650410602
2014-04-14,103561.586040252
2014-04-15,104216.39306171253
2014-04-16,105201.9805771671
2014-04-17,105339.64416216158
2014-04-21,105641.7685926072
2014-04-22,106087.65802746998
2014-04-23,105783.82096623373
2014-04-24,105783.45738791974
2014-04-25,105117.23536735577
2014-04-28,105320.44568327848
2014-04-29,105715.28677924462
2014-04-30,106132.75241316836
2014-05-01,106222.21505250028
2014-05-02,106129.21925959818
2014-05-05,106352.9833493682
2014-05-06,105585.42205023329
2014-05-07,106236.60198139782
2014-05-08,105987.29100121546
2014-05-09,106138.72438216432
2014-05-12,107011.83722246691
2014-05-13,106878.430124363
2014-05-14,106541.63549044218
2014-05-15,105820.65525053733
2014-05-16,106247.87817381952
2014-05-19,106461.86375591178
2014-05-20,105771.31685350825
2014-05-21,106270.53922449527
2014-05-22,106568.02843554216
2014-05-23,107041.9005915708
2014-05-27,107580.95420216916
2014-05-28,107540.42020735308
2014-05-29,108025.65939160949
2014-05-30,108227.92523123544
2014-06-02,108250.08960312826
2014-06-03,108163.22540408128
2014-06-04,108362.06434665836
2014-06-05,109176.1598051624
2014-06-06,109509.61209308436
2014-06-09,109469.02803834483
2014-06-10,109306.17700275456
2014-06-11,108933.81908115414
