,value
cumulative_return,0.20074137812838444
annual_return,0.1839625861526637
annual_volatility,0.07535752377520206
sharpe_ratio,2.2791942866468093
sortino_ratio,3.1131625564169974
max_drawdown,-0.027335551183232276
calmar_ratio,6.7297924567003795
