,nav
2016-11-29,100000.0
2016-11-30,100967.74088384313
2016-12-01,102467.04303484941
2016-12-02,101567.44536916753
2016-12-05,102766.92802766782
2016-12-06,103621.32464056855
2016-12-07,105154.46198253753
2016-12-08,105878.1878551071
2016-12-09,106072.94680365329
2016-12-12,105331.310380694
2016-12-13,105605.83991869388
2016-12-14,104505.17376694293
2016-12-15,105280.11532080713
2016-12-16,104765.710921314
2016-12-19,105098.41462240559
2016-12-20,105963.95516372375
2016-12-21,105698.4107816177
2016-12-22,105651.82921613342
2016-12-23,105885.51075053093
2016-12-27,106074.66126844771
2016-12-28,105049.6650352305
2016-12-29,104792.89388156983
2016-12-30,104779.35252294234
2017-01-03,105625.51158192405
2017-01-04,106585.97362155544
2017-01-05,105728.67761003877
2017-01-06,105721.39733272664
2017-01-09,104753.89662007545
2017-01-10,105118.79307719116
2017-01-11,105640.44509426676
2017-01-12,105104.64518243607
2017-01-13,105500.12557687005
2017-01-17,104182.24792220091
2017-01-18,104583.18759060709
2017-01-19,104195.27633925428
2017-01-20,104495.0989261854
2017-01-23,104216.50908858693
2017-01-24,105022.92424730827
2017-01-25,105839.28153130822
2017-01-26,105972.23004711435
2017-01-27,105736.47041907127
2017-01-30,104827.85706143476
2017-01-31,104538.45764657493
2017-02-01,103950.24043611894
2017-02-02,103672.38728420877
2017-02-03,104555.02702456614
2017-02-06,104187.97930694386
2017-02-07,103991.96795510978
2017-02-08,104015.6528417682
2017-02-09,104606.14043115909
2017-02-10,105020.49067536816
2017-02-13,105393.50107017222
2017-02-14,105682.52539237242
2017-02-15,106159.27045602225
2017-02-16,106197.89432515464
2017-02-17,106357.48030900907
2017-02-21,107111.18944179609
2017-02-22,107073.43724527366
2017-02-23,107273.48537245597
2017-02-24,107520.41348196084
2017-02-27,107726.64233792461
2017-02-28,107406.73301423047
2017-03-01,108357.65394405942
2017-03-02,108046.65211352301
2017-03-03,108122.26474356414
2017-03-06,107761.17828423606
2017-03-07,107510.31338872522
2017-03-08,107295.73312925242
2017-03-09,107471.96128444142
2017-03-10,107974.58396240973
2017-03-13,108095.37432237394
2017-03-14,107763.39340958823
2017-03-15,108896.32650777178
2017-03-16,108538.57549001127
2017-03-17,108502.16866065617
2017-03-20,108427.29936581079
2017-03-21,107468.70545945362
2017-03-22,107896.68313704756
2017-03-23,107620.23389782004
2017-03-24,107787.86246289642
2017-03-27,107764.92883801364
2017-03-28,108168.02200900778
2017-03-29,108256.10533819035
2017-03-30,108175.80770402576
2017-03-31,108197.07133292501
2017-04-03,107950.48295552106
2017-04-04,107969.1992125998
2017-04-05,107842.39420574608
2017-04-06,107893.24404950773
2017-04-07,107723.36795844285
2017-04-10,107809.32774929446
2017-04-11,107666.24266379442
2017-04-12,107693.64691502592
2017-04-13,107279.1442924476
2017-04-17,108019.62463617853
2017-04-18,107999.50388065599
2017-04-19,107757.3428459906
2017-04-20,108150.39792903082
2017-04-21,108098.74384413441
2017-04-24,109070.89091470929
2017-04-25,109507.51129699088
2017-04-26,109362.56536671081
2017-04-27,109770.01321947356
2017-04-28,109656.7542252132
2017-05-01,109806.42495351817
2017-05-02,109951.0546013636
2017-05-03,109576.93733625681
2017-05-04,109771.68170645581
2017-05-05,110272.20939305604
2017-05-08,110245.29512898013
2017-05-09,110161.13524128965
2017-05-10,110404.71314741178
2017-05-11,110267.24423592143
2017-05-12,110596.3715505623
2017-05-15,111248.95361624709
2017-05-16,111329.0942402946
2017-05-17,109201.87763604944
2017-05-18,109631.06490830035
2017-05-19,110162.55560911223
2017-05-22,111241.99256223255
2017-05-23,111408.92178464335
2017-05-24,112023.5384141124
2017-05-25,112941.11104100801
2017-05-26,112904.75818750625
2017-05-30,113179.87004404805
2017-05-31,113207.37339597887
2017-06-01,113988.53859441608
2017-06-02,114559.3212116877
2017-06-05,114345.24990830269
2017-06-06,114052.63138944832
2017-06-07,114312.49917641353
2017-06-08,114135.9803253179
2017-06-09,112454.48604580735
2017-06-12,112173.37837451245
2017-06-13,112583.94653863784
2017-06-14,112822.67509936805
2017-06-15,113024.97122040478
2017-06-16,113154.73150800745
2017-06-19,113625.12648002298
2017-06-20,113414.06618350525
2017-06-21,113826.88321555444
2017-06-22,114217.51177787999
2017-06-23,114266.38313562401
2017-06-26,114366.83091188449
2017-06-27,113069.74529228218
2017-06-28,113259.2426592851
2017-06-29,112190.14935677906
2017-06-30,112059.70686655282
2017-07-03,112363.74880190616
2017-07-05,112887.74594520422
2017-07-06,111517.85068424491
2017-07-07,112174.16642784566
2017-07-10,111862.06677642128
2017-07-11,111793.51943494054
2017-07-12,112538.00693768528
2017-07-13,112648.61014515824
