,nav
2018-11-27,100000.0
2018-11-28,101719.8066693488
2018-11-29,101678.99384278155
2018-11-30,102290.53824678254
2018-12-03,103297.50652546012
2018-12-04,100561.30700013129
2018-12-06,100450.31363916652
2018-12-07,98730.31030806236
2018-12-10,98683.33658092779
2018-12-11,98700.88093034239
2018-12-12,99043.9603048831
2018-12-13,98892.98443133893
2018-12-14,97525.91027504603
2018-12-17,95449.78611067699
2018-12-18,95353.40900958845
2018-12-19,94168.43306399198
2018-12-20,92903.48333837792
2018-12-21,91391.83459899412
2018-12-24,89070.13398694723
2018-12-26,92742.07584859218
2018-12-27,93409.94214308614
2018-12-28,93326.16260225454
2018-12-31,93964.94438142513
2019-01-02,93975.88921618409
2019-01-03,92472.29548319551
2019-01-04,95183.80734615377
2019-01-07,95854.16464031086
2019-01-08,96894.5884341047
2019-01-09,97192.89347048853
2019-01-10,97761.26025704313
2019-01-11,97727.7206096686
2019-01-14,97161.22712925212
2019-01-15,97993.3574035015
2019-01-16,98225.85000631798
2019-01-17,98950.8697553348
2019-01-18,100101.1913937048
2019-01-22,98898.90972895178
2019-01-23,98997.93316689851
2019-01-24,99120.89862322691
2019-01-25,99830.21852245707
2019-01-28,99371.41626730541
2019-01-29,99419.9719623054
2019-01-30,100640.36497890162
2019-01-31,101473.59729923724
2019-02-01,101533.6384182513
2019-02-04,102082.61669929579
2019-02-05,102434.8767977689
2019-02-06,102117.31401443655
2019-02-07,101532.07965810571
2019-02-08,101596.00602241947
2019-02-11,101776.46076564814
2019-02-12,102844.19743411857
2019-02-13,103137.51519939193
2019-02-14,102950.34783663231
2019-02-15,103968.01839523403
2019-02-19,104227.93820244161
2019-02-20,104513.29545638144
2019-02-21,104179.18928236008
2019-02-22,104683.13161082956
2019-02-25,104684.90358640469
2019-02-26,104444.11971617573
2019-02-27,104515.55337966495
2019-02-28,104222.35304125781
2019-03-01,104765.1336554836
2019-03-04,104562.93354345988
2019-03-05,104437.18257758768
2019-03-06,103825.38073985999
2019-03-07,103198.23577749166
2019-03-08,102928.36387852071
2019-03-11,104232.66370330735
2019-03-12,104519.2397175759
2019-03-13,105072.15586085996
2019-03-14,104926.50632584692
2019-03-15,105195.62392632953
2019-03-18,105568.57546715936
2019-03-19,105357.88137254913
2019-03-20,105200.30834098654
2019-03-21,106254.40158026198
2019-03-22,104546.76167124024
2019-03-25,104585.73301206427
2019-03-26,105309.4260320095
2019-03-27,104897.46379584617
2019-03-28,105249.57217700804
2019-03-29,105770.18002428029
2019-04-01,106656.51170541107
2019-04-02,106623.6540976354
2019-04-03,106782.89914712778
2019-04-04,107082.95038038697
2019-04-05,107666.88857543941
2019-04-08,107651.25443693815
2019-04-09,107067.84572492106
2019-04-10,107474.2485609824
2019-04-11,107531.15753500725
2019-04-12,108155.44676878226
2019-04-15,108025.96824543904
2019-04-16,107884.31875965731
2019-04-17,107484.90962652584
2019-04-18,107631.26714553077
2019-04-22,107611.88620728922
2019-04-23,108409.50504058601
2019-04-24,108259.97649075507
2019-04-25,107967.00254731376
2019-04-26,108473.57543839354
2019-04-29,108478.94584908077
2019-04-30,108657.5449253645
2019-05-01,107744.410021736
2019-05-02,107522.45185839302
2019-05-03,108536.94839524942
2019-05-06,108173.20698140017
2019-05-07,106736.7472709943
2019-05-08,106477.27314324683
2019-05-09,106239.79640022723
2019-05-10,106838.8520869154
2019-05-13,104973.89476316868
2019-05-14,105644.03433590822
2019-05-15,106128.91811391727
2019-05-16,106922.2478461444
2019-05-17,106398.54176553364
2019-05-20,105786.58112605446
2019-05-21,106628.81286219636
2019-05-22,106292.39005467604
2019-05-23,105245.4187425882
2019-05-24,105454.93561472336
2019-05-28,104532.55804943183
2019-05-29,103821.79512267993
2019-05-30,103899.89716369692
2019-05-31,102874.38268136686
2019-06-03,103152.68003743656
2019-06-04,104930.5936339788
2019-06-05,105679.31968453102
2019-06-06,106257.71063236603
2019-06-07,106989.7642457517
2019-06-10,107232.42727180704
2019-06-11,107217.27325857915
2019-06-12,107163.17095113378
2019-06-13,107688.27363764198
2019-06-14,107527.72872374047
2019-06-17,107647.91937854326
2019-06-18,108462.77493916042
2019-06-19,108720.95182781537
2019-06-20,109586.96128382307
2019-06-21,109409.69082750914
2019-06-24,109100.62755994059
2019-06-25,108347.63305219774
2019-06-26,107939.88959936495
2019-06-27,108415.02088780471
2019-06-28,109137.90016924974
2019-07-01,109667.67826097456
2019-07-02,109859.78255795917
2019-07-03,110664.47915807765
2019-07-05,110551.49087609113
2019-07-08,110135.88715336651
2019-07-09,110161.43457840974
2019-07-10,110587.50949332028
2019-07-11,110615.96466452886
2019-07-12,111106.78348954693
2019-07-15,111030.21473384375
2019-07-16,110803.27242031335
2019-07-17,110170.75287101878
2019-07-18,110498.97259134245
2019-07-19,109929.31951214053
2019-07-22,109986.92790220967
2019-07-23,110761.09312085417
2019-07-24,111240.0813457192
2019-07-25,110638.41357270817
2019-07-26,111290.16121224556
2019-07-29,111101.46473354545
2019-07-30,111186.44092957453
2019-07-31,110213.08016361986
2019-08-01,109283.93129571145
2019-08-02,108604.47021047548
2019-08-05,105991.95035481949
2019-08-06,107054.09208602458
2019-08-07,107288.89439625523
2019-08-08,109104.21527799898
2019-08-09,108410.9275960675
2019-08-12,107347.58463239338
2019-08-13,108482.26269325963
2019-08-14,105844.80905157965
2019-08-15,106178.76456049789
2019-08-16,107576.87794578662
2019-08-19,108714.86020158391
2019-08-20,107980.36551472542
2019-08-21,108699.36717909467
2019-08-22,108624.9615577863
2019-08-23,106306.36408777237
2019-08-26,107248.53606722654
2019-08-27,106829.7073532785
2019-08-28,107543.1915256888
2019-08-29,108747.39135994457
2019-08-30,108793.99461248808
2019-09-03,108341.32312100247
2019-09-04,109301.8947065834
2019-09-05,110169.4447649912
2019-09-06,110285.86799662815
2019-09-09,110372.52896763946
2019-09-10,110567.62705090582
2019-09-11,111394.8253342244
2019-09-12,111619.89339630044
2019-09-13,111582.34283168078
2019-09-16,111647.40763907353
2019-09-17,111832.4271692796
2019-09-18,111766.43027154835
2019-09-19,111711.94537045884
2019-09-20,111415.99671770226
2019-09-23,111456.26945282934
2019-09-24,110660.64282081302
2019-09-25,111209.94665404128
2019-09-26,110929.67019858623
2019-09-27,110443.99692095042
2019-09-30,110859.5431656572
2019-10-01,109555.21067837434
2019-10-02,107956.98269009839
2019-10-03,108618.1917830067
2019-10-04,109747.97784650172
2019-10-07,109297.57775571242
2019-10-08,107869.56131227943
2019-10-09,108664.27535066985
2019-10-10,109233.6876568801
2019-10-11,110195.21708368915
2019-10-14,109969.0481185913
2019-10-15,110695.2995278809
2019-10-16,110564.2417383628
2019-10-17,110945.04480252805
2019-10-18,110701.73243970494
2019-10-21,111346.96029173791
2019-10-22,111254.67633351019
2019-10-23,111606.45934824478
2019-10-24,111661.87142700718
2019-10-25,112027.24860551012
2019-10-28,112275.75060868247
2019-10-29,112385.58157741092
2019-10-30,112513.78608565792
2019-10-31,112139.58275358776
2019-11-01,113137.379634986
2019-11-04,113562.19041494088
2019-11-05,113409.10105738285
2019-11-06,113275.42813202816
2019-11-07,113456.02515499678
2019-11-08,113589.21066080319
2019-11-11,113381.94065103644
2019-11-12,113427.19461836175
2019-11-13,113440.21837807103
2019-11-14,113657.20676061351
2019-11-15,114251.8946660076
2019-11-18,114227.49179389847
2019-11-19,114073.70807177135
2019-11-20,113849.55656058823
2019-11-21,113664.36466685463
2019-11-22,113853.93190427811
2019-11-25,114529.22406509137
2019-11-26,114823.97679753245
2019-11-27,115253.29222224175
2019-11-29,114772.04511529229
2019-12-02,113971.97186936541
2019-12-03,113432.3931324358
2019-12-04,114057.88624085646
2019-12-05,114193.9045254576
2019-12-06,115050.00807109507
2019-12-09,114830.75981974528
2019-12-10,114652.12504155957
2019-12-11,114829.39060597972
2019-12-12,115490.81993612628
2019-12-13,115427.087281632
2019-12-16,116175.78095541064
2019-12-17,116252.7506094845
2019-12-18,116408.2636326233
2019-12-19,116849.85266803937
2019-12-20,117367.41112406812
2019-12-23,117434.98802941953
2019-12-24,117476.29348246113
2019-12-26,117886.37648468958
2019-12-27,117822.59401452147
2019-12-30,117388.45626955373
2019-12-31,117712.48558389246
