,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2018-11-28,0.08176954127078524,0.08098317937002544,0.07141754155729993,0.07467920196204698,0.09383579188447701,0.09372083431402782,0.08726518604033544,0.08531522015211622,0.0820017954239539,0.0751840362363506,0.08478223198651026,0.08904543980207126
2018-11-29,0.08486019036571661,0.0834028125498342,0.07050174659676108,0.07788989453395247,0.0893685536061122,0.08519212318487654,0.08745926803452134,0.08413892134765438,0.0848994664480012,0.07533536432848931,0.08532362717724479,0.09162803182683582
2018-11-30,0.08853804143715115,0.08779049622984367,0.07262324100203923,0.09535574323823859,0.0929060016874248,0.0765183283633672,0.07456841710051298,0.07887530996370205,0.08581751334634682,0.0727634057207976,0.08358458434238325,0.09065891756819258
2018-12-03,0.08280842946087645,0.07562223570887211,0.08285626005462043,0.079353399850039,0.08675656756936878,0.08617033614205813,0.08299204405738275,0.09925922977420604,0.0770882141916699,0.08502727974645964,0.08196228725945189,0.08010371618499493
2018-12-04,0.07818174839123462,0.08376745950814213,0.07680989699657838,0.0832619725515103,0.08974333434131687,0.08953909833446298,0.07771677255678221,0.09931934907767952,0.07699557816274011,0.08413247954188974,0.08213133182373018,0.0784009787139332
2018-12-06,0.07785246420771084,0.08502182387728473,0.07003744897316797,0.07675887908164238,0.08516024144345077,0.0936117568852128,0.08454568446744118,0.0937102219084673,0.0806324132997696,0.07875226372121588,0.08537032897636838,0.08854647315826818
2018-12-07,0.08423818885585624,0.0876247960528555,0.06619712982219234,0.08241049082457545,0.0922866109190865,0.07846263118771016,0.08340109432961024,0.08713279666363023,0.08647303026467894,0.07629202551871271,0.08387277049099712,0.09160843507009447
2018-12-10,0.07818955712721966,0.07570837655744136,0.06517924001492674,0.06872270392346447,0.09320594289479277,0.1014021218984711,0.0971656472272731,0.0864957263222452,0.07889272199613612,0.07714565727992449,0.08780156417710311,0.090090740581002
2018-12-11,0.07801529056865006,0.0778861993339298,0.06902107108226295,0.07477430954031834,0.09010293136002845,0.09311803560605582,0.08821450175759527,0.0938645634568612,0.07815238865590203,0.0798841058169268,0.08607587274952146,0.09089073007194785
2018-12-12,0.08244385404508896,0.08926036820322682,0.0704900132906684,0.07907990347014271,0.08534636630273712,0.09189387138802876,0.0842143773434715,0.08295035275987277,0.08340246261256899,0.07560570931624412,0.0854783816014085,0.08983433966654128
