,value
cumulative_return,0.17712485583892446
annual_return,0.16181251323715595
annual_volatility,0.12094884512912787
sharpe_ratio,1.3006735583362556
sortino_ratio,1.628243276368551
max_drawdown,-0.1377320035794496
calmar_ratio,1.1748359787986073
