,nav
2016-11-29,100000.0
2016-11-30,99734.7406838358
2016-12-01,99334.15979689782
2016-12-02,99532.30946407931
2016-12-05,100233.80372224163
2016-12-06,100674.36190930451
2016-12-07,102017.68667204944
2016-12-08,102432.93178802938
2016-12-09,102867.67561311259
2016-12-12,102768.07063825642
2016-12-13,103310.78095006592
2016-12-14,102132.33397381102
2016-12-15,102536.209246889
2016-12-16,102677.93325899902
2016-12-19,103050.25614305334
2016-12-20,103425.403265871
2016-12-21,103061.38673561269
2016-12-22,102909.91998080994
2016-12-23,103111.78455886636
2016-12-27,103359.3825957852
2016-12-28,102470.05131265183
2016-12-29,102684.25652512095
2016-12-30,102373.79784796819
2017-01-03,103249.00527223051
2017-01-04,104122.16965582299
2017-01-05,103926.41041028644
2017-01-06,103997.96168270313
2017-01-09,103387.69509622979
2017-01-10,103423.73525070577
2017-01-11,103692.55028383165
2017-01-12,103513.8493018516
2017-01-13,103673.57421181364
2017-01-17,103573.92212616807
2017-01-18,103733.77695850858
2017-01-19,103247.3041027304
2017-01-20,103636.61076889806
2017-01-23,103463.27363761218
2017-01-24,104131.82419848736
2017-01-25,104697.44228495908
2017-01-26,104644.53373931022
2017-01-27,104404.87130284934
2017-01-30,103672.36480203905
2017-01-31,103894.36347812456
2017-02-01,103493.1348547796
2017-02-02,103645.38349365574
2017-02-03,104369.20625560438
2017-02-06,103994.59673570453
2017-02-07,103803.49938145904
2017-02-08,104023.48501420267
2017-02-09,104608.0854528604
2017-02-10,105129.95205116604
2017-02-13,105499.52547779185
2017-02-14,105715.4686075091
2017-02-15,106018.39375148299
2017-02-16,105973.02061963182
2017-02-17,106129.49741509634
2017-02-21,106921.44343557581
2017-02-22,106749.60274918682
2017-02-23,106724.19400178196
2017-02-24,106892.61995688383
2017-02-27,107118.12517901817
2017-02-28,106699.7875902832
2017-03-01,107899.45592244605
2017-03-02,107226.03589580618
2017-03-03,107139.06866656346
2017-03-06,106696.6132949792
2017-03-07,106143.39536946664
2017-03-08,105529.42799991171
2017-03-09,105438.54406824682
2017-03-10,105775.57937578185
2017-03-13,106006.22141066246
2017-03-14,105531.45611463438
2017-03-15,106835.66685425182
2017-03-16,106626.02835752667
2017-03-17,106754.01547510248
2017-03-20,106549.35555535555
2017-03-21,105379.18793797493
2017-03-22,105398.87974952708
2017-03-23,105412.67540715668
2017-03-24,105321.79380515064
2017-03-27,105079.86884347997
2017-03-28,105783.09583785347
2017-03-29,106069.27829449903
2017-03-30,106364.0261155158
2017-03-31,106285.69334799077
2017-04-03,106032.72742887569
2017-04-04,106310.71723172766
2017-04-05,106030.31868900423
2017-04-06,106382.70815377087
2017-04-07,106357.98912523726
2017-04-10,106585.86724054355
2017-04-11,106673.10404397466
2017-04-12,106258.96759949533
2017-04-13,105496.85846219282
2017-04-17,106356.4944101805
2017-04-18,106189.6547723995
2017-04-19,106012.49224179031
2017-04-20,106609.55131428373
2017-04-21,106297.56838137913
