,value
cumulative_return,0.2796421650813694
annual_return,0.2555990018947212
annual_volatility,0.10138132752612515
sharpe_ratio,2.2966768338137142
sortino_ratio,3.23850001736305
max_drawdown,-0.06305786720766526
calmar_ratio,4.053403852892297
