,nav
2015-11-27,100000.0
2015-11-30,99725.11225141241
2015-12-01,100809.44190529578
2015-12-02,99545.36252816796
2015-12-03,98091.32979530231
2015-12-04,100134.10748579944
2015-12-07,99634.43309002247
2015-12-08,99455.92107338125
2015-12-09,98281.40419736123
2015-12-10,98196.44569857181
2015-12-11,96479.85913469162
2015-12-14,96964.93110954578
2015-12-15,97484.54557319774
2015-12-16,99034.92640468631
2015-12-17,97727.5269575117
2015-12-18,95919.84546212941
2015-12-21,96620.13558009829
2015-12-22,97215.6663044225
2015-12-23,98445.2451429356
2015-12-24,98388.1122636952
2015-12-28,98064.34334364676
2015-12-29,99042.55543514587
2015-12-30,98172.38007461457
2015-12-31,97056.30410888858
2016-01-04,95318.75918700111
2016-01-05,95799.12589823411
2016-01-06,94925.86775841567
2016-01-07,92957.13064725349
2016-01-08,91606.84090671613
2016-01-11,90278.557837462
2016-01-12,90772.76282152148
2016-01-13,89182.76284885834
2016-01-14,89469.26380097208
2016-01-15,88609.45392863249
2016-01-19,88231.44328145735
2016-01-20,86346.47100613579
2016-01-21,85900.44181470186
2016-01-22,87592.0015313386
2016-01-25,86658.43014573149
2016-01-26,87397.90847796922
2016-01-27,87573.55944134733
2016-01-28,89024.76080889224
2016-01-29,90901.24589081744
2016-02-01,91853.31757395918
2016-02-02,92167.58010061723
2016-02-03,93360.01013285077
2016-02-04,92860.85134467592
2016-02-05,92999.50171298477
2016-02-08,92722.21067762432
2016-02-09,93082.69969497586
2016-02-10,93008.75671238071
2016-02-11,91520.53534725208
2016-02-12,91169.281926782
2016-02-16,91807.09108326571
2016-02-17,91649.94041742223
2016-02-18,93045.7282036783
2016-02-19,92463.36173225513
2016-02-22,93406.23662354432
2016-02-23,93433.95311544597
2016-02-24,93951.592798641
2016-02-25,94820.49560356332
2016-02-26,92260.02338074705
2016-02-29,92518.8238198301
2016-03-01,92158.33480247855
2016-03-02,92805.41836087263
2016-03-03,93292.60379556178
2016-03-04,94299.79928763748
2016-03-07,94798.7952883478
2016-03-08,95575.02098754616
2016-03-09,96138.70327136412
2016-03-10,96203.38955447177
2016-03-11,96425.12676241378
2016-03-14,96424.05237710178
2016-03-15,96655.01678497413
2016-03-16,97551.24751252413
2016-03-17,98612.53184801234
2016-03-18,98004.32107184836
2016-03-21,97860.9400576408
2016-03-22,97609.7170870989
2016-03-23,98140.11764598583
2016-03-24,98512.32533126009
2016-03-28,98251.77122181236
2016-03-29,99861.54787872746
2016-03-30,99628.45057929467
2016-03-31,100037.14319671768
2016-04-01,100610.45679441027
2016-04-04,100186.79196411383
2016-04-05,98581.2095654601
2016-04-06,98605.97611578336
2016-04-07,97881.24494548576
2016-04-08,98346.13892481642
2016-04-11,98021.52826051622
2016-04-12,98726.60036347019
2016-04-13,98725.35417246255
2016-04-14,98634.91621126779
2016-04-15,99146.45604824761
2016-04-18,99607.96811328304
2016-04-19,100223.23073619312
2016-04-20,99264.11086340027
2016-04-21,97741.56403285399
2016-04-22,98485.40137572335
2016-04-25,98000.27776339765
2016-04-26,98893.727520929
2016-04-27,99739.3550379712
2016-04-28,98980.9939924496
2016-04-29,98583.25852252424
2016-05-02,99171.83138567785
