,value
cumulative_return,0.13672117553554908
annual_return,0.12460304826567348
annual_volatility,0.1444003421460422
sharpe_ratio,0.885339560613211
sortino_ratio,1.3102076099603372
max_drawdown,-0.1478928938481775
calmar_ratio,0.842522213363323
