Date,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2015-11-30,7.139383926418724e-17,5.062715767506505e-17,0.0,0.0,0.5252838292942223,1.1314441320796042e-17,6.163911433634383e-17,2.1336771216025232e-17,0.0,0.47471617070577776,1.238651120639881e-17,0.0
2015-12-01,1.6636113970256345e-18,0.0,1.4862484372119982e-17,1.264724465482507e-16,0.6075608028278406,6.56236550143333e-17,0.0,0.0,0.0,0.3924391971721593,3.4494031584261413e-18,0.0
2015-12-02,0.0,1.47425036208089e-16,8.062649012853228e-17,0.0,0.5204914610817275,0.0,0.0,1.2202904949592652e-16,2.0557536723600408e-17,0.4795085389182725,0.0,0.0
2015-12-03,3.3041983620265023e-17,6.624793268899851e-17,2.986487491011755e-18,0.0,0.6155391347556307,0.0,0.0,6.409411014152587e-17,6.233107302763642e-17,0.38446086524436934,0.0,0.0
2015-12-04,7.277511235179516e-17,3.131504095572804e-17,0.0,3.900589506861888e-17,0.6457797035896556,0.0,0.0,0.0,4.398881593784112e-18,0.3542202964103446,1.126646543219217e-16,0.0
2015-12-07,0.0,3.673412543056083e-17,0.0,0.0,0.6006313567545678,1.2904109515641818e-15,0.0,8.486593137917891e-17,0.0,0.3993686432454312,1.5387281530921815e-16,0.0
2015-12-08,1.1395130063060295e-16,0.0,1.7979770812990965e-16,4.473346957010451e-17,0.565634956134717,0.21947917283206805,7.387165936423883e-18,0.0,0.0,0.2148858710332152,0.0,0.0
2015-12-09,1.6691095168581453e-16,2.883988385519631e-16,5.082162287927832e-17,5.297789554176283e-17,0.5841290939633381,0.2261320675219745,0.0,3.612500750765072e-16,0.0,0.18973883851468668,0.0,0.0
2015-12-10,8.85033793400726e-16,1.0399705572061643e-16,0.0,9.825150745237641e-17,0.5550017912398623,0.1352663231314174,0.0,2.59312148756088e-16,0.0,0.3097318856287195,0.0,0.0
2015-12-11,4.499688202060917e-16,0.0,0.0,6.70436415771547e-18,0.7811327685623563,0.082378524813687,1.1028487415963817e-17,0.0,0.0,0.13648870662395718,0.0,0.0
2015-12-14,1.3352718836112038e-16,9.986345239166648e-17,1.9638772059443323e-16,0.0,0.8924427255690596,3.007531071250398e-16,0.0,0.0,0.0,0.10755727443093993,0.0,0.0
2015-12-15,1.780137141921701e-16,1.1464994288376427e-16,0.0,0.0,0.585611727578213,0.4143882724217873,0.0,7.522426091667031e-17,5.777868995356754e-17,0.0,0.0,0.0
2015-12-16,0.0,4.1927981091931495e-16,0.0,0.0,0.5697451814877165,0.43025481851228364,0.0,1.7019341932526563e-16,4.8993755214227016e-17,0.0,0.0,0.0
2015-12-17,1.2574657904385465e-16,8.609392312308773e-18,4.887556975661509e-17,3.0485454786944406e-17,0.4511765071839484,0.5128758163760672,0.0,0.0,0.0,0.03594767643998431,0.0,0.0
2015-12-18,7.168933491875071e-17,4.1737155274886196e-17,0.0,0.0,0.43874376496881223,0.498487488331035,2.2888031103897572e-17,0.0,0.0,0.06276874670015319,0.0,0.0
2015-12-21,1.8481650108586173e-17,2.8473773550006814e-17,3.170894603600074e-17,0.0,0.46979231375446107,0.08031653980674246,0.0,0.0,6.683362699639682e-17,0.4498911464387963,1.1070909933571719e-16,0.0
2015-12-22,1.3961115282078112e-16,1.070942346447185e-16,4.144651957756602e-17,4.3629294282784586e-17,0.606500543007237,0.07259042397178997,0.0,0.0,5.117613702936855e-17,0.32090903302097296,0.0,0.0
2015-12-23,0.22373579303081226,0.0,0.0,0.0,0.26190199038514084,0.16229609426500635,2.4849619810695958e-18,0.26006159909955084,0.0,0.09200452321949015,0.0,0.0
2015-12-24,0.2520313086536347,0.0,0.0,0.0,0.2944947138534677,0.21801268979905578,3.518088528206972e-17,0.20841082486658377,7.621793751064606e-17,1.4377224145590115e-17,0.02705046282725795,0.0
2015-12-28,0.24337188248724256,0.0,5.013422301476952e-17,0.0,0.2597438040382232,0.26999210762071035,0.0,0.19233348133697015,0.0,0.0,0.03455872451685401,0.0
2015-12-29,0.03046031843267716,1.064618067101015e-16,1.8625908660503463e-16,1.2777868690555302e-16,0.28538113767173984,0.2572281364437786,1.4985447717634168e-16,0.0822242602849256,0.0,2.1772680964038166e-16,0.34470614716687803,0.0
2015-12-30,1.1196247652313941e-17,0.0,1.0942145446550364e-16,1.9622544887893174e-17,0.28985252514263865,0.1318039520454278,0.0,0.0077609211322752815,6.647489539089879e-17,0.09882691461784958,0.47175568706180854,0.0
2015-12-31,0.0,1.450227717357505e-16,1.061903354677563e-16,1.564973162710837e-16,0.36809329106985383,0.2041271456342546,0.0,0.1700552336150624,0.0,0.10935881991984193,0.14836550976098697,0.0
2016-01-04,2.1814912723892568e-16,0.0,0.0,1.223056551912071e-16,4.8796747896689885e-17,0.11465753145583182,5.1181992676157995e-17,0.7075354014160592,3.491896008887543e-17,7.655232351231879e-17,0.1778070671281086,0.0
2016-01-05,1.8543145076624034e-16,2.311346166692087e-16,8.590169133207105e-17,7.050602048277688e-17,0.0,0.15075266498922554,0.0,0.8093385895044801,8.481748915958554e-17,0.0,0.039908745506294654,0.0
2016-01-06,0.0,1.4197799032490142e-16,0.0,0.0,0.0,0.0,0.0,0.8482495533030764,0.0,0.14246997402666242,0.009280472670261528,0.0
