,nav
2014-11-25,100000.0
2014-11-26,100301.24155729554
2014-11-28,99796.59954665074
2014-12-01,99145.3084190974
2014-12-02,99623.54570331388
2014-12-03,100027.69318814062
2014-12-04,99881.15472086721
2014-12-05,99876.82905364293
2014-12-08,99170.02026670011
2014-12-09,99339.76076808425
2014-12-10,97858.11609862972
2014-12-11,98265.15406276418
2014-12-12,96895.8123051694
2014-12-15,96232.17429887253
2014-12-16,95828.66811032081
2014-12-17,97773.257325521
2014-12-18,98624.45443055082
2014-12-19,99090.99709847833
2014-12-22,99552.3196622592
2014-12-23,99773.004964707
2014-12-24,99850.60527785022
2014-12-26,100233.71599410911
2014-12-29,100500.15313525542
2014-12-30,99969.03086622988
2014-12-31,99021.82738039896
2015-01-02,99151.73840725157
2015-01-05,97788.1484643968
2015-01-06,97193.49744369605
2015-01-07,98206.75589242567
2015-01-08,99608.74938650218
2015-01-09,99013.97303237092
2015-01-12,98637.51241914748
2015-01-13,98464.39186192889
2015-01-14,98208.27112592089
2015-01-15,97645.03455224945
2015-01-16,98833.47266731158
2015-01-20,98832.39319392307
2015-01-21,99287.5516431977
2015-01-22,100484.70542745903
2015-01-23,99990.41896582811
2015-01-26,100409.13517120961
2015-01-27,99677.57273436646
2015-01-28,98491.64875998085
2015-01-29,99195.71233893847
2015-01-30,97992.39448456862
2015-02-02,98979.33628451808
2015-02-03,100337.18747717323
2015-02-04,99921.37453643775
2015-02-05,100989.35453145833
2015-02-06,100250.85517782676
2015-02-09,99819.41055439375
2015-02-10,100684.28263645209
2015-02-11,100502.02644748829
2015-02-12,101331.53094282672
2015-02-13,101587.7567123958
2015-02-17,101665.33400959136
2015-02-18,101882.22150578295
2015-02-19,101523.31934597631
2015-02-20,102037.58884804203
2015-02-23,102053.75929419739
2015-02-24,102055.84937501725
2015-02-25,102014.13518553706
2015-02-26,101636.1574706045
2015-02-27,101520.02889752746
2015-03-02,101833.72843209718
2015-03-03,101585.555208955
2015-03-04,101131.97327035203
2015-03-05,101258.56418184546
2015-03-06,99603.75440846107
2015-03-09,99899.19948057651
2015-03-10,98741.81931688724
2015-03-11,98686.54693144598
2015-03-12,99856.20387075568
2015-03-13,99298.56192050899
2015-03-16,100340.3174785619
2015-03-17,100113.93149723236
2015-03-18,101501.35588472232
2015-03-19,101044.37080186904
2015-03-20,102044.32197980232
2015-03-23,101981.86220596908
2015-03-24,101383.02022259931
2015-03-25,100149.45259095941
2015-03-26,99921.31458221855
2015-03-27,100162.92127431212
