,value
cumulative_return,0.0004190383172357759
annual_return,0.0003825932331367188
annual_volatility,0.1298226449369799
sharpe_ratio,0.06764962469291096
sortino_ratio,0.1036259404993485
max_drawdown,-0.10172550306302619
calmar_ratio,0.0037610355477885916
