Date,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2011-11-30,1.0442349169576782e-15,0.0,0.0,0.0,0.3431778976730061,2.4586001773646675e-15,0.6568221023269936,4.716090064972193e-16,0.0,8.121013875388885e-17,4.71655877396947e-16,0.0
2011-12-01,0.0,0.0,5.692496493653216e-16,1.4625865369237091e-15,0.28223742035298727,0.0,0.7177625796470106,6.126167758872755e-16,1.2200717497293754e-15,3.842096356931194e-16,1.8319092345033832e-16,0.0
2011-12-02,0.0,0.0,0.0,0.0,0.21678501072089332,0.0,0.783214989279133,0.0,0.0,3.9019410267738305e-17,0.0,0.0
2011-12-05,0.0,0.0,0.0,0.0,0.7096891967091266,9.78196692337897e-16,0.2903108032908762,8.215035854915552e-18,0.0,0.0,0.0,0.0
2011-12-06,0.0,0.0,0.0,0.0,0.4509465386324602,1.977521544918335e-15,0.5490534613675402,0.0,2.293304435241339e-15,0.0,0.0,0.0
2011-12-07,3.6626455179062563e-16,0.0,0.0,0.0878669728792818,0.2352257271856164,0.14226708601300117,0.5346402139220994,6.168786761617207e-16,1.2623264913653204e-15,0.0,0.0,0.0
2011-12-08,0.0,0.0,0.0,6.124931953335513e-16,0.18312447834423085,0.44114794837067334,0.3757275732851002,0.0,1.3087141729856559e-15,0.0,0.0,0.0
2011-12-09,3.4085311778678963e-15,6.660541610403399e-15,3.65321514372247e-15,5.5577289506982505e-14,0.16319588534977852,0.5196112873411264,0.317192827308971,8.450203768452096e-15,4.125430018783183e-14,2.8889095753062487e-15,2.1973675832346627e-15,0.0
2011-12-12,4.034328163823394e-16,0.0,0.0,5.462921659795736e-16,0.233448879196381,0.29588830479015016,0.47066281601346827,1.3827885109116917e-15,0.0,2.789358298491128e-16,0.0,0.0
2011-12-13,0.0,0.0,0.0,0.22961198196761398,0.23039229769219569,0.5399957203402086,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-14,0.0,0.0,0.0,0.0,0.0,0.27299530538413264,0.727004694616073,0.0,0.0,0.0,0.0,0.0
2011-12-15,0.0,0.0,0.0,0.6093739433549152,1.3934025951726549e-15,0.3906260566450842,2.275957200481571e-15,0.0,0.0,0.0,0.0,0.0
2011-12-16,0.0,0.0,1.5347945208226855e-16,0.24239947802289993,0.0,0.757600521977099,1.0842510932813936e-15,1.732214012031691e-16,5.518021128254428e-16,0.0,1.7521802451024683e-16,0.0
2011-12-19,3.373109628463086e-16,4.873502428767914e-16,3.4573806890210695e-16,0.3788486446940484,0.0,0.62115135530595,2.449313157942421e-16,0.0,3.0746852349906045e-16,2.9104434038520477e-16,0.0,0.0
2011-12-20,0.0,1.1924166358083363e-15,2.1097131216669396e-16,0.042075074284653825,2.3447802948071005e-16,0.957924925715345,4.662775677853211e-16,4.3609296478192183e-16,3.7265821689950414e-16,7.039103409735976e-16,1.1746704746329684e-16,0.0
2011-12-21,2.952459716816446e-16,2.4734555737882905e-15,2.4466148422097397e-16,0.1635657471011025,5.385656516271016e-16,0.8364342528988921,0.0,1.2441609898099294e-15,3.1530129397277617e-16,1.6759474587201657e-15,3.803103701783873e-16,0.0
2011-12-22,0.0,0.0,0.0,4.423930313545226e-15,0.0,1.0,4.427014310692812e-15,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.0,0.0016201522300749115,0.0,0.0005234969324521338,0.0,0.997856350837477,1.1919231872725565e-15,0.0,0.0,0.0,0.0,0.0
2011-12-27,1.2309548602523605e-15,3.5789690158206323e-16,3.662712953287721e-16,0.0,4.2632060376214415e-16,0.9999999999999952,7.519787460141724e-16,1.5274919394875518e-15,5.052866206607726e-16,1.309142176693414e-15,2.2431343199393785e-16,0.0
