,nav
2011-11-29,100000.0
2011-11-30,103260.41104922153
2011-12-01,103261.64717197989
2011-12-02,102491.75998421504
2011-12-05,103674.46176984721
2011-12-06,103758.67431006322
2011-12-07,103638.78049049244
2011-12-08,102157.61418056673
2011-12-09,103598.87142712587
2011-12-12,102489.386950705
2011-12-13,101582.1464956539
2011-12-14,100817.0818263113
2011-12-15,101647.81592609046
2011-12-16,101930.77526949384
2011-12-19,101154.68807473057
2011-12-20,103285.17625522854
2011-12-21,104251.21267230964
2011-12-22,104020.35242586627
2011-12-23,104840.89423935031
2011-12-27,104943.55799210732
2011-12-28,104150.82254119427
2011-12-29,104994.58231136516
2011-12-30,104387.37536093566
2012-01-03,103732.70993793104
2012-01-04,103295.00370017727
2012-01-05,103459.96896260565
2012-01-06,102985.91217619083
2012-01-09,102712.65582947692
2012-01-10,103700.15587209127
2012-01-11,104230.54897233415
2012-01-12,104032.76300312085
2012-01-13,103472.3448398531
2012-01-17,104066.44097625649
2012-01-18,104803.16820692852
2012-01-19,104846.9533430754
2012-01-20,104680.38606732433
2012-01-23,104315.49545494365
2012-01-24,104404.21149904079
2012-01-25,105551.88453083523
2012-01-26,105089.44819019007
2012-01-27,105364.77166424577
2012-01-30,105128.97231545999
2012-01-31,105052.72466179206
2012-02-01,106314.87920741568
2012-02-02,106100.68166152528
2012-02-03,106759.79495583706
2012-02-06,106386.17863268864
2012-02-07,106455.7324502053
2012-02-08,106526.04372948562
2012-02-09,106165.90074406023
2012-02-10,105362.97720188645
2012-02-13,106319.46223709363
2012-02-14,105885.05411900172
2012-02-15,105592.0643049664
2012-02-16,106549.44847625657
2012-02-17,106474.23166860097
2012-02-21,105850.02695953757
2012-02-22,105478.58793956626
2012-02-23,106146.75952157634
2012-02-24,106350.98736991585
2012-02-27,106540.36482151918
2012-02-28,107108.17280838866
2012-02-29,106564.89385719273
2012-03-01,107336.3020380927
2012-03-02,106978.0566754684
2012-03-05,106479.68909949758
2012-03-06,104916.4517784438
2012-03-07,105809.00350306153
2012-03-08,106766.71974631822
2012-03-09,107396.11334288015
2012-03-12,107346.73257865489
2012-03-13,109211.78516572609
2012-03-14,109172.18330824413
2012-03-15,109605.35295295621
2012-03-16,109330.0400900485
2012-03-19,110016.46028118518
2012-03-20,109955.41633522474
2012-03-21,109964.6836729187
2012-03-22,109622.56769657347
2012-03-23,109772.34226001914
2012-03-26,111612.0379340207
2012-03-27,111487.49308734524
2012-03-28,111011.12546914179
2012-03-29,110812.69334457732
2012-03-30,110552.99080172955
2012-04-02,111627.93686818263
2012-04-03,111327.1142558903
2012-04-04,109984.92940477957
2012-04-05,110169.36072328567
2012-04-09,109321.49480627698
2012-04-10,107777.26541801788
2012-04-11,108355.5111276394
2012-04-12,109795.1900081183
2012-04-13,108126.70202441818
2012-04-16,107401.99467841037
2012-04-17,109168.51609664744
2012-04-18,108713.21410016842
2012-04-19,107962.40824620365
2012-04-20,108512.35323048584
2012-04-23,107048.53425593942
2012-04-24,106862.96524360646
2012-04-25,107835.31488642596
2012-04-26,108786.74021531186
2012-04-27,108723.26416273165
2012-04-30,108238.79602251231
2012-05-01,108453.44356964888
2012-05-02,108828.69567381682
2012-05-03,108257.90767973474
2012-05-04,107267.11128517483
2012-05-07,107317.15019722628
2012-05-08,107200.5799006866
2012-05-09,106755.62701370122
2012-05-10,107376.3720293804
2012-05-11,107282.41482294729
2012-05-14,106581.16436894135
2012-05-15,106157.1799197473
2012-05-16,106113.1569437975
2012-05-17,104879.93064249458
2012-05-18,104217.64123952047
2012-05-21,104643.28536774263
2012-05-22,104820.28532163554
2012-05-23,104313.87243210706
2012-05-24,104875.75209634114
2012-05-25,104933.56638827246
2012-05-29,105515.06428700974
2012-05-30,104542.13680903919
2012-05-31,104988.43641109316
2012-06-01,104288.93519368446
2012-06-04,104536.05393161607
2012-06-05,105085.24948694564
2012-06-06,106375.7684697437
2012-06-07,107089.74810107503
2012-06-08,107460.39751993695
2012-06-11,107158.39447177314
2012-06-12,107254.45021126105
2012-06-13,107158.39447177303
2012-06-14,108092.00150643048
2012-06-15,108531.32188573526
2012-06-18,108956.92938406351
2012-06-19,108888.30760311014
2012-06-20,107762.50712366123
2012-06-21,106595.46964230385
2012-06-22,106842.6129699802
2012-06-25,106468.48820053012
2012-06-26,106787.14670245629
2012-06-27,107923.35684050673
2012-06-28,108214.31089670626
2012-06-29,108782.40776914988
2012-07-02,109793.90691852325
2012-07-03,109548.30107357021
2012-07-05,109004.84629713288
2012-07-06,108709.9962691386
2012-07-09,108411.87429349017
2012-07-10,108610.30349508936
2012-07-11,109092.14245923486
2012-07-12,108998.58903872142
2012-07-13,110178.75540330845
2012-07-16,110005.8327593012
2012-07-17,110488.43992770911
2012-07-18,110870.40689807694
2012-07-19,110374.32959598003
2012-07-20,110432.97413777882
2012-07-23,109691.75242666803
2012-07-24,108592.61858357236
2012-07-25,108317.89437338391
2012-07-26,109993.43176615739
2012-07-27,111334.37295210303
2012-07-30,111762.31503411758
2012-07-31,110828.07795771818
2012-08-01,110219.2643306694
2012-08-02,109471.89101727148
2012-08-03,110495.6986136134
2012-08-06,110499.56167500345
2012-08-07,109528.277973964
2012-08-08,110102.34528238286
2012-08-09,110055.6892296595
2012-08-10,110795.41558816799
2012-08-13,110672.43829699975
2012-08-14,110806.21055298498
2012-08-15,111050.95483199588
2012-08-16,110622.82340059776
2012-08-17,111049.45623266215
2012-08-20,110277.91697501129
2012-08-21,109592.38938317997
2012-08-22,108675.3935002914
2012-08-23,108253.41888872981
2012-08-24,109219.57856055153
2012-08-27,108793.92824932247
2012-08-28,108848.74122323425
2012-08-29,109042.3913448292
2012-08-30,108452.43293569123
2012-08-31,108778.68611102506
2012-09-04,109404.82214582778
2012-09-05,109628.44553667854
2012-09-06,110961.04431775774
2012-09-07,110930.15870173559
2012-09-10,110451.56877079328
2012-09-11,110724.25700914433
2012-09-12,111356.11692004494
2012-09-13,113108.98494587324
2012-09-14,113068.37782249795
2012-09-17,112596.24065544894
2012-09-18,111924.94047060316
2012-09-19,111795.7794239403
2012-09-20,111968.89919999317
2012-09-21,112642.57260636185
2012-09-24,112277.08654420779
2012-09-25,111226.9679480507
2012-09-26,110724.54161371544
2012-09-27,111722.86259137826
2012-09-28,110954.03479572656
2012-10-01,111211.62165005207
2012-10-02,111570.29711192288
2012-10-03,111630.01251533869
2012-10-04,112465.0736472026
2012-10-05,112597.67298901634
2012-10-08,112195.51349557945
2012-10-09,110689.79002307157
2012-10-10,109776.30098986017
2012-10-11,110047.47352346101
2012-10-12,108766.67662067979
2012-10-15,109426.76410555716
2012-10-16,110024.17901431875
2012-10-17,110606.08618766394
2012-10-18,110661.05373872777
2012-10-19,108843.47119610947
2012-10-22,108602.04979571198
2012-10-23,107163.57495832295
2012-10-24,107071.224105697
2012-10-25,107216.31510422769
2012-10-26,106841.40382697392
2012-10-31,106947.14710154053
2012-11-01,108105.82119657777
2012-11-02,107555.44806582571
2012-11-05,107553.9757955905
2012-11-06,108348.3041059162
2012-11-07,105750.54488448812
2012-11-08,103953.63988838255
2012-11-09,103831.56953250308
2012-11-12,103685.27446099167
2012-11-13,103408.69712035668
2012-11-14,101741.71153251952
2012-11-15,101407.38694809073
2012-11-16,102323.18297013266
2012-11-19,103544.23537777242
2012-11-20,104071.65654069945
2012-11-21,104342.98759926253
2012-11-23,105583.14382259604
2012-11-26,105175.59816413227
2012-11-27,104821.66165984576
2012-11-28,106160.19557839069
2012-11-29,106550.62515709715
2012-11-30,106516.95428242373
2012-12-03,106070.82480190652
2012-12-04,105640.85715632745
2012-12-05,105777.19802717066
2012-12-06,105876.44890077447
