,value
cumulative_return,0.12607233379035665
annual_return,0.11494507036076351
annual_volatility,0.11807080722400026
sharpe_ratio,0.9805918081602306
sortino_ratio,1.3910872552083424
max_drawdown,-0.0992930235809023
calmar_ratio,1.1576349094365948
