,nav
2015-09-01,92037.3284104542
2015-09-02,93349.96243201509
2015-09-03,93688.15802765444
2015-09-04,92268.87858271562
2015-09-08,94302.54567793505
2015-09-09,93121.3925852545
2015-09-10,93386.89161680774
2015-09-11,93849.37536853628
2015-09-14,93499.66588111658
2015-09-15,94580.28288844829
2015-09-16,95567.18004924493
2015-09-17,95650.75355360286
2015-09-18,94261.60902589465
2015-09-21,94646.15679563161
2015-09-22,93430.48227726175
2015-09-23,93129.244455757
2015-09-24,92910.05637112824
2015-09-25,92868.02103180141
2015-09-28,90595.21653460861
2015-09-29,90669.20085965448
2015-09-30,92212.3704277821
2015-10-01,92278.98908628698
2015-10-02,93708.83274237547
2015-10-05,95635.10357972988
2015-10-06,95433.8351829369
2015-10-07,96340.92313974422
2015-10-08,97391.81048559022
2015-10-09,97353.60697550571
2015-10-12,97419.14392169469
2015-10-13,96741.4485490095
2015-10-14,96367.3645480868
2015-10-15,97784.38425734242
2015-10-16,98106.29661539815
2015-10-19,98145.17388696573
2015-10-20,98238.41501220493
2015-10-21,97527.8758062862
2015-10-22,99017.97654928862
2015-10-23,99510.7356829429
2015-10-26,99176.36340518226
2015-10-27,98696.73307255405
2015-10-28,99808.75157046746
2015-10-29,99639.49964987546
2015-10-30,99481.10724155283
2015-11-02,100699.7400544851
2015-11-03,100901.90285918207
2015-11-04,100535.58207787774
2015-11-05,100401.67522792108
2015-11-06,99768.76196513046
2015-11-09,98839.51278094239
2015-11-10,99085.0254725456
2015-11-11,98816.12055626906
2015-11-12,97399.16316756669
2015-11-13,96628.8583352124
2015-11-16,98071.42052619673
2015-11-17,97803.15002990037
2015-11-18,99235.80944344735
2015-11-19,99184.81114998304
2015-11-20,99427.10963678242
2015-11-23,99461.86831951981
2015-11-24,99754.97069348759
2015-11-25,99757.53663441139
2015-11-27,99916.84221019286
2015-11-30,99575.56329520981
2015-12-01,100444.95840525502
2015-12-02,99112.7288692387
2015-12-03,97796.36789607101
2015-12-04,99331.66074455358
2015-12-07,98552.62802038288
2015-12-08,97967.00664382627
2015-12-09,97562.3083969007
2015-12-10,97554.59086821837
2015-12-11,95792.55465494742
2015-12-14,95978.38577774372
2015-12-15,97025.12710544912
2015-12-16,98536.41347063653
2015-12-17,97254.87904561272
2015-12-18,95753.56934469828
2015-12-21,96367.91304543737
2015-12-22,97303.0958365122
2015-12-23,98817.61723545096
2015-12-24,98674.40794460116
2015-12-28,98400.6597734418
2015-12-29,99345.4762964722
2015-12-30,98617.17098630506
2015-12-31,97792.7540137897
