,nav
2020-10-05,102347.88523262991
2020-10-06,101287.10793475292
2020-10-07,102872.1466603724
2020-10-08,104227.95871793886
2020-10-09,104601.02563546301
2020-10-12,105666.06234963064
2020-10-13,104829.99857497553
2020-10-14,104371.44693617804
2020-10-15,104580.81101332256
2020-10-16,104431.60861617589
2020-10-19,102936.71045566814
2020-10-20,103436.0877305948
2020-10-21,103079.31567179113
2020-10-22,104122.20971907208
2020-10-23,104535.07188197893
2020-10-26,102553.65171944887
2020-10-27,101816.55477714413
2020-10-28,98604.6513906639
2020-10-29,99726.67268388868
2020-10-30,98982.78005392964
2020-11-02,100811.18383308851
2020-11-03,102534.92621698056
2020-11-04,103406.61074989963
2020-11-05,105247.6499070589
2020-11-06,104945.09590538725
2020-11-09,107958.53868265956
2020-11-10,108876.64004189106
2020-11-11,109128.77023506553
2020-11-12,107671.88971526553
2020-11-13,109616.01870000857
2020-11-16,111565.79524670739
2020-11-17,111334.03854463705
2020-11-18,109889.35824160642
2020-11-19,110408.27257401128
2020-11-20,109954.7799854494
2020-11-23,111353.20792046259
2020-11-24,113414.67223860133
2020-11-25,113011.76109403167
2020-11-27,113107.97390277259
2020-11-30,111717.94505670696
2020-12-01,112812.50700638663
2020-12-02,113052.77735731886
2020-12-03,113269.83806308602
2020-12-04,114831.83983198329
2020-12-07,114402.42429443184
2020-12-08,114881.71984735067
2020-12-09,114315.49012848653
2020-12-10,114525.12598272896
2020-12-11,114268.55951521898
2020-12-14,113396.30536834427
2020-12-15,115158.9620436107
2020-12-16,115023.61723283671
2020-12-17,115811.54002529793
2020-12-18,115121.63280553924
2020-12-21,114543.93092043912
2020-12-22,114291.65367119154
2020-12-23,114770.66774042347
2020-12-24,115060.29887947906
2020-12-28,115421.93773833067
2020-12-29,114978.60458608197
2020-12-30,115596.56721260579
2020-12-31,116145.63509362201
