,nav
2018-10-31,92070.43918960587
2018-11-01,92486.43674844314
2018-11-02,92253.92609409313
2018-11-05,93326.10965126492
2018-11-06,93842.80131285713
2018-11-07,94301.45579924971
2018-11-08,94293.04918293966
2018-11-09,94639.02785962386
2018-11-12,94142.72836241606
2018-11-13,93710.84458546725
2018-11-14,93097.89640156926
2018-11-15,92837.90658687269
2018-11-16,93192.52971842463
2018-11-19,93220.27940531028
2018-11-20,92139.94929669506
2018-11-21,90883.54369406168
2018-11-23,90996.38292765168
2018-11-26,91302.906909899
2018-11-27,91972.68899711556
2018-11-28,92254.4277946845
2018-11-29,92280.74684800555
2018-11-30,93017.10038091612
2018-12-03,93155.83657416877
2018-12-04,92498.39548643224
2018-12-06,92513.17079702314
2018-12-07,92971.76741356298
2018-12-10,93215.8410324238
2018-12-11,93504.2832657071
2018-12-12,93097.49627219739
2018-12-13,93871.48210156713
2018-12-14,93632.87897565018
2018-12-17,90590.58063514085
2018-12-18,89941.84704148321
2018-12-19,89830.01138534473
2018-12-20,89979.12322227104
2018-12-21,89367.68003695115
2018-12-24,85534.98438824048
2018-12-26,86742.96028656514
2018-12-27,87458.79100564089
2018-12-28,87578.07478416196
2018-12-31,87861.44489589914
