,nav
2016-11-29,100000.0
2016-11-30,99814.79428526346
2016-12-01,99441.12849342878
2016-12-02,99621.04965306728
2016-12-05,100270.55284652718
2016-12-06,100670.61175610931
2016-12-07,101887.8853407141
2016-12-08,102266.53738407935
2016-12-09,102669.33075322698
2016-12-12,102580.85176539079
2016-12-13,103091.03757473335
2016-12-14,102047.57338950805
2016-12-15,102416.32532849965
2016-12-16,102556.55311656643
2016-12-19,102906.11396145099
2016-12-20,103249.8263460084
2016-12-21,102904.9826104532
2016-12-22,102760.81666601401
2016-12-23,102954.19729768831
2016-12-27,103177.30080624098
2016-12-28,102367.98366961318
2016-12-29,102571.2990824778
2016-12-30,102292.81881610375
2017-01-03,103097.21684714002
2017-01-04,103901.86976989036
2017-01-05,103725.3862356514
2017-01-06,103793.34027841451
2017-01-09,103269.41565375027
2017-01-10,103315.02239025953
2017-01-11,103533.05173057604
2017-01-12,103374.67789684796
2017-01-13,103528.77461934429
2017-01-17,103454.7131401573
2017-01-18,103577.01816303519
2017-01-19,103141.8239372904
2017-01-20,103486.27743821358
2017-01-23,103329.42723492366
2017-01-24,103884.19264105201
2017-01-25,104401.50156672951
2017-01-26,104348.53859800403
2017-01-27,104153.93613188644
2017-01-30,103506.82383455227
2017-01-31,103743.8454430567
2017-02-01,103357.05346456292
2017-02-02,103491.09452749003
2017-02-03,104140.38530405304
2017-02-06,103797.23173893469
2017-02-07,103639.4303178376
2017-02-08,103849.24486657185
2017-02-09,104379.75271369526
2017-02-10,104849.78181138592
2017-02-13,105169.07835106265
2017-02-14,105362.05229658475
2017-02-15,105637.87169488477
2017-02-16,105613.71630558361
2017-02-17,105773.3407866156
2017-02-21,106490.093166168
2017-02-22,106342.65679232318
2017-02-23,106335.34167677778
2017-02-24,106499.64151493028
2017-02-27,106693.62218604474
2017-02-28,106316.74392438169
2017-03-01,107342.89141579861
2017-03-02,106764.73687530232
2017-03-03,106680.1683728478
2017-03-06,106273.42434800428
2017-03-07,105770.73446279368
2017-03-08,105244.78068225867
2017-03-09,105157.36554434917
2017-03-10,105461.42830733901
2017-03-13,105674.61075608924
2017-03-14,105265.51642895344
2017-03-15,106432.75478759922
2017-03-16,106246.87503956901
2017-03-17,106361.29085921138
2017-03-20,106174.16389719321
2017-03-21,105096.24496041147
2017-03-22,105115.5133506101
2017-03-23,105135.98337648595
2017-03-24,105056.9322100363
2017-03-27,104833.16733287762
2017-03-28,105458.51930715336
2017-03-29,105712.14112880769
2017-03-30,105987.08958491715
2017-03-31,105933.61290973819
2017-04-03,105706.55030015687
2017-04-04,105947.99505678973
2017-04-05,105705.923464318
2017-04-06,106019.1826792124
2017-04-07,105996.61563451205
2017-04-10,106201.84727748403
2017-04-11,106293.28939022985
2017-04-12,105981.82113830652
2017-04-13,105327.06358872773
2017-04-17,106099.79787733813
2017-04-18,105970.0079308213
2017-04-19,105805.31365522162
2017-04-20,106320.63057359774
2017-04-21,106046.99781934395
2017-04-24,106810.99981060714
2017-04-25,107470.04914888977
2017-04-26,107439.62547020242
2017-04-27,107331.19861296247
2017-04-28,106878.30640635104
2017-05-01,106924.90332984713
2017-05-02,106881.94898712792
2017-05-03,106401.55161904213
2017-05-04,106169.17368286912
2017-05-05,106859.65235674624
2017-05-08,106743.46205910435
2017-05-09,106492.76378292487
2017-05-10,106750.9930610197
2017-05-11,106412.37315064932
2017-05-12,106294.69104310051
2017-05-15,106770.32143464766
2017-05-16,106579.3555063268
2017-05-17,105276.21523817076
2017-05-18,105567.96633397893
2017-05-19,106259.03602417593
2017-05-22,106735.32592508002
2017-05-23,106928.92054257616
2017-05-24,107151.17231362504
2017-05-25,107398.64485268464
2017-05-26,107363.36633966897
2017-05-30,107178.90015603066
2017-05-31,107198.74794085554
2017-06-01,108149.33581637716
2017-06-02,108474.0595953834
2017-06-05,108273.20697010736
2017-06-06,108069.90767224437
2017-06-07,108077.69510964582
2017-06-08,108134.16620766751
2017-06-09,108491.77540646543
2017-06-12,108630.01722623831
2017-06-13,109093.20558730573
2017-06-14,108901.93794213733
2017-06-15,108687.97130867177
2017-06-16,108757.48925315795
2017-06-19,109217.58715876218
2017-06-20,108532.4560273578
2017-06-21,108184.6982545199
2017-06-22,108159.29456171922
2017-06-23,108378.19226064543
2017-06-26,108604.60329536752
2017-06-27,107855.17299511688
2017-06-28,108580.70042985138
2017-06-29,107797.63957495165
2017-06-30,107984.31235407997
2017-07-03,108452.80177656509
2017-07-05,108143.50958368572
2017-07-06,107164.30890782712
2017-07-07,107632.43010598206
2017-07-10,107599.26219123676
2017-07-11,107479.90311072719
2017-07-12,108201.39763751502
2017-07-13,108277.41405370558
2017-07-14,108753.8210595073
2017-07-17,108937.15111893999
2017-07-18,108814.74557639415
2017-07-19,109469.83460590879
2017-07-20,109530.42848089445
2017-07-21,109504.37276977443
2017-07-24,109289.17018085234
2017-07-25,109700.87643961357
2017-07-26,109771.3772179588
2017-07-27,109992.82865105897
2017-07-28,109736.99413034068
2017-07-31,109712.18560805847
2017-08-01,109927.0715725589
2017-08-02,109761.7356079084
2017-08-03,109476.7406349859
2017-08-04,109793.72294411907
2017-08-07,109921.90781693462
2017-08-08,109635.2124813888
2017-08-09,109461.53678810455
2017-08-10,108404.07565419286
2017-08-11,108376.14988168025
2017-08-14,109261.49777358043
2017-08-15,109105.10756956576
2017-08-16,109299.74181987635
2017-08-17,107902.39101690528
2017-08-18,107742.3273503177
2017-08-21,107888.3424739972
2017-08-22,108691.73019786122
2017-08-23,108624.23878777292
2017-08-24,108472.65752679337
2017-08-25,108760.74610674156
2017-08-28,108708.51817290796
2017-08-29,108715.85893451265
2017-08-30,109065.76327985855
2017-08-31,109626.15337391716
2017-09-01,110012.60399617311
2017-09-05,109391.52475314266
2017-09-06,109558.33566544166
2017-09-07,109420.19218894374
2017-09-08,109345.84357925593
2017-09-11,110205.05751619859
2017-09-12,110495.77240579428
2017-09-13,110578.00062738165
2017-09-14,110698.30672712706
2017-09-15,110936.74676530843
2017-09-18,111075.38392063764
2017-09-19,111225.8353777411
2017-09-20,111288.15872065937
2017-09-21,111024.87496729947
2017-09-22,111038.64259151266
2017-09-25,111248.1329786133
2017-09-26,111197.76412155197
2017-09-27,111386.78772975379
2017-09-28,111582.06845094559
2017-09-29,111754.97351099114
2017-10-02,112234.13395630447
2017-10-03,112546.93024701434
2017-10-04,112780.76235182704
2017-10-05,113169.18109583597
2017-10-06,112920.52262281605
2017-10-09,112708.17782757436
2017-10-10,113033.95935745758
2017-10-11,113146.89591425663
2017-10-12,113012.47697247338
2017-10-13,112985.14965740012
2017-10-16,113037.63860698456
2017-10-17,113045.57890747095
2017-10-18,113015.1050724903
2017-10-19,113121.27105015257
2017-10-20,113451.50332213845
2017-10-23,112993.11777611329
2017-10-24,113045.27353610464
2017-10-25,112531.82796543186
2017-10-26,112681.70545997268
2017-10-27,113147.61229342046
2017-10-30,112610.6329074684
2017-10-31,112836.72236466085
2017-11-01,112920.46355160429
2017-11-02,112781.65628086333
2017-11-03,112836.6275301709
2017-11-06,112898.64807961488
2017-11-07,112964.64868361427
2017-11-08,113068.79041076658
2017-11-09,112828.72787733414
2017-11-10,112796.8574644128
2017-11-13,112945.80086294471
2017-11-14,112690.63331595152
2017-11-15,112164.20325784045
2017-11-16,113024.53434472508
2017-11-17,112999.66078301704
2017-11-20,113135.48454936662
2017-11-21,113671.15608683262
2017-11-22,113762.26389930947
2017-11-24,113947.21644696087
2017-11-27,113835.86943402502
2017-11-28,114781.27743849407
2017-11-29,115147.50993803293
2017-11-30,115897.26054533168
2017-12-01,115786.1358983172
2017-12-04,115927.92496323895
2017-12-05,115192.77325507856
2017-12-06,114809.63989872216
2017-12-07,115067.11700695659
2017-12-08,115676.30948061182
2017-12-11,116004.5539927788
2017-12-12,116067.54228839667
2017-12-13,116185.08656423408
2017-12-14,115649.45065522699
2017-12-15,116372.50578129271
2017-12-18,117079.32875347241
2017-12-19,116431.03008994999
2017-12-20,116388.85831029485
2017-12-21,116642.96530468162
2017-12-22,116716.86877115215
2017-12-26,116791.08307988774
2017-12-27,116841.25952521736
2017-12-28,117165.66864499623
2017-12-29,116747.94607296436
