,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2016-11-30,0.0791994048068315,0.09504177220257927,0.078373265088157,0.07445102137855344,0.07922008189769392,0.08410129808545104,0.08543433275794772,0.0803094053781596,0.07746953192974222,0.08509611796037113,0.08474255018705294,0.09656121832746023
2016-12-01,0.07738932857455365,0.074340418046599,0.08510818310472337,0.08133754584137395,0.08612354745570185,0.08080398293363246,0.08386347638495209,0.08753902655072553,0.08952999559878154,0.07979324103128979,0.08817461796773132,0.0859966365099356
2016-12-02,0.07551246860006598,0.07283584626457759,0.08499487237953136,0.07901697716322391,0.08198657978246572,0.07987308124715625,0.0909380971867127,0.08577556806461856,0.08557248529944901,0.08269992523819023,0.0811248131267796,0.09966928564722911
2016-12-05,0.07560656499879592,0.07611845488350057,0.08642638385791047,0.08403957868314468,0.08630187895182506,0.07692835310986254,0.08081916681732576,0.09151995699209214,0.0922172352244476,0.08243583704719555,0.09035333741791625,0.07723325201598345
2016-12-06,0.0717281301139189,0.07333349169853479,0.0798269227617789,0.07476022257192962,0.08291981685622249,0.08552206492625405,0.09158787514927778,0.08370804567900746,0.0889759837715995,0.07978188107569538,0.09049091837621744,0.09736464701956381
2016-12-07,0.07474829006135139,0.0753717807371039,0.08481617541495133,0.07734666695908385,0.08208678360724053,0.08097230639333491,0.08575977482585369,0.09183241338760667,0.08709732307700883,0.08445080874009517,0.08796878636287678,0.08754889043349298
2016-12-08,0.07640650058455499,0.07946081768636573,0.08514006320212465,0.07595773042866724,0.08203518333677703,0.07876915621609559,0.08502250079378466,0.09215338441722644,0.08532760073479638,0.08259908835619813,0.08668961261446036,0.09043836162894892
2016-12-09,0.0748997785421399,0.07898147945241167,0.08849203370115948,0.0803381171809947,0.08608299773494016,0.07802772193162814,0.07956040167286042,0.09572297564494718,0.08845201100244768,0.08106443651555868,0.09122014675495589,0.07715789986595609
2016-12-12,0.0719210407162164,0.06922705729165372,0.08364127791993745,0.07597304638524789,0.0836770444991528,0.08183144456323582,0.08603860041445081,0.09393472935472055,0.09132424200715222,0.08637004910666775,0.09129559407312425,0.08476587366844023
2016-12-13,0.07450173705097828,0.07911237658623148,0.08332231858004173,0.07513874675771937,0.08315667817504381,0.0794999153849413,0.08264985924003879,0.09351101097363063,0.08875364291384674,0.08654508446232523,0.09062040557289977,0.08318822430230274
2016-12-14,0.07181642046125765,0.07156434853274275,0.08288329286958443,0.07775624459870464,0.08565333977413712,0.07884235433246076,0.0837277132677719,0.09185514385781482,0.0927700818178868,0.08363595972123515,0.09071635134887272,0.08877874941753136
2016-12-15,0.07230453347889221,0.06755889633082053,0.08933102565086437,0.0810154994640207,0.0849062422720875,0.07487062528262177,0.08429815676033588,0.0964337274625267,0.09354372059930843,0.08198570837477344,0.08850043856645214,0.08525142575729638
2016-12-16,0.0754281212448738,0.08108027154166399,0.0826317002376564,0.07423052508777936,0.08146068717692027,0.07787041466055498,0.0864113423858871,0.08969155621892765,0.08532016381295539,0.08563507152783464,0.08524291098409686,0.0949972351208496
2016-12-19,0.07499023028112282,0.07746885257387336,0.08398580701735485,0.07847920304692083,0.08490898670517534,0.08089646430404088,0.08419145320683713,0.0894200719282674,0.08875807460566038,0.08270433535409735,0.08944108000714591,0.08475544096950374
2016-12-20,0.07350149190683274,0.07803965920734013,0.08287152163153845,0.07699183189596732,0.08289926704804182,0.07926513622239514,0.08584243628327752,0.08991700698007211,0.08754448492563605,0.08667544422117218,0.08650457804158214,0.08994714163614444
2016-12-21,0.07345344455445488,0.07247320527807151,0.0863317846721614,0.07935979970127269,0.08648695587625271,0.07869100384703398,0.0825785110368997,0.09395824925954407,0.09245991426989707,0.08229904578689942,0.09144249495737435,0.08046559076013822
2016-12-22,0.07193075888362155,0.06821906204995305,0.08736085270836488,0.07835560182994006,0.0857141015411541,0.07426353982778257,0.08481598571509563,0.09539231257073608,0.09227457087838313,0.08286913379790957,0.0855725085625882,0.09323157163447118
2016-12-23,0.0739199165749964,0.07118536651786268,0.08318141228391494,0.0790869070891684,0.08404243001438043,0.08187955462846074,0.08415515009910073,0.0908551045506712,0.09226125137485677,0.08325469905529195,0.09273580849154639,0.08344239931974935
2016-12-27,0.07415241106334702,0.07331546962540597,0.08031895245913993,0.0758729269128768,0.08534526851693557,0.08315033513531618,0.08525739052519694,0.0872902322812558,0.09136485798253297,0.08252699327011673,0.09193658069928635,0.0894685815285897
2016-12-28,0.07713084471217119,0.07660698726288583,0.08457324404740722,0.08063077815909683,0.0848808484315366,0.07960164834583114,0.08247618866247786,0.08929566006236965,0.08849400096641026,0.08455881049546965,0.08752852967521695,0.08422245917912696
2016-12-29,0.07630276591307879,0.08074355961861895,0.08136531780667984,0.07650931606861297,0.08365773802732333,0.08052747219225848,0.08427464917296773,0.0868361400889517,0.08718403124594828,0.08685525235362797,0.08734373194424708,0.08840002556768485
2016-12-30,0.07494612417000117,0.07050963451177943,0.07828929757063519,0.07377460930359697,0.08147380885655618,0.08327964856686482,0.08985199260550243,0.08421073222862845,0.09116214205587331,0.08782279706108685,0.08811852530545013,0.09656068776402515
2017-01-03,0.07933365175549284,0.08632843087909728,0.0823393006296241,0.07905308729387606,0.08254793275238918,0.08018871507103234,0.0834564833195156,0.08445264509921542,0.08414940814373867,0.0852243681569647,0.08495560670626388,0.08797037019278989
2017-01-04,0.07695361735335966,0.08003731064806507,0.0849920461554838,0.08200111456075065,0.08491277947761916,0.07956745488887783,0.08059858215172608,0.0888349771176487,0.08842128707466898,0.08290485048064423,0.08904605893116731,0.08172992115998846
2017-01-05,0.07578370955585728,0.08102002831462672,0.08268573552997317,0.07913580779627796,0.08493557112001696,0.07866643596729155,0.08256970854893693,0.08729468989907563,0.08927338132615387,0.08303715967645037,0.08913081508916923,0.08646695717617055
2017-01-06,0.07379312050192435,0.07207318167728423,0.08752293441587437,0.07931083733866384,0.08167751673546342,0.07615097718298795,0.08383169893547586,0.09801731590018146,0.08945093817857787,0.08553059202528711,0.08706790346177985,0.08557298364649975
2017-01-09,0.07140826082359578,0.06756062938672966,0.08581637440308243,0.07953451243095994,0.08555780167750804,0.07819702390604255,0.08231420141296232,0.09571924730037036,0.0956807313604055,0.0823206856236495,0.09355779804437425,0.0823327336303196
2017-01-10,0.07431705388102075,0.07277023210751278,0.0842498271096549,0.07645345342460932,0.08179468087856141,0.07992473647492414,0.08436354678490343,0.0946383321965111,0.08890539629924671,0.08558871763820765,0.08943794436065432,0.08755607884419354
2017-01-11,0.07523125716701924,0.08320440854779532,0.0797521174272096,0.07355973570665339,0.0835417232113562,0.0824335460557681,0.08235184576389978,0.08907023955419452,0.086830375745395,0.08892159956489208,0.08993255965760344,0.08517059159821329
2017-01-12,0.07474029770555995,0.08412466461980496,0.08749079666671866,0.07611788193111933,0.08427985803381456,0.07525957532721723,0.08050953616647427,0.09680959255874358,0.08566942441458568,0.08497598374145682,0.08704636986996314,0.08297601896454179
2017-01-13,0.0717155146221494,0.08192263416994375,0.08433361547795043,0.07601041833619089,0.08696416521394533,0.07900322845078073,0.07896105126337878,0.09588724769451085,0.08997467471344774,0.08443605177096804,0.09521268138646861,0.07557871690026531
2017-01-17,0.06883432295341525,0.06785778411385486,0.07972002870383432,0.07477258678642856,0.08533556661081114,0.08413222864339656,0.08623393880335506,0.09045303959093254,0.09616051666512573,0.08395049167531198,0.09725290589339283,0.08529658956014123
2017-01-18,0.07150280260306945,0.07323272401564612,0.07759253739979155,0.07222753807751679,0.08179335196593893,0.08591827370807918,0.09051382307188786,0.08492935687913629,0.09055606870596083,0.08367031155328929,0.09274866772670956,0.09531454429297416
2017-01-19,0.07168082441536645,0.0712448110750685,0.07655567000157995,0.0736461246054739,0.08363269796143584,0.08722499605230569,0.08900880406185753,0.08335946071641558,0.092494252669128,0.08144990561184397,0.09477672575652152,0.09492572707300313
2017-01-20,0.0733929531800493,0.07386873981402738,0.08129580770744402,0.07334679311821231,0.0813484349550546,0.0837678982855502,0.08898697673942035,0.08908360839123611,0.0873847110521307,0.08467399728689608,0.08925357630651844,0.09359650316346049
2017-01-23,0.07379112748906419,0.08180525557386067,0.0837311629515221,0.07385482136677891,0.08139865894200544,0.07882141396958514,0.08493713675927379,0.09394282562308949,0.08439485420388823,0.0853974255660623,0.0876766451638701,0.09024867239099962
