,nav
2018-11-27,100000.0
2018-11-28,101882.59830965927
2018-11-29,101832.52024624356
2018-11-30,102518.64459552079
2018-12-03,103641.94760517345
2018-12-04,100653.24874887927
2018-12-06,100521.63743381615
2018-12-07,98652.10760630787
2018-12-10,98534.52258566202
2018-12-11,98517.50530811083
2018-12-12,98883.85046931685
2018-12-13,98714.14213639505
2018-12-14,97254.2978124823
2018-12-17,95010.32583857916
2018-12-18,94922.942197539
2018-12-19,93569.9907017663
2018-12-20,92159.2397132809
2018-12-21,90484.18420855766
2018-12-24,87957.68316677079
2018-12-26,91941.12888269755
2018-12-27,92663.46063984242
2018-12-28,92580.56997864792
2018-12-31,93284.25225090755
2019-01-02,93303.74693953492
2019-01-03,91715.96639989493
2019-01-04,94628.07255425485
2019-01-07,95366.42598923238
2019-01-08,96482.98026586564
2019-01-09,96790.08607719601
2019-01-10,97408.8987974487
2019-01-11,97360.83301250526
2019-01-14,96754.36723425804
2019-01-15,97579.26290275156
2019-01-16,97843.78361564701
2019-01-17,98648.89674840035
2019-01-18,99823.44706200103
2019-01-22,98547.29324326005
2019-01-23,98617.00881018082
2019-01-24,98770.38157418837
2019-01-25,99584.27233874054
2019-01-28,99087.41938985462
2019-01-29,99170.57462592583
2019-01-30,100445.50404053192
2019-01-31,101422.78597875994
2019-02-01,101498.98575460711
2019-02-04,102101.29730504823
2019-02-05,102496.28972506773
2019-02-06,102175.16228088859
2019-02-07,101466.1174634759
2019-02-08,101546.16265059113
2019-02-11,101751.31680380332
2019-02-12,102887.4143428725
2019-02-13,103238.83956036456
2019-02-14,103034.52010304965
2019-02-15,104160.3927922598
2019-02-19,104445.05525591038
2019-02-20,104753.98032792908
2019-02-21,104373.6365454022
2019-02-22,104942.75961862283
2019-02-25,104897.65285527938
2019-02-26,104632.27228725655
2019-02-27,104687.6531194145
2019-02-28,104419.78563317271
2019-03-01,105032.64600279581
2019-03-04,104795.84604062044
2019-03-05,104658.87954204873
2019-03-06,103944.99682714045
2019-03-07,103243.6883877036
2019-03-08,102994.23732259539
2019-03-11,104445.92540928329
2019-03-12,104768.54989286143
2019-03-13,105390.67642646577
2019-03-14,105231.04445597266
2019-03-15,105546.20142392497
2019-03-18,105925.60878744074
2019-03-19,105699.78332071977
2019-03-20,105503.48351436532
2019-03-21,106676.41094603942
2019-03-22,104736.95443133572
2019-03-25,104776.67491521107
2019-03-26,105589.69286006594
2019-03-27,105135.2191595992
2019-03-28,105556.21150163817
2019-03-29,106114.34348436736
2019-04-01,107103.59346921946
2019-04-02,107060.11536061563
2019-04-03,107226.14497851262
2019-04-04,107571.75639040532
2019-04-05,108223.73862704565
2019-04-08,108210.21763531624
2019-04-09,107551.21279887544
2019-04-10,108008.66281675226
2019-04-11,108073.41731542439
2019-04-12,108757.04856905896
2019-04-15,108617.43094789573
2019-04-16,108480.20142318352
2019-04-17,108080.64536957686
2019-04-18,108230.98122005607
2019-04-22,108230.80802016983
2019-04-23,109120.31020891014
2019-04-24,108938.11487774811
2019-04-25,108625.36188034934
2019-04-26,109191.45700480358
2019-04-29,109178.16307223638
2019-04-30,109404.04298262084
2019-05-01,108408.0991804851
2019-05-02,108164.75011635465
2019-05-03,109283.53655264547
2019-05-06,108893.65321324811
2019-05-07,107267.50455725957
2019-05-08,107002.64612943867
2019-05-09,106761.17811395829
2019-05-10,107413.04713057427
2019-05-13,105281.65115197885
2019-05-14,106031.12933872287
2019-05-15,106564.21140499927
2019-05-16,107428.27427554152
2019-05-17,106828.47758102833
2019-05-20,106169.14223200576
2019-05-21,107092.10613782024
2019-05-22,106692.72261132258
2019-05-23,105473.83613536406
2019-05-24,105696.22523735
2019-05-28,104677.38715140376
2019-05-29,103900.45351333356
2019-05-30,103972.9887901446
2019-05-31,102854.87183924456
2019-06-03,103166.14438675677
2019-06-04,105135.29897783886
2019-06-05,105907.44178793063
2019-06-06,106550.22807031864
2019-06-07,107329.03269457558
2019-06-10,107607.2723090179
2019-06-11,107593.45357226326
2019-06-12,107520.86662902309
2019-06-13,108104.30159241927
2019-06-14,107956.13012494371
2019-06-17,108094.86703082337
2019-06-18,108940.43257493751
2019-06-19,109232.88745806382
2019-06-20,110213.61742234997
2019-06-21,110010.97881524777
2019-06-24,109657.01165799674
2019-06-25,108812.56348298375
2019-06-26,108377.00467016496
2019-06-27,108907.96176773982
2019-06-28,109699.03660882358
2019-07-01,110280.22547780724
2019-07-02,110558.38868446113
2019-07-03,111462.91671248285
2019-07-05,111333.12544506726
2019-07-08,110863.97284612023
2019-07-09,110902.2231779382
2019-07-10,111384.10310637273
2019-07-11,111398.12430501096
2019-07-12,111925.07872103216
2019-07-15,111847.87455300616
2019-07-16,111582.39661387238
2019-07-17,110855.91633195656
2019-07-18,111224.64022523205
2019-07-19,110591.82930847134
2019-07-22,110637.87082698448
2019-07-23,111463.264674679
2019-07-24,111969.16586036017
2019-07-25,111312.51165301602
2019-07-26,112041.59061143629
2019-07-29,111825.51335533755
2019-07-30,111924.14818329002
2019-07-31,110838.31464804265
2019-08-01,109834.16971463931
2019-08-02,109116.88336176181
2019-08-05,106173.09419155563
2019-08-06,107355.33180707287
2019-08-07,107582.88156973282
2019-08-08,109603.86547192044
2019-08-09,108817.76684840026
2019-08-12,107603.5344204045
2019-08-13,108836.09052559952
2019-08-14,105848.80836558773
2019-08-15,106170.60457197514
2019-08-16,107678.35215052858
2019-08-19,108906.05816849816
2019-08-20,108114.42130325802
2019-08-21,108884.5428991416
2019-08-22,108826.8546858276
2019-08-23,106220.78838427957
2019-08-26,107225.673865784
2019-08-27,106760.47378398232
2019-08-28,107569.39047764821
2019-08-29,108877.80495705664
2019-08-30,108936.55188063726
2019-09-03,108515.34940989524
2019-09-04,109611.687147524
2019-09-05,110611.59855742162
2019-09-06,110739.97660402553
2019-09-09,110948.59120766805
2019-09-10,111137.95556721307
2019-09-11,112029.7652012235
2019-09-12,112286.88645540373
2019-09-13,112264.28665195595
2019-09-16,112314.1114583057
2019-09-17,112520.27988379954
2019-09-18,112430.17305590636
2019-09-19,112358.79567432273
2019-09-20,112040.27005685464
2019-09-23,112089.11101686652
2019-09-24,111209.88395943302
2019-09-25,111805.99662928379
2019-09-26,111536.81353365202
2019-09-27,110991.01360108088
2019-09-30,111430.80877423157
2019-10-01,109963.52291727121
2019-10-02,108164.86422612486
2019-10-03,108911.75844359894
2019-10-04,110176.20392174054
2019-10-07,109677.85708666641
2019-10-08,108079.97890208245
2019-10-09,108954.28636995358
2019-10-10,109591.41032250997
2019-10-11,110707.06502630032
2019-10-14,110454.42684697355
2019-10-15,111246.56813760816
2019-10-16,111125.02621934215
2019-10-17,111557.74357450666
2019-10-18,111289.1719481967
2019-10-21,111998.30781446131
2019-10-22,111903.3636344823
2019-10-23,112293.25947528199
2019-10-24,112350.9913521789
2019-10-25,112664.98755858128
2019-10-28,112929.27302146316
2019-10-29,113048.52309266299
2019-10-30,113188.80636760998
2019-10-31,112787.60964564543
2019-11-01,113853.29905910423
2019-11-04,114275.31494203713
2019-11-05,114077.47878575216
2019-11-06,113944.5338998133
2019-11-07,114146.41573943998
2019-11-08,114285.88685852067
2019-11-11,114063.87563021737
2019-11-12,114105.1487416075
2019-11-13,114177.54043253686
2019-11-14,114415.80483951219
2019-11-15,115111.85786207621
2019-11-18,115063.84981028397
2019-11-19,114910.42155633814
2019-11-20,114681.71895073834
2019-11-21,114470.26765897333
2019-11-22,114666.04776096657
2019-11-25,115424.11798504503
2019-11-26,115750.01794719846
2019-11-27,116227.22822728417
2019-11-29,115713.7522680906
2019-12-02,114800.48698063957
2019-12-03,114211.82464499818
2019-12-04,114935.53289542945
2019-12-05,115075.28562364423
2019-12-06,116026.10014008834
2019-12-09,115786.134531519
2019-12-10,115588.29066061099
2019-12-11,115760.0131814334
2019-12-12,116502.46663515405
2019-12-13,116437.049037834
2019-12-16,117274.86544619565
2019-12-17,117352.67133507236
2019-12-18,117551.39738698727
2019-12-19,118052.63063484716
2019-12-20,118638.94806487438
2019-12-23,118720.77717770933
2019-12-24,118769.38858542898
2019-12-26,119223.09552505989
2019-12-27,119153.23048685308
2019-12-30,118671.07708356845
2019-12-31,119035.64783330385
