,value
cumulative_return,0.19035647833303848
annual_return,0.17381804390750544
annual_volatility,0.13320610123702145
sharpe_ratio,1.2698832440247068
sortino_ratio,1.5815730639577248
max_drawdown,-0.1513312399160257
calmar_ratio,1.1485932713163371
