,nav
2012-11-29,100000.0
2012-11-30,99968.3991768009
2012-12-03,99549.69728757271
2012-12-04,99146.16361994276
2012-12-05,99274.12239131758
2012-12-06,99367.27142114025
2012-12-07,99669.71263638965
2012-12-10,99702.56250671565
2012-12-11,100183.52799432889
2012-12-12,99981.5510823869
2012-12-13,99133.34633783241
2012-12-14,98869.06737622811
2012-12-17,99726.81303653335
2012-12-18,101045.12332122694
2012-12-19,100616.39889176255
2012-12-20,101107.7418313973
2012-12-21,100413.86274980444
2012-12-24,100086.07051821846
2012-12-26,99780.60997632568
2012-12-27,99643.08212590375
2012-12-28,98710.21734466049
2012-12-31,100097.49298816352
2013-01-02,102304.70704687314
2013-01-03,102378.01608579088
2013-01-04,103049.31380346695
2013-01-07,102839.76582638203
2013-01-08,102400.1681767759
2013-01-09,103014.11417428426
2013-01-10,103433.3007318233
2013-01-11,103176.19347920544
2013-01-14,103347.7407907916
2013-01-15,103735.82239123981
2013-01-16,103394.68531092006
2013-01-17,104072.54698258579
2013-01-18,104821.1131660265
2013-01-22,105257.65704226443
2013-01-23,105257.19274773049
2013-01-24,105742.49549056911
2013-01-25,106374.60021161078
2013-01-28,106399.86353382168
2013-01-29,106685.7433072967
2013-01-30,105697.95571115172
2013-01-31,105241.23996655432
2013-02-01,106155.73438296803
2013-02-04,105359.75209761258
2013-02-05,105692.25249470797
2013-02-06,105903.85302341993
2013-02-07,105566.11839188036
2013-02-08,106090.556895459
2013-02-11,106199.90176689975
2013-02-12,106854.7714180682
2013-02-13,106988.73783528357
2013-02-14,106799.82168667842
2013-02-15,106834.53510160638
2013-02-19,107708.08343993877
2013-02-20,106505.45438838334
2013-02-21,105727.23265127713
2013-02-22,106733.14016692738
2013-02-25,104831.81821200992
2013-02-26,105395.09201563022
2013-02-27,106451.84851096386
2013-02-28,106410.16305237052
2013-03-01,106559.75452126651
2013-03-04,107020.48020534031
2013-03-05,107909.0865103395
2013-03-06,107797.87205572086
2013-03-07,107775.78078994475
2013-03-08,108224.73403742512
2013-03-11,108680.00386103346
2013-03-12,108239.2403805229
2013-03-13,108517.51559807143
2013-03-14,108947.60353502735
2013-03-15,108986.00595054019
2013-03-18,108336.39107448787
2013-03-19,108216.57695747695
2013-03-20,109134.94455017673
2013-03-21,108641.49460489523
2013-03-22,109397.96465273172
2013-03-25,109266.62169754997
2013-03-26,110366.98472853092
2013-03-27,110484.33447382502
2013-03-28,111374.12177719823
2013-04-01,111262.09014413506
2013-04-02,112353.53814929721
2013-04-03,111342.38501161622
2013-04-04,111989.93575294664
2013-04-05,111766.48941455134
2013-04-08,112775.63247654495
2013-04-09,112477.28404453114
2013-04-10,113421.00594541967
2013-04-11,113832.3557489719
2013-04-12,114205.08191188138
2013-04-15,112328.09842687531
2013-04-16,113635.5768281412
2013-04-17,112749.88391903597
2013-04-18,112862.84379876581
2013-04-19,114522.2147740356
2013-04-22,114628.08794565171
2013-04-23,115185.58625740043
2013-04-24,114416.84443455018
2013-04-25,114755.91749721461
2013-04-26,114683.83765155025
2013-04-29,115473.87190208651
2013-04-30,115858.91707081484
2013-05-01,114686.81875798648
2013-05-02,114736.88867188881
2013-05-03,114838.9109074775
2013-05-06,113634.70918395567
2013-05-07,114566.17808341223
2013-05-08,114392.55038293423
2013-05-09,113242.37153717954
2013-05-10,114031.1584531693
2013-05-13,114150.77326824467
2013-05-14,115098.82410258579
2013-05-15,115923.44868156155
2013-05-16,115192.23861467527
2013-05-17,115752.5356098938
2013-05-20,115355.07604325941
2013-05-21,115792.83326985818
2013-05-22,113793.44768284574
2013-05-23,113409.77019306435
2013-05-24,113062.278960397
2013-05-28,113518.03683931063
2013-05-29,112015.22750693839
2013-05-30,112612.84374074014
2013-05-31,110614.21797509113
2013-06-03,110991.3731082845
2013-06-04,110531.22477538035
2013-06-05,108897.59913679006
2013-06-06,110337.07263226279
2013-06-07,111564.5032767965
2013-06-10,111632.09559943303
2013-06-11,110837.15233609777
2013-06-12,109981.70313635022
2013-06-13,111708.34761091929
2013-06-14,111480.18314408278
2013-06-17,111369.83888416368
2013-06-18,112545.10869345833
