,value
cumulative_return,0.24846386875976
annual_return,0.22733308440493083
annual_volatility,0.11195122291032998
sharpe_ratio,1.8863355611824868
sortino_ratio,2.6907451977487638
max_drawdown,-0.07643100297347205
calmar_ratio,2.97435694365851
