,nav
2011-08-03,107941.08169480057
2011-08-04,102945.76972552217
2011-08-05,102489.66533738084
2011-08-08,95927.8106378087
2011-08-09,100538.76717697982
2011-08-10,97280.5817930763
2011-08-11,101194.11867426532
2011-08-12,101744.9980375062
2011-08-15,104054.97167432228
2011-08-16,103178.90327916162
2011-08-17,103378.85094314748
2011-08-18,99274.84662012725
2011-08-19,97879.47234720818
2011-08-22,97843.62845691574
2011-08-23,100839.5384237078
2011-08-24,102159.53323063537
2011-08-25,100585.5518703845
2011-08-26,101984.86303124609
2011-08-29,104843.32955425832
2011-08-30,105207.57203180589
2011-08-31,105652.450673384
2011-09-01,104464.18108605537
2011-09-02,102103.42163834542
2011-09-06,101436.92427163785
2011-09-07,104105.02968867063
2011-09-08,103161.32937386318
2011-09-09,100663.40452471597
2011-09-12,100983.18878734896
2011-09-13,101980.71553033829
2011-09-14,103191.28360115085
2011-09-15,104586.03308366102
2011-09-16,105079.22035622946
2011-09-19,104026.54848439284
2011-09-20,103738.56131854384
2011-09-21,100631.67876165212
2011-09-22,97698.55715833622
2011-09-23,98170.96183149712
2011-09-26,100094.38294571845
2011-09-27,101156.42991077523
2011-09-28,99018.59712363336
2011-09-29,99786.65179261331
2011-09-30,97671.23059714597
2011-10-03,94667.2549664203
2011-10-04,96839.91215460133
2011-10-05,98266.23856867793
2011-10-06,100045.40791007658
2011-10-07,98974.98373686669
2011-10-10,102106.8229431137
2011-10-11,101941.12318224166
2011-10-12,103009.266654483
2011-10-13,102774.10427275178
2011-10-14,104404.04204838251
2011-10-17,102476.59391203722
2011-10-18,104512.16194921658
2011-10-19,103326.06075658122
2011-10-20,103806.99786739005
2011-10-21,105802.69997636827
2011-10-24,107242.91023622119
2011-10-25,105198.69306873657
2011-10-26,106310.29642371905
2011-10-27,109851.13126197415
2011-10-28,109895.59725883066
2011-10-31,107631.47277052246
2011-11-01,104858.9908514969
2011-11-02,106554.91684694806
2011-11-03,108320.20035351481
2011-11-04,107770.63578512173
2011-11-07,108209.67704156575
2011-11-08,109380.8121528263
2011-11-09,105725.15157501303
2011-11-10,106459.37793730268
2011-11-11,108401.45524931588
2011-11-14,107331.76826713781
2011-11-15,107861.55586261202
2011-11-16,106322.52174677748
2011-11-17,104730.83130632315
2011-11-18,104828.29540366326
2011-11-21,103119.47605159805
2011-11-22,102564.74007638186
2011-11-23,100381.48071535335
2011-11-25,100209.93705089859
2011-11-28,102773.19980584603
2011-11-29,103157.24695132709
2011-11-30,107307.57400272539
2011-12-01,106973.30819610963
2011-12-02,106993.64503069015
2011-12-05,107921.93213055075
2011-12-06,108070.41061001424
2011-12-07,108165.91065994395
2011-12-08,105884.58332536512
2011-12-09,107696.02712018658
2011-12-12,106281.2089992088
2011-12-13,105303.4645867972
2011-12-14,104312.29320420745
2011-12-15,104934.33254238468
2011-12-16,105478.75272622715
2011-12-19,104267.80297356867
2011-12-20,107161.19090230994
2011-12-21,107556.41403406224
2011-12-22,108369.04528923273
2011-12-23,109077.98511176725
2011-12-27,109303.18426570685
2011-12-28,107911.84469634347
2011-12-29,108947.11156316994
2011-12-30,108690.34232719673
