,value
cumulative_return,0.08690342327196743
annual_return,0.07935442564301032
annual_volatility,0.20843637997337117
sharpe_ratio,0.47067749524622865
sortino_ratio,0.5934822026404258
max_drawdown,-0.18231026511254844
calmar_ratio,0.4352712974994645
