,value
cumulative_return,0.1626960148556773
annual_return,0.14929184108085747
annual_volatility,0.06124784522424686
sharpe_ratio,2.302992973396796
sortino_ratio,3.363793240674877
max_drawdown,-0.023860963488418374
calmar_ratio,6.256739848469266
