,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2016-11-30,0.08186416450940906,0.08967444189010634,0.08613236399724965,0.08118085639136985,0.07885171038154701,0.07713791226622631,0.08500305113877984,0.08251966881755514,0.08281139094333971,0.0835715988863364,0.08400422311591221,0.08724861766216847
2016-12-01,0.08240780471971276,0.08273997793764937,0.08382221630934165,0.08238162308706344,0.08293881018049837,0.08037005271797654,0.08621408077964816,0.08149764032275784,0.08550846738943058,0.08470912678321728,0.08483245086249352,0.08257774891021036
2016-12-02,0.08133298977763953,0.08608800604445227,0.08395437936624105,0.08290415310131852,0.0809890169479515,0.07942187859583205,0.08610199559632996,0.08123208240277935,0.0842584421415308,0.08468212823479135,0.08417159927233694,0.08486332851879647
2016-12-05,0.08076745460368016,0.08518148881776089,0.08313654866774511,0.08109224419941245,0.08235251048963896,0.07778198948441817,0.08613474641091368,0.08269596807901257,0.08614269361569105,0.08527225613935645,0.08577505941158735,0.08366704008078338
2016-12-06,0.0830348877715702,0.08553763076217452,0.08525335090958872,0.08202812825198637,0.08008613061303615,0.07750797175769203,0.08665856593833163,0.08261461605916987,0.08344881790709643,0.08512689173066586,0.08440558221464166,0.08429742608404647
2016-12-07,0.0819839382423586,0.08578623049108264,0.08426410467709172,0.08151995188650682,0.08102532078689734,0.07725950679028365,0.08632934317602721,0.08332568660585525,0.08392599612685689,0.08602796510465686,0.0846550985526476,0.08389685755973536
2016-12-08,0.08309712327780766,0.08570937622534852,0.08403895332428045,0.08121483146981436,0.08029451393663974,0.0778338866327646,0.08640756996399762,0.08270775889537053,0.0836121602100631,0.08585834012308793,0.08553296925358214,0.08369251668724333
2016-12-09,0.08306689774536352,0.08534595394312956,0.08413324753006977,0.08168874378657824,0.08159471499916833,0.07718578032453564,0.08704526735585355,0.08125467639836131,0.08396789945302925,0.08628663976217128,0.08735203158483806,0.08107814711690141
2016-12-12,0.08196592040834688,0.08586706888535768,0.08329361279802087,0.0820717009069893,0.08016607577892382,0.07868464059235006,0.08717149332389186,0.08137612151442908,0.08390632562986867,0.08631822739300289,0.08595072842136012,0.08322808434745883
2016-12-13,0.08234198668307291,0.08588725582429059,0.08447281788580822,0.08149656795198355,0.08056646210925025,0.0775224498796777,0.08608535175098561,0.08267695782827635,0.084276353310814,0.0850275638198791,0.08510092853316396,0.08454530442279773
2016-12-14,0.08051268688212154,0.08445547627231349,0.0833879228645979,0.08227740031832587,0.08140777152479282,0.07930915027219107,0.08640022809326753,0.08251874960934985,0.08610072108961576,0.08382786023049463,0.0835444762073507,0.08625755663557896
