,nav
2013-11-25,100000.0
2013-11-26,100011.80743533393
2013-11-27,100237.19589528705
2013-11-29,100117.83360184054
2013-12-02,99704.64599423805
2013-12-03,99475.01276150896
2013-12-04,99481.82687066005
2013-12-05,99180.38151315309
2013-12-06,100109.93722611097
2013-12-09,100218.73122306982
2013-12-10,99862.38788908106
2013-12-11,98659.79665985036
2013-12-12,98449.5220819063
2013-12-13,98580.93759846638
2013-12-16,99114.34255204564
2013-12-17,98980.73874012846
2013-12-18,100390.09130193427
2013-12-19,100202.28818875233
2013-12-20,100871.12546380237
2013-12-23,101255.21565361232
2013-12-24,101628.6043019123
2013-12-26,101953.1534373972
2013-12-27,102098.11872868845
2013-12-30,102084.57390856143
2013-12-31,102322.11569238317
2014-01-02,101514.94248795575
2014-01-03,101534.6669236091
2014-01-06,101344.38310726639
2014-01-07,101922.4177822468
2014-01-08,101856.92997661234
2014-01-09,101811.94828073388
2014-01-10,102253.51527794893
2014-01-13,101112.90830002914
2014-01-14,102031.73863504187
2014-01-15,102496.8924400985
2014-01-16,102488.42528232108
2014-01-17,102146.95035620288
2014-01-21,102514.6595996783
2014-01-22,102660.16219776141
2014-01-23,101947.00183812506
2014-01-24,100063.97537395505
2014-01-27,99618.39559719086
2014-01-28,100233.31162370335
2014-01-29,99462.12699920333
2014-01-30,100465.24635950892
2014-01-31,100065.30920893034
2014-02-03,97933.18738034573
2014-02-04,98609.47002333394
2014-02-05,98412.32770929745
2014-02-06,99426.44809426062
2014-02-07,100507.61391847543
2014-02-10,100762.51021100905
2014-02-11,101712.60844401285
2014-02-12,101807.03914539333
2014-02-13,102511.29378216593
2014-02-14,102916.48939013679
2014-02-18,103125.17798426589
2014-02-19,102598.42619128537
2014-02-20,103295.96355882827
2014-02-21,103176.68602610409
2014-02-24,103541.78805264442
2014-02-25,103481.97132136382
2014-02-26,103563.96475435821
2014-02-27,103987.81816517118
2014-02-28,104225.00388844847
2014-03-03,103685.46191028239
2014-03-04,105182.14401025728
2014-03-05,105092.28213270436
2014-03-06,105122.08598447814
2014-03-07,105004.72510434297
2014-03-10,104856.41281789217
2014-03-11,104404.84545649684
2014-03-12,104569.74636009039
2014-03-13,103728.08038663052
2014-03-14,103757.57605981018
2014-03-17,104544.2520939907
2014-03-18,105199.5311538593
2014-03-19,104404.42316524568
2014-03-20,104896.92058562754
2014-03-21,104850.80479298037
2014-03-24,104360.27467995166
2014-03-25,104766.92098531086
2014-03-26,103987.03906353396
2014-03-27,104035.90094547639
2014-03-28,104467.49423498599
2014-03-31,105399.4742373335
2014-04-01,106029.34308019537
2014-04-02,106354.04149109898
2014-04-03,106161.74674568183
2014-04-04,105179.14630521306
2014-04-07,104191.91277585829
2014-04-08,104783.81884594241
2014-04-09,105590.03331313249
2014-04-10,103823.49510061962
2014-04-11,102912.35657157179
2014-04-14,103570.86919860898
2014-04-15,104224.34515385727
2014-04-16,105228.53100930266
2014-04-17,105379.36478967547
2014-04-21,105684.56621888117
