,nav
2013-03-13,110878.91483035524
2013-03-14,111517.21565896501
2013-03-15,111408.41497181963
2013-03-18,110866.48577928347
2013-03-19,110636.54852579995
2013-03-20,111373.79132985693
2013-03-21,110563.78195998039
2013-03-22,111139.26459243678
2013-03-25,110891.75985741816
2013-03-26,111717.67164919537
2013-03-27,111752.42258750703
2013-03-28,112272.99470740352
2013-04-01,111778.74429813716
2013-04-02,112016.95702549403
2013-04-03,110991.15156171215
2013-04-04,111642.93974298424
2013-04-05,111491.53491101987
2013-04-08,112268.76073715351
2013-04-09,112586.39161316681
2013-04-10,113844.94281963457
2013-04-11,114313.29187086981
2013-04-12,114185.4022318974
2013-04-15,111391.53165153398
2013-04-16,112944.82125799257
2013-04-17,111441.89538968708
2013-04-18,111076.16299392626
2013-04-19,112264.72181286334
2013-04-22,112715.96999410134
2013-04-23,113785.31291204262
2013-04-24,113837.49042868959
2013-04-25,114400.0958554951
2013-04-26,114086.39246709383
2013-04-29,114886.73594838766
2013-04-30,115305.94282982234
2013-05-01,114012.08575655929
2013-05-02,114982.80337901726
2013-05-03,116090.57397836403
2013-05-06,116194.7700519891
2013-05-07,116982.47423252898
2013-05-08,117425.40721416983
2013-05-09,116831.61227260953
2013-05-10,117372.987339094
2013-05-13,117295.0921611668
2013-05-14,118467.76313531761
2013-05-15,119153.55579578168
2013-05-16,118510.8290624626
2013-05-17,119602.17582187366
2013-05-20,119532.96740486838
2013-05-21,119741.84288631355
2013-05-22,118306.2193709872
2013-05-23,117916.45258749774
2013-05-24,117656.33346829428
2013-05-28,118103.87636661922
2013-05-29,116912.8216115354
2013-05-30,117201.52079518129
2013-05-31,115622.23040391185
2013-06-03,116199.300941286
2013-06-04,115569.10280771647
2013-06-05,114055.93981908551
2013-06-06,115223.86937630278
2013-06-07,116389.13317335783
2013-06-10,116395.30601468518
2013-06-11,115230.78551504499
2013-06-12,114288.28749691593
2013-06-13,116171.75086316765
2013-06-14,115745.49127979753
2013-06-17,116332.5007676505
2013-06-18,117279.24414321563
2013-06-19,115428.286310612
2013-06-20,112362.22198594965
2013-06-21,112775.68438463105
2013-06-24,111586.81370368825
2013-06-25,112812.67060233172
2013-06-26,113866.24497550231
2013-06-27,114826.39078789519
2013-06-28,114488.50101389406
2013-07-01,114932.16465088459
2013-07-02,115020.34282826833
2013-07-03,115014.94230605588
2013-07-05,115956.77977079689
2013-07-08,116584.08604674443
2013-07-09,117615.80538608537
2013-07-10,117723.38261838266
2013-07-11,119458.31824478024
2013-07-12,119588.14732593628
2013-07-15,120176.4293270204
2013-07-16,119748.56050635561
2013-07-17,120100.628283155
2013-07-18,120755.64100612681
2013-07-19,121022.01560789139
2013-07-22,121264.82632013188
2013-07-23,121178.9766292153
2013-07-24,120256.47989251603
2013-07-25,120772.73881930602
2013-07-26,120777.19542952387
2013-07-29,120375.29909311631
2013-07-30,120426.53879975642
2013-07-31,120206.51829352966
2013-08-01,121415.26747559666
2013-08-02,121452.4614549329
2013-08-05,121367.18018195756
2013-08-06,120585.50932788276
2013-08-07,120283.33623843928
2013-08-08,120767.92902888166
2013-08-09,120570.79246686053
2013-08-12,120408.28230649239
2013-08-13,120275.29963611574
2013-08-14,119709.25075064908
2013-08-15,118020.41057331134
2013-08-16,117285.18590605102
2013-08-19,116350.77179562698
2013-08-20,117293.510168883
2013-08-21,116525.17616120024
2013-08-22,117548.89884352489
2013-08-23,118187.21081170785
2013-08-26,117797.00898660178
2013-08-27,116178.14867962191
2013-08-28,116349.5496251568
2013-08-29,116680.78526393726
2013-08-30,116080.84266776449
2013-09-03,116181.30478566024
2013-09-04,117119.74907966104
2013-09-05,117101.8034384057
2013-09-06,117333.0277321118
2013-09-09,118647.40292514698
2013-09-10,119510.44779945095
2013-09-11,119886.58436412076
2013-09-12,119482.52090129582
2013-09-13,119930.85819339941
2013-09-16,120557.36940314871
2013-09-17,121071.96201404494
2013-09-18,122905.10921493823
2013-09-19,122712.21156092422
2013-09-20,121623.18369848489
2013-09-23,121250.22953914653
2013-09-24,121041.52666257361
2013-09-25,120873.07486001433
2013-09-26,121368.47896286062
2013-09-27,120834.22562296357
2013-09-30,120210.64953017037
2013-10-01,121243.6197281785
2013-10-02,121145.59044114426
2013-10-03,120027.9757187943
2013-10-04,120700.6148802676
2013-10-07,119958.78565617677
2013-10-08,118549.04799903501
2013-10-09,118549.95164680625
2013-10-10,121066.25776518017
2013-10-11,121939.13321255129
2013-10-14,122310.5955852671
2013-10-15,121454.03276372232
2013-10-16,123114.70194758738
2013-10-17,124321.06005183174
2013-10-18,125087.17457225829
2013-10-21,124928.41625566175
2013-10-22,125833.57975136668
2013-10-23,125384.95228881006
2013-10-24,125776.79291431769
2013-10-25,126381.06939243736
2013-10-28,126381.04712283183
2013-10-29,126896.48640276377
2013-10-30,126121.07761876348
2013-10-31,125734.00760731878
2013-11-01,125913.46310385795
2013-11-04,126558.01077918668
2013-11-05,125950.54830634526
2013-11-06,126355.68182074104
2013-11-07,124567.55892451576
2013-11-08,125818.96372504825
2013-11-11,125834.02158565965
2013-11-12,125529.39304461924
2013-11-13,126415.88552913531
2013-11-14,127037.33933339771
2013-11-15,127572.30000193662
2013-11-18,127048.90535033273
2013-11-19,126604.69305182585
2013-11-20,125987.61034398306
2013-11-21,127012.38681285908
2013-11-22,127436.83467808933
2013-11-25,127116.77223518105
2013-11-26,127132.7543590947
2013-11-27,127429.69706359401
2013-11-29,127265.0734261328
2013-12-02,126708.27512003215
2013-12-03,126405.41510439609
2013-12-04,126412.36865822732
2013-12-05,126001.23066689624
2013-12-06,127279.93253336976
2013-12-09,127420.70137545686
2013-12-10,126926.66109449815
2013-12-11,125282.30636331259
2013-12-12,125002.63159143442
2013-12-13,125176.74100475662
2013-12-16,125905.1797746346
2013-12-17,125725.92275239641
2013-12-18,127646.00835046684
2013-12-19,127379.90085141986
2013-12-20,128288.27677935608
2013-12-23,128801.24615655177
2013-12-24,129303.86494862435
2013-12-26,129738.03769243255
2013-12-27,129941.54417643246
2013-12-30,129908.24024081431
2013-12-31,130228.72494942557
