,value
cumulative_return,0.30228724949425567
annual_return,0.2760955357546393
annual_volatility,0.10940194010882744
sharpe_ratio,2.2841550404506163
sortino_ratio,3.220266200912775
max_drawdown,-0.06810509163758172
calmar_ratio,4.053963207683057
