,nav
2011-04-20,113307.67084514324
2011-04-21,113926.44135292716
2011-04-25,113819.38118034705
2011-04-26,114894.40963291416
2011-04-27,115677.78182376966
2011-04-28,116202.55387934968
2011-04-29,116421.21520314121
2011-05-02,116099.01592395965
2011-05-03,115619.54572328829
2011-05-04,114761.61472517272
2011-05-05,113950.0300912896
2011-05-06,114347.66776393578
2011-05-09,115058.22349241476
2011-05-10,116245.90051581636
2011-05-11,114997.4673432399
2011-05-12,115542.40924343986
2011-05-13,114579.84260119015
2011-05-16,113943.44218090014
2011-05-17,113801.69829899285
2011-05-18,114934.79562226866
2011-05-19,115217.66884694523
2011-05-20,114479.689881554
2011-05-23,113116.79786784718
2011-05-24,113152.73031894983
2011-05-25,113625.28658305386
2011-05-26,114252.99490718106
2011-05-27,114850.64797089603
2011-05-31,116028.5982354951
2011-06-01,113452.59803780085
2011-06-02,113204.40073805802
2011-06-03,112099.812545745
2011-06-06,110801.9516215897
2011-06-07,110931.03249883663
2011-06-08,110452.76573899777
2011-06-09,111083.20983282516
2011-06-10,109460.295152783
2011-06-13,109451.52501601297
2011-06-14,110865.84446386389
2011-06-15,109130.09065583379
2011-06-16,109257.4014775023
2011-06-17,109671.13126440742
2011-06-20,110416.55471055092
2011-06-21,111968.61932806521
2011-06-22,111384.39548394954
2011-06-23,110947.48585915941
2011-06-24,110012.04654641951
2011-06-27,110795.46338499746
2011-06-28,112213.88051622102
2011-06-29,113145.66997859163
2011-06-30,114076.38892143952
2011-07-01,115697.02152294449
2011-07-05,115705.26791485453
2011-07-06,116014.03735987852
2011-07-07,117197.66864409624
2011-07-08,116539.02956750886
2011-07-11,114407.5738997548
2011-07-12,114114.76632032736
2011-07-13,114404.46217860031
2011-07-14,113412.64397913837
2011-07-15,114043.33986561478
2011-07-18,112951.82682722731
2011-07-19,114701.34219365193
2011-07-20,114777.292867882
2011-07-21,116177.3763242811
2011-07-22,116215.49873632264
2011-07-25,115446.96959280764
2011-07-26,114979.35155550625
2011-07-27,112654.72891101279
2011-07-28,112249.20561724273
2011-07-29,111625.10201728244
2011-08-01,111138.76752105656
2011-08-02,108127.98518785987
2011-08-03,108580.1595804389
2011-08-04,103115.14514868316
2011-08-05,102612.81722230613
2011-08-08,95440.59185305395
2011-08-09,100405.93105821886
2011-08-10,96865.20549369999
2011-08-11,101103.18369623045
2011-08-12,101678.93385930017
2011-08-15,104188.472199216
2011-08-16,103230.97066231229
2011-08-17,103455.47227405691
2011-08-18,99005.82825604094
2011-08-19,97492.13875624783
2011-08-22,97436.13340803994
2011-08-23,100682.58888846637
2011-08-24,102124.36802299322
2011-08-25,100415.20554182897
2011-08-26,101912.87778169464
2011-08-29,105006.24486186578
2011-08-30,105396.83778605213
2011-08-31,105880.91684962789
2011-09-01,104588.6645317058
2011-09-02,102014.68154194411
2011-09-06,101285.75655535988
2011-09-07,104197.48309235573
2011-09-08,103162.30454879212
2011-09-09,100419.40487077675
2011-09-12,100779.14347151713
2011-09-13,101875.88774384439
2011-09-14,103201.5385333143
2011-09-15,104725.7370106721
2011-09-16,105265.11841851157
2011-09-19,104114.42922290866
2011-09-20,103793.9019724037
2011-09-21,100381.9707551232
2011-09-22,97179.00685231999
2011-09-23,97706.50483137573
2011-09-26,99807.94400961068
2011-09-27,100972.36399242813
2011-09-28,98624.72578593838
2011-09-29,99451.05101314727
2011-09-30,97120.91922468234
2011-10-03,93835.61064116824
2011-10-04,96210.98433906968
2011-10-05,97774.0032980658
2011-10-06,99729.19015599223
2011-10-07,98551.49914593495
2011-10-10,101961.68771920542
2011-10-11,101787.40611888818
2011-10-12,102957.20456541741
2011-10-13,102700.04507448348
2011-10-14,104481.16468417893
2011-10-17,102360.0895395945
2011-10-18,104587.66760577541
2011-10-19,103277.39177937855
2011-10-20,103800.83982036824
2011-10-21,105972.61640314342
2011-10-24,107578.71720812505
2011-10-25,105337.31588557859
2011-10-26,106552.65051864173
2011-10-27,110436.31975780908
2011-10-28,110500.973121452
2011-10-31,108015.28513138938
2011-11-01,104967.07056963157
2011-11-02,106818.33767609179
2011-11-03,108763.56965016514
2011-11-04,108162.76289303889
2011-11-07,108640.79531430751
2011-11-08,109920.2862855083
2011-11-09,105891.78830450473
2011-11-10,106694.91992359646
2011-11-11,108814.36319876397
2011-11-14,107645.21788413863
2011-11-15,108228.22920610655
2011-11-16,106543.33404548447
2011-11-17,104790.9320232145
2011-11-18,104901.40750811501
2011-11-21,103040.85378148308
2011-11-22,102442.42013589153
2011-11-23,100065.9037141116
2011-11-25,99877.51193620315
2011-11-28,102674.56328206298
2011-11-29,103082.99201978174
2011-11-30,107608.02698100351
2011-12-01,107246.16078990122
2011-12-02,107268.43573834794
2011-12-05,108282.66308044107
2011-12-06,108444.30755029125
2011-12-07,108553.23845586678
2011-12-08,106051.62272239663
2011-12-09,108028.83171371909
2011-12-12,106478.50490465615
2011-12-13,105402.2475001008
2011-12-14,104324.99846551688
2011-12-15,104996.93886207922
2011-12-16,105587.64716817063
2011-12-19,104262.71051621817
2011-12-20,107407.61806325369
2011-12-21,107825.72859968408
2011-12-22,108713.43265565626
2011-12-23,109490.20882582216
2011-12-27,109732.46975384951
2011-12-28,108205.36788967831
2011-12-29,109338.79657159257
2011-12-30,109052.98523390546
