,nav
2012-11-29,100000.0
2012-11-30,99968.44111477223
2012-12-03,99549.68069592334
2012-12-04,99146.2372420073
2012-12-05,99274.05101669415
2012-12-06,99367.25767773073
2012-12-07,99669.69325654683
2012-12-10,99702.50284153076
2012-12-11,100183.56003657289
2012-12-12,99981.62033353429
2012-12-13,99133.4275482489
2012-12-14,98869.07295841983
2012-12-17,99726.7732524927
2012-12-18,101045.10727699976
2012-12-19,100616.3959318588
2012-12-20,101107.71278450824
2012-12-21,100413.81828977673
2012-12-24,100086.01653200305
2012-12-26,99780.62197440508
2012-12-27,99643.10523549514
2012-12-28,98710.21354645833
2012-12-31,100097.42902558281
2013-01-02,102304.61714046217
2013-01-03,102377.91555755917
2013-01-04,103049.20153558774
2013-01-07,102839.62559542916
2013-01-08,102400.0510784427
2013-01-09,103014.01242645466
2013-01-10,103433.20901727662
2013-01-11,103176.12369100783
2013-01-14,103347.62581099194
2013-01-15,103735.74903938241
2013-01-16,103394.59724262345
2013-01-17,104072.4197073409
2013-01-18,104820.99023558367
2013-01-22,105257.53415056136
2013-01-23,105257.05392894421
2013-01-24,105742.33377214929
2013-01-25,106374.48945849002
2013-01-28,106399.75432285937
2013-01-29,106685.61084193751
2013-01-30,105697.84073883956
2013-01-31,105241.09596383094
2013-02-01,106155.59278788506
2013-02-04,105359.6270568831
2013-02-05,105692.09146992827
2013-02-06,105903.69732808649
2013-02-07,105565.97361014693
2013-02-08,106090.41303857778
2013-02-11,106199.77788560916
2013-02-12,106854.66005222971
2013-02-13,106988.61659661576
2013-02-14,106799.70243647053
2013-02-15,106834.42755995224
2013-02-19,107707.94999098784
2013-02-20,106505.34389363966
2013-02-21,105727.12171405047
2013-02-22,106733.04488005002
2013-02-25,104831.74559355392
2013-02-26,105395.01872270933
2013-02-27,106451.78257996343
2013-02-28,106410.05479754189
2013-03-01,106559.66210111204
2013-03-04,107020.38356273809
2013-03-05,107909.03992917087
2013-03-06,107797.84266749487
2013-03-07,107775.76720729868
2013-03-08,108224.73226302894
2013-03-11,108679.9368735465
2013-03-12,108239.18574227013
2013-03-13,108517.4576037868
2013-03-14,108947.60537384725
2013-03-15,108986.00182391012
2013-03-18,108336.35406099999
2013-03-19,108216.53008989537
2013-03-20,109134.86945043577
2013-03-21,108641.38399528626
2013-03-22,109397.91525201734
2013-03-25,109266.54703257601
2013-03-26,110366.93760898766
2013-03-27,110484.24451580908
2013-03-28,111374.03816655307
2013-04-01,111262.01048513204
