,value
cumulative_return,0.2484599012102786
annual_return,0.22732948403801867
annual_volatility,0.1119510713362078
sharpe_ratio,1.8863117383709365
sortino_ratio,2.6907166590864553
max_drawdown,-0.0764299162424027
calmar_ratio,2.974352128256005
