,nav
2018-06-08,103829.90992384813
2018-06-11,103990.20792898761
2018-06-12,104263.10484683569
2018-06-13,103618.27458996425
2018-06-14,104070.34648450062
2018-06-15,104036.81788524908
2018-06-18,103943.97354965015
2018-06-19,103699.96586967731
2018-06-20,103954.80125727163
2018-06-21,103311.40642587871
2018-06-22,103838.05310556754
2018-06-25,102781.82559546782
2018-06-26,103077.19238293772
2018-06-27,102459.96630688178
2018-06-28,102967.14543512529
2018-06-29,103088.37833495921
2018-07-02,103114.76183564283
2018-07-03,103036.63592776757
2018-07-05,103949.38257260995
2018-07-06,104722.87768947532
2018-07-09,105229.05588680733
2018-07-10,105643.90365675745
2018-07-11,104855.97547213057
2018-07-12,105438.18446268466
2018-07-13,105524.94006102135
2018-07-16,105192.24077435138
2018-07-17,105549.44002132995
2018-07-18,105598.77326531782
2018-07-19,105503.74501964384
2018-07-20,105212.28420795263
2018-07-23,105131.36484297329
2018-07-24,105429.62344159352
2018-07-25,106170.54452043244
2018-07-26,106329.33787438505
2018-07-27,105669.37240455778
2018-07-30,105278.29275106148
2018-07-31,105984.2658974907
2018-08-01,105621.58786295926
2018-08-02,106028.47265859359
2018-08-03,106546.80413924425
2018-08-06,106926.96594755203
2018-08-07,107135.53880755891
2018-08-08,106894.36838272915
2018-08-09,106891.80617519196
2018-08-10,106268.38441720114
2018-08-13,105787.1855161382
2018-08-14,106491.4460977369
2018-08-15,105693.49960467007
2018-08-16,106588.30388968563
2018-08-17,107055.80018920806
2018-08-20,107367.93160328921
2018-08-21,107585.21531120894
2018-08-22,107464.73564040642
2018-08-23,107158.3968565975
2018-08-24,107812.15131280595
2018-08-27,108373.2362304227
2018-08-28,108397.98164695341
2018-08-29,108919.3552985288
2018-08-30,108400.61517958813
2018-08-31,108351.50485989044
2018-09-04,108085.11268910422
2018-09-05,108116.05133504944
2018-09-06,107826.80366220632
2018-09-07,107472.31536592775
2018-09-10,107741.437775051
2018-09-11,108041.55309501715
2018-09-12,108187.90658376951
2018-09-13,108596.26179102519
2018-09-14,108624.78368257449
2018-09-17,108294.38133759837
2018-09-18,108697.194249594
2018-09-19,108541.07582895977
2018-09-20,109317.36759335187
2018-09-21,109274.2146178578
2018-09-24,108724.99376712703
2018-09-25,108537.68248713974
2018-09-26,107990.18046845998
2018-09-27,108226.57660017801
2018-09-28,108392.49323706122
2018-10-01,108501.79775781558
2018-10-02,108516.10163370996
2018-10-03,108418.64572502438
2018-10-04,107666.18647227348
2018-10-05,107242.74455345259
2018-10-08,107466.83806926307
2018-10-09,107118.15124039791
2018-10-10,104205.52561754131
2018-10-11,101953.64771603998
2018-10-12,102855.31696432181
2018-10-15,102685.67412651639
2018-10-16,104672.5715077758
2018-10-17,104514.05162154917
2018-10-18,103313.91264777251
2018-10-19,103328.0676033307
2018-10-22,102735.72020739909
2018-10-23,102062.01292381091
2018-10-24,99571.45953010368
2018-10-25,101008.85969986842
2018-10-26,99346.21621251554
2018-10-29,99023.8031072158
2018-10-30,100641.78295505943
2018-10-31,101285.58708001208
2018-11-01,102466.5119351944
2018-11-02,102053.50841406584
2018-11-05,102756.05734354413
2018-11-06,103400.99989626228
2018-11-07,105218.49071733799
2018-11-08,104815.96676010644
2018-11-09,103989.54818449914
2018-11-12,102444.41086543692
2018-11-13,102166.20822938379
2018-11-14,101607.628177119
2018-11-15,102422.45176452813
2018-11-16,102849.04358489388
2018-11-19,101613.18472664953
2018-11-20,99844.19823326207
2018-11-21,100255.2528626876
2018-11-23,99655.42870777428
2018-11-26,100922.9856266589
2018-11-27,100990.74964083401
2018-11-28,102891.99978648456
2018-11-29,102841.42557483542
2018-11-30,103534.34769863878
2018-12-03,104668.77982882506
2018-12-04,101650.47044934653
2018-12-06,101517.55519565212
2018-12-07,99629.5030080925
2018-12-10,99510.75301427695
2018-12-11,99493.56713810955
2018-12-12,99863.54186268442
2018-12-13,99692.15214506372
2018-12-14,98217.84441875506
2018-12-17,95951.64030058007
2018-12-18,95863.39090643016
2018-12-19,94497.03504857243
2018-12-20,93072.30704973554
2018-12-21,91380.65593861548
2018-12-24,88829.12359683144
2018-12-26,92852.03528688157
2018-12-27,93581.52354331598
2018-12-28,93497.81164319342
2018-12-31,94208.46564503807
