,nav
2012-09-11,119823.26455745527
2012-09-12,120064.10679303587
2012-09-13,121747.67401697634
2012-09-14,122122.81092251236
2012-09-17,121641.92687610906
2012-09-18,121448.43185869399
2012-09-19,121626.75453971236
2012-09-20,121443.72238799516
2012-09-21,121569.54010793006
2012-09-24,121396.59938679561
2012-09-25,120238.50310139374
2012-09-26,119769.46803973951
2012-09-27,120659.55493210931
2012-09-28,120234.72136601077
2012-10-01,120330.87360189871
2012-10-02,120541.71162169066
2012-10-03,120771.46957332078
2012-10-04,121548.24655474054
2012-10-05,121618.2577665881
2012-10-08,121266.53707143768
2012-10-09,120310.44084808076
2012-10-10,119744.32835293213
2012-10-11,120032.2299061177
2012-10-12,119568.02848396686
2012-10-15,120306.98582920266
2012-10-16,121281.68721372227
2012-10-17,121890.30337291854
2012-10-18,121944.02321929668
2012-10-19,120243.00071797102
2012-10-22,120018.78426973263
2012-10-23,118620.1200773051
2012-10-24,118328.03342406848
2012-10-25,118484.39178482172
2012-10-26,118407.36662713932
2012-10-31,118644.07977780778
2012-11-01,119658.31633756017
2012-11-02,118767.03946381623
2012-11-05,118781.42102877854
2012-11-06,119504.87585008076
2012-11-07,117333.68561980956
2012-11-08,116125.44844242986
2012-11-09,116090.4712742847
2012-11-12,115981.0571143082
2012-11-13,115740.83206747835
2012-11-14,114178.19499550281
2012-11-15,113816.54614846874
2012-11-16,114463.39014965598
2012-11-19,116364.65457372615
2012-11-20,116455.15408405918
2012-11-21,116676.5437584055
2012-11-23,117823.89269536927
2012-11-26,117816.02768012448
2012-11-27,117453.56088261829
2012-11-28,118146.71028176532
2012-11-29,118812.37970672375
2012-11-30,118933.64073823197
2012-12-03,118478.4371680808
2012-12-04,118390.91547478709
2012-12-05,118597.82942275415
2012-12-06,118959.06147259638
2012-12-07,119310.85302485652
2012-12-10,119391.74327365524
2012-12-11,120050.28956394046
2012-12-12,120072.91330885803
2012-12-13,119516.66106620445
2012-12-14,119274.12460055998
2012-12-17,120405.73360670333
2012-12-18,121585.35726728175
2012-12-19,120967.67982423748
2012-12-20,121581.27847849338
2012-12-21,120767.4077386116
2012-12-24,120485.46124042173
2012-12-26,120006.79431022191
2012-12-27,119939.24204191517
2012-12-28,118895.99992282699
2012-12-31,120608.95247472289
